epoch,train accuracy,test accuracy,time per epoch
0,0.77553654,0.7755203,0.13057942390441896
1,0.77553654,0.7755203,0.06742820739746094
2,0.77553654,0.7755203,0.05476961135864258
3,0.77553654,0.7755203,0.05755901336669922
4,0.7752004,0.7755203,0.05984630584716797
5,0.7748643,0.7761915,0.05855269432067871
6,0.7752004,0.77686256,0.06244025230407715
7,0.7787294,0.77954715,0.06115260124206543
8,0.78696334,0.7842429,0.058361053466796875
9,0.7906572,0.78895223,0.051568603515625
10,0.7992283,0.7996904,0.06374406814575195
11,0.8040999,0.8064154,0.06503705978393555
12,0.8083022,0.81044674,0.06185383796691894
13,0.8198923,0.81919193,0.06383833885192872
14,0.8252679,0.82457006,0.06584248542785645
15,0.8271179,0.83128375,0.06194095611572266
16,0.83400565,0.83262604,0.06532669067382812
17,0.83870924,0.8413644,0.05566277503967285
18,0.84962976,0.8460714,0.057062625885009766
19,0.8534929,0.8487628,0.05367045402526856
20,0.85769385,0.8575012,0.05795450210571289
21,0.8585345,0.8595192,0.06345858573913574
22,0.86323947,0.86556613,0.06622600555419922
23,0.86340666,0.8648995,0.055756664276123045
24,0.86458313,0.86892873,0.05337004661560059
25,0.8687835,0.86758184,0.07002778053283691
26,0.8671026,0.87027323,0.05915746688842773
27,0.8701275,0.8709512,0.06623430252075195
28,0.8697904,0.8729601,0.055166006088256836
29,0.87214345,0.8722911,0.05525627136230469
30,0.87214315,0.87026644,0.057050466537475586
31,0.87399185,0.8763157,0.06553726196289063
32,0.87416,0.8729578,0.06674299240112305
33,0.8753365,0.8709466,0.057364273071289065
34,0.87499964,0.8709421,0.0648425579071045
35,0.8765117,0.8756469,0.0500673770904541
36,0.8775204,0.8722866,0.05784521102905273
37,0.87735194,0.87430227,0.06124281883239746
38,0.8773519,0.87632024,0.05436882972717285
39,0.8791997,0.87632257,0.06596207618713379
40,0.8797045,0.8783337,0.06502084732055664
41,0.8820559,0.87967825,0.061248779296875
42,0.8828971,0.8776558,0.05257306098937988
43,0.88155305,0.87698686,0.06393756866455078
44,0.88205737,0.8803426,0.06055154800415039
45,0.8852483,0.87967145,0.05785427093505859
46,0.885417,0.88303614,0.06254210472106933
47,0.8842412,0.8816961,0.05367159843444824
48,0.887265,0.88168937,0.05486593246459961
49,0.8860895,0.88236505,0.05286421775817871
50,0.885249,0.8850563,0.06084809303283691
51,0.88592166,0.8864032,0.052868890762329104
52,0.8870975,0.88101375,0.06007161140441895
53,0.8872657,0.8857275,0.05275473594665527
54,0.89012116,0.8810228,0.061744070053100585
55,0.88978595,0.8843853,0.06074337959289551
56,0.8894497,0.8870698,0.061542701721191403
57,0.8909615,0.8823627,0.060253047943115236
58,0.8919686,0.884383,0.058054637908935544
59,0.89045656,0.88774997,0.053773021697998045
60,0.89146507,0.8837141,0.05864715576171875
61,0.89079267,0.88035166,0.06483430862426758
62,0.89213693,0.88370734,0.052070093154907224
63,0.8948246,0.88370955,0.05815801620483398
64,0.8907921,0.8843853,0.056264066696166994
65,0.89381695,0.8850519,0.051070022583007815
66,0.89381564,0.8877432,0.06463408470153809
67,0.894824,0.8877432,0.05476288795471192
68,0.8951608,0.8877455,0.05307374000549316
69,0.89583206,0.88707435,0.06513118743896484
70,0.8934801,0.88305426,0.062444019317626956
71,0.89616746,0.8857275,0.051077747344970705
72,0.8949922,0.8877432,0.05356035232543945
73,0.896169,0.889099,0.06693286895751953
74,0.89801615,0.88909006,0.058459901809692384
75,0.8968406,0.88774097,0.0543632984161377
76,0.89432114,0.88841665,0.05795831680297851
77,0.89516,0.8897544,0.06064825057983399
78,0.89415157,0.8884233,0.05167713165283203
79,0.894992,0.8897656,0.060043621063232425
80,0.89583224,0.8850632,0.05447607040405274
81,0.8941514,0.88573205,0.054266166687011716
82,0.89650404,0.8850609,0.06683459281921386
83,0.8970083,0.8837164,0.06364312171936035
84,0.89734393,0.88640773,0.055064964294433597
85,0.8981842,0.88841885,0.06553006172180176
86,0.89734364,0.8884233,0.05356221199035645
87,0.89684045,0.8870721,0.0556638240814209
88,0.8971758,0.883043,0.057958364486694336
89,0.89818466,0.8870721,0.0650507926940918
90,0.89818496,0.88774097,0.05446333885192871
91,0.89734447,0.89110345,0.06024599075317383
92,0.8959998,0.8870653,0.06324396133422852
93,0.89566517,0.8877455,0.05785312652587891
94,0.8944871,0.8850632,0.06862335205078125
95,0.8991925,0.8897656,0.056852102279663086
96,0.89700854,0.8884144,0.05546879768371582
97,0.89717704,0.88909453,0.05995607376098633
98,0.8981832,0.8863964,0.061754703521728516
99,0.8965043,0.8863987,0.0510676383972168
100,0.8978481,0.88976115,0.0626448631286621
101,0.8985203,0.8884166,0.05515422821044922
102,0.8988568,0.8850541,0.05136880874633789
103,0.8998644,0.89244795,0.057258892059326175
104,0.89919215,0.8863987,0.06025562286376953
105,0.8983523,0.88976115,0.06085314750671387
106,0.8998642,0.88976115,0.06164760589599609
107,0.8983523,0.88975894,0.06413793563842773
108,0.8980166,0.88438976,0.05226898193359375
109,0.89969605,0.892457,0.05914850234985351
110,0.9005369,0.8863964,0.060451507568359375
111,0.8990245,0.88841665,0.05196924209594726
112,0.8996956,0.8897635,0.06005725860595703
113,0.8985201,0.89178133,0.06254525184631347
114,0.90154475,0.88639414,0.05685601234436035
115,0.89801514,0.8911079,0.06274046897888183
116,0.8978478,0.8938038,0.060447072982788085
117,0.9005367,0.8864032,0.05117335319519043
118,0.89885634,0.889099,0.05725507736206055
119,0.90020066,0.88841665,0.05825371742248535
120,0.900873,0.8877387,0.047587013244628905
121,0.8981846,0.8897635,0.06304368972778321
122,0.89969575,0.8870698,0.06324172019958496
123,0.8985208,0.88909006,0.05216779708862305
124,0.8993605,0.8877387,0.060145902633666995
125,0.89969647,0.8951416,0.05905518531799316
126,0.90053636,0.89380157,0.05795540809631348
127,0.9013775,0.89245254,0.06155171394348145
128,0.90053594,0.89245254,0.06483721733093262
129,0.89986455,0.88774997,0.05167651176452637
130,0.9008721,0.8897656,0.0621584415435791
131,0.8986883,0.8897589,0.052551651000976564
132,0.90221673,0.8911079,0.05366439819335937
133,0.8995283,0.89043456,0.057061767578125
134,0.90221626,0.8911101,0.06444869041442872
135,0.90154475,0.8897589,0.055960893630981445
136,0.90272075,0.892457,0.05476722717285156
137,0.90171194,0.89111245,0.05835433006286621
138,0.9020494,0.8917904,0.04958400726318359
139,0.90238416,0.89043456,0.06144771575927734
140,0.90171224,0.89312136,0.0590545654296875
141,0.900873,0.89111024,0.05715689659118652
142,0.8998648,0.88909453,0.049975919723510745
143,0.9018812,0.89043456,0.0560544490814209
144,0.9033929,0.89043677,0.05607695579528808
145,0.8996962,0.8897635,0.0649324893951416
146,0.9012085,0.8931259,0.06224064826965332
147,0.9017126,0.89245254,0.049078845977783205
148,0.90356034,0.89312136,0.05896172523498535
149,0.9045681,0.89312583,0.052269268035888675
150,0.90137684,0.89513934,0.05675830841064453
151,0.903897,0.8931236,0.05895190238952637
152,0.902048,0.89111024,0.05176630020141602
153,0.90372866,0.8944681,0.05635828971862793
154,0.9030563,0.895815,0.05377039909362793
155,0.90137565,0.8904413,0.05366740226745605
156,0.900873,0.89245254,0.05606656074523926
157,0.9035608,0.89043903,0.05865554809570313
158,0.9023849,0.8924435,0.055561065673828125
159,0.90255195,0.8924524,0.04997539520263672
160,0.9020489,0.8897635,0.06154165267944336
161,0.90389663,0.89111024,0.057663488388061526
162,0.90490514,0.8924502,0.05087747573852539
163,0.90490466,0.88909227,0.060845804214477536
164,0.90221655,0.8937947,0.052764511108398436
165,0.90187967,0.8911079,0.052468061447143555
166,0.9023841,0.8911079,0.05645928382873535
167,0.9042327,0.88909006,0.056660127639770505
168,0.90406466,0.8931236,0.05516629219055176
169,0.9027197,0.89311916,0.05725793838500977
170,0.905073,0.89177454,0.05228605270385742
171,0.9028882,0.89312136,0.05138802528381348
172,0.90322435,0.89043677,0.054985857009887694
173,0.9032243,0.892457,0.0525813102722168
174,0.90389645,0.89043456,0.0503943920135498
175,0.9015433,0.8870721,0.05797810554504394
176,0.90423214,0.8911079,0.05269637107849121
177,0.9059129,0.88976115,0.052685546875
178,0.90389645,0.89380157,0.054287958145141604
179,0.90272063,0.8964861,0.056976604461669925
180,0.904401,0.8904301,0.05308666229248047
181,0.9033925,0.88976115,0.05887060165405274
182,0.90288794,0.8944704,0.0513951301574707
183,0.90406495,0.895815,0.05917229652404785
184,0.902048,0.8924502,0.05478048324584961
185,0.90322477,0.8958127,0.059761571884155276
186,0.90305674,0.89647704,0.05089883804321289
187,0.9037282,0.89379025,0.06157393455505371
188,0.90305644,0.8944659,0.055689001083374025
189,0.9040653,0.89311683,0.04888558387756348
190,0.90440094,0.8937858,0.05518298149108887
191,0.90356076,0.8924502,0.06186661720275879
192,0.90456915,0.8911079,0.05298261642456055
193,0.9038968,0.8904413,0.05598115921020508
194,0.9042343,0.8944682,0.05338068008422851
195,0.90507305,0.8937925,0.05968499183654785
196,0.9045684,0.89379704,0.05318303108215332
197,0.904905,0.89177454,0.058083629608154295
198,0.9057452,0.8958127,0.058052587509155276
199,0.9033926,0.8978262,0.05905141830444336
200,0.9044008,0.8937947,0.05766139030456543
201,0.9047359,0.8964861,0.05755181312561035
202,0.9040642,0.8937947,0.050178909301757814
203,0.9055761,0.89177686,0.052872848510742185
204,0.90624845,0.895137,0.058954906463623044
205,0.905241,0.89110345,0.06474881172180176
206,0.9042326,0.89244574,0.05067267417907715
207,0.9027197,0.89513934,0.05794978141784668
208,0.9042322,0.89244795,0.053576087951660155
209,0.90524036,0.8964861,0.05206155776977539
210,0.90574473,0.8958127,0.05876426696777344
211,0.9057449,0.8924502,0.06633424758911133
212,0.9052412,0.8937925,0.048975133895874025
213,0.9067523,0.8991729,0.06663436889648437
214,0.90692073,0.8971528,0.06743006706237793
215,0.90440065,0.89513713,0.049371767044067386
216,0.9062487,0.8958082,0.06174774169921875
217,0.9060809,0.895815,0.0533656120300293
218,0.9059124,0.893788,0.05616540908813476
219,0.9065849,0.895815,0.05696415901184082
220,0.9059124,0.89647484,0.059456825256347656
221,0.90507287,0.8944659,0.06373009681701661
222,0.9050725,0.8958127,0.05576143264770508
223,0.90708953,0.891099,0.05636067390441894
224,0.9067524,0.8924524,0.05656285285949707
225,0.90540856,0.892457,0.06035323143005371
226,0.9059122,0.89178145,0.059839820861816405
227,0.9050725,0.8931214,0.053971385955810545
228,0.905241,0.89043915,0.059146976470947264
229,0.90557635,0.8951348,0.053369665145874025
230,0.90557706,0.89648163,0.05047874450683594
231,0.90540886,0.89312136,0.05157561302185058
