epoch,train accuracy,test accuracy,time per epoch
0,0.77553654,0.7755203,0.08856306076049805
1,0.77553654,0.7755203,0.04607706069946289
2,0.77553654,0.7755203,0.052858400344848636
3,0.77553654,0.7755203,0.04767231941223145
4,0.77553654,0.7755203,0.058643245697021486
5,0.77553654,0.7755203,0.05385594367980957
6,0.77553654,0.7755203,0.052858591079711914
7,0.7757046,0.7755203,0.04946789741516113
8,0.77604073,0.7755203,0.05166168212890625
9,0.776881,0.7755203,0.04747304916381836
10,0.77839345,0.7788783,0.046874713897705075
11,0.7827632,0.7862631,0.0562495231628418
12,0.7908294,0.7983526,0.052459716796875
13,0.7950305,0.8010372,0.050864028930664065
14,0.80057514,0.80507076,0.061635065078735354
15,0.8062891,0.8117868,0.05166187286376953
16,0.8084718,0.81648934,0.05325736999511719
17,0.8150239,0.82119405,0.04787192344665527
18,0.820065,0.8259033,0.04807157516479492
19,0.82460004,0.83464164,0.04886937141418457
20,0.82544076,0.8353084,0.052858400344848636
21,0.8296393,0.8386753,0.0552525520324707
22,0.8424072,0.8427044,0.052260208129882815
23,0.8425768,0.84606236,0.05485324859619141
24,0.8486227,0.8500983,0.060637807846069335
25,0.85198146,0.8521162,0.05385632514953613
26,0.855343,0.8554765,0.05684752464294433
27,0.8558466,0.85548097,0.058643245697021486
28,0.8597107,0.8615257,0.05106339454650879
29,0.86424714,0.8642103,0.04847040176391602
30,0.8650862,0.8635414,0.05086393356323242
31,0.8652541,0.86286813,0.0486699104309082
32,0.86777526,0.8635391,0.0496671199798584
33,0.86676615,0.865564,0.05525212287902832
34,0.8657589,0.8648838,0.05325784683227539
35,0.86777437,0.86623275,0.05983986854553223
36,0.8677742,0.8642171,0.05186119079589844
37,0.86760616,0.86825293,0.06183481216430664
38,0.8691184,0.8642171,0.06981329917907715
39,0.86878264,0.8648882,0.05245966911315918
40,0.86844665,0.86421937,0.05545191764831543
41,0.87079966,0.8642148,0.059839630126953126
42,0.8677741,0.87228215,0.05964078903198242
43,0.871807,0.8642171,0.07100996971130372
44,0.87163985,0.8662305,0.06582403182983398
45,0.8728159,0.8669039,0.06582379341125488
46,0.87163925,0.8669017,0.052858734130859376
47,0.8728153,0.86758405,0.05704741477966309
48,0.87483233,0.86892635,0.05545163154602051
49,0.87214327,0.86824846,0.055850648880004884
50,0.8739921,0.8709421,0.06223344802856445
51,0.8743278,0.86690843,0.0540557861328125
52,0.8736555,0.86959076,0.05365605354309082
53,0.87432754,0.87026644,0.06043863296508789
54,0.8736555,0.8716132,0.05325751304626465
55,0.87617654,0.8716086,0.0496671199798584
56,0.87483084,0.8736243,0.0650261402130127
57,0.8743278,0.87429553,0.06003937721252441
58,0.87718403,0.87429774,0.04946765899658203
59,0.8776882,0.87429774,0.06382942199707031
60,0.87886477,0.8756423,0.04727354049682617
61,0.8785292,0.87429553,0.05744643211364746
62,0.8771845,0.8776558,0.06682119369506836
63,0.8798727,0.87833136,0.04507946968078613
64,0.8775207,0.87698686,0.05744633674621582
65,0.88054454,0.87967145,0.05764603614807129
66,0.881889,0.8783269,0.04866957664489746
67,0.8793681,0.87698686,0.06203403472900391
68,0.8810482,0.8749712,0.053058290481567384
69,0.88172066,0.877658,0.05345697402954101
70,0.87953633,0.87698686,0.06462740898132324
71,0.8815532,0.8749735,0.04448080062866211
72,0.88205636,0.8803471,0.057645750045776364
73,0.8817204,0.87832916,0.06123647689819336
74,0.88558596,0.8783269,0.05245952606201172
75,0.8828971,0.8783269,0.059441232681274415
76,0.8844097,0.87967813,0.05465364456176758
77,0.88474464,0.88034487,0.0546539306640625
78,0.88575363,0.8763135,0.0642280101776123
79,0.8860901,0.88370734,0.04906892776489258
80,0.88457763,0.87967366,0.05664839744567871
81,0.8862581,0.88236505,0.05884284973144531
82,0.88709766,0.8769846,0.059440994262695314
83,0.8859212,0.8823606,0.05305814743041992
84,0.88659304,0.8796692,0.04886913299560547
85,0.8876027,0.87698686,0.05086407661437988
86,0.8877702,0.8715974,0.05624966621398926
87,0.8896179,0.87900704,0.060637617111206056
88,0.8886102,0.8796692,0.06722035408020019
89,0.8857538,0.882356,0.06881585121154785
90,0.8889456,0.8823606,0.04847044944763183
91,0.8859221,0.8789935,0.049866676330566406
92,0.8860899,0.8837029,0.060039520263671875
93,0.8892822,0.878998,0.05664849281311035
94,0.88844234,0.88302946,0.05485315322875976
95,0.8872655,0.88168937,0.06283197402954102
96,0.88911486,0.8783246,0.05844383239746094
97,0.88861024,0.88168937,0.0506645679473877
