epoch,train_acc,train_cost,test_acc
243,0.4745,1.4679729,0.445
244,0.5107,1.3683529,0.487
245,0.5128,1.3784248,0.4835
246,0.475,1.460194,0.4365
247,0.5183,1.3625082,0.5065
248,0.5236,1.3582282,0.495
249,0.5219,1.3558425,0.5105
250,0.5131,1.3674369,0.4975
251,0.5081,1.3730795,0.487
252,0.5295,1.3346461,0.501
253,0.5114,1.3706551,0.4885
254,0.4873,1.4228051,0.463
255,0.5241,1.3558575,0.5
256,0.5049,1.3901155,0.474
257,0.5353,1.3314736,0.514
258,0.4812,1.4720303,0.4695
259,0.5163,1.3814129,0.4925
260,0.5235,1.3380789,0.499
261,0.5227,1.3361543,0.504
262,0.5329,1.3221983,0.499
263,0.5388,1.3216547,0.5135
264,0.5274,1.3383485,0.499
265,0.5302,1.3339809,0.507
266,0.5316,1.3290471,0.501
267,0.5347,1.3285692,0.491
268,0.5223,1.3444824,0.4895
269,0.5223,1.3341845,0.4895
270,0.5177,1.3447336,0.482
271,0.5278,1.3483554,0.488
272,0.4384,1.5460027,0.4125
273,0.5337,1.3186209,0.503
274,0.5013,1.4570267,0.4855
275,0.5207,1.3648545,0.5045
276,0.5212,1.3598229,0.4885
277,0.5425,1.3167623,0.5205
278,0.533,1.3141737,0.5095
279,0.5128,1.4071692,0.473
280,0.5232,1.3424059,0.4945
281,0.5331,1.3165822,0.507
282,0.5214,1.3270277,0.506
283,0.5126,1.4007689,0.4865
284,0.555,1.2794871,0.519
285,0.533,1.3147432,0.5135
286,0.5244,1.3277926,0.5115
287,0.5411,1.3040162,0.5065
288,0.5395,1.3102533,0.4995
289,0.5412,1.3078257,0.5125
290,0.5462,1.2977234,0.5095
291,0.5379,1.3050251,0.4945
292,0.5151,1.3595983,0.4745
293,0.5198,1.3399154,0.5105
294,0.5059,1.3496572,0.4865
295,0.5256,1.3663373,0.4965
296,0.5433,1.2914556,0.518
297,0.5312,1.3476324,0.5165
298,0.4904,1.4520292,0.4635
299,0.4864,1.4724667,0.458
300,0.5382,1.308225,0.501
301,0.5388,1.3080585,0.5085
302,0.5372,1.2851714,0.511
303,0.5205,1.3740329,0.4935
304,0.5572,1.2672588,0.5235
305,0.5293,1.3785923,0.5005
306,0.556,1.2675401,0.526
307,0.5607,1.260335,0.5255
308,0.454,1.608956,0.4245
309,0.5471,1.2731866,0.511
310,0.5283,1.354292,0.4995
311,0.5295,1.3418344,0.501
312,0.5573,1.2622446,0.52
313,0.5074,1.3562431,0.483
314,0.4998,1.3721207,0.4835
315,0.5431,1.3108361,0.519
316,0.5511,1.2747226,0.5215
317,0.5631,1.2484809,0.535
318,0.5189,1.3792531,0.496
319,0.4628,1.5399705,0.4325
320,0.5659,1.2419672,0.528
321,0.4987,1.3643408,0.4715
322,0.5164,1.367863,0.475
323,0.553,1.2648578,0.5165
324,0.5541,1.265365,0.5125
325,0.5301,1.3524293,0.488
326,0.4818,1.43171,0.4415
327,0.5296,1.3053961,0.512
328,0.5626,1.261638,0.5315
329,0.5685,1.2353112,0.5345
330,0.5401,1.2856027,0.512
331,0.5268,1.3466957,0.471
332,0.5698,1.2331494,0.532
333,0.5422,1.302713,0.5075
334,0.5641,1.2570939,0.5145
335,0.5128,1.3378062,0.494
336,0.5563,1.2516499,0.5155
337,0.5545,1.2517956,0.518
338,0.5246,1.3273172,0.498
339,0.518,1.3417844,0.4765
340,0.4751,1.5606381,0.4375
341,0.5002,1.4270645,0.4635
342,0.5706,1.2214007,0.537
343,0.5208,1.3248413,0.486
344,0.5661,1.229426,0.529
345,0.5535,1.2600311,0.5265
346,0.5341,1.3114436,0.5075
347,0.5718,1.232595,0.521
348,0.5367,1.2963411,0.4865
349,0.5416,1.3118043,0.486
350,0.5407,1.2934773,0.508
351,0.5505,1.2675655,0.5065
352,0.5445,1.3208157,0.4995
353,0.5697,1.2331127,0.5285
354,0.4963,1.378757,0.4635
355,0.5488,1.2906756,0.5165
356,0.5658,1.2785727,0.518
357,0.5435,1.2800508,0.49
358,0.575,1.2237234,0.5265
359,0.5804,1.2060555,0.536
360,0.5802,1.2030249,0.534
361,0.5657,1.2325145,0.5175
362,0.5485,1.2711705,0.493
363,0.5638,1.2343221,0.517
364,0.5678,1.219676,0.5365
365,0.5704,1.2393374,0.519
366,0.5205,1.3245225,0.486
367,0.577,1.2032872,0.5365
368,0.5665,1.2244335,0.516
369,0.5779,1.1907613,0.536
370,0.4591,1.5768639,0.438
371,0.5681,1.2522763,0.528
372,0.5825,1.2080755,0.528
373,0.5624,1.2204049,0.516
374,0.5165,1.3639205,0.4475
375,0.4373,1.6396805,0.421
376,0.5631,1.2371399,0.5255
377,0.5922,1.1775459,0.5415
378,0.5435,1.2721566,0.507
379,0.5624,1.2230028,0.5235
380,0.5643,1.2413938,0.521
381,0.5061,1.4021621,0.475
382,0.5886,1.180701,0.5425
383,0.5568,1.2680719,0.4995
384,0.4993,1.4198201,0.472
385,0.5354,1.3039899,0.5015
386,0.5404,1.2823764,0.4835
387,0.5759,1.2070044,0.5305
388,0.5443,1.2758261,0.5095
389,0.5668,1.2135876,0.546
390,0.5819,1.1951742,0.5305
391,0.5887,1.1829036,0.5455
392,0.564,1.2166326,0.517
393,0.6004,1.1527421,0.5495
394,0.5814,1.1921427,0.52
395,0.5522,1.2643901,0.494
396,0.5581,1.2497005,0.511
397,0.5551,1.2314221,0.5045
398,0.6002,1.1616421,0.547
399,0.4989,1.4615728,0.4625
400,0.4911,1.4235464,0.4575
401,0.5919,1.1785908,0.5385
402,0.5501,1.312597,0.521
403,0.5835,1.2001642,0.5345
404,0.5493,1.3249867,0.498
405,0.5819,1.1798778,0.5415
406,0.5582,1.2521828,0.5075
407,0.5796,1.1866531,0.5425
408,0.5661,1.2150115,0.516
409,0.5889,1.1752646,0.542
410,0.5821,1.1793561,0.539
411,0.5663,1.2280219,0.5355
412,0.595,1.156749,0.5375
413,0.5974,1.156502,0.544
414,0.5831,1.1828291,0.5295
415,0.5333,1.3049664,0.4955
416,0.5903,1.1756716,0.532
417,0.6026,1.136875,0.5535
418,0.5962,1.1495899,0.532
419,0.5691,1.2051772,0.5235
420,0.5073,1.3706716,0.4855
421,0.5948,1.1645966,0.538
422,0.5013,1.3769547,0.4625
423,0.5514,1.2396524,0.501
424,0.5566,1.3109024,0.504
425,0.5753,1.2317579,0.532
426,0.6057,1.137774,0.543
427,0.5236,1.3383559,0.4805
428,0.6034,1.1437136,0.536
429,0.6042,1.1445493,0.5395
430,0.5546,1.2250266,0.505
431,0.5863,1.1775805,0.54
432,0.5772,1.1900439,0.5195
433,0.5946,1.1708623,0.5315
434,0.5238,1.318201,0.482
435,0.5697,1.1943167,0.5245
436,0.5705,1.1897912,0.5095
437,0.5847,1.1867082,0.5175
438,0.6084,1.1226603,0.548
439,0.6105,1.1193218,0.554
440,0.5852,1.1946748,0.5325
441,0.5924,1.1458437,0.541
442,0.582,1.2050709,0.524
443,0.4287,1.7105523,0.402
444,0.5976,1.1428769,0.5455
445,0.5905,1.1607535,0.5365
446,0.5513,1.2318518,0.494
447,0.4832,1.5313895,0.4395
448,0.6059,1.1266149,0.5575
449,0.466,1.4900497,0.4245
450,0.6186,1.0996803,0.553
451,0.623,1.0977224,0.5565
452,0.5939,1.1789068,0.5195
453,0.6164,1.1061436,0.544
454,0.553,1.2387303,0.506
455,0.5329,1.2759434,0.4655
456,0.6113,1.1129398,0.557
457,0.5645,1.2031908,0.5045
458,0.5771,1.1924646,0.5315
459,0.6032,1.1524812,0.542
460,0.6192,1.1070582,0.5585
461,0.5336,1.3841784,0.4815
462,0.5328,1.2939508,0.4815
463,0.6255,1.0787524,0.559
464,0.5509,1.2566607,0.512
465,0.568,1.273172,0.505
466,0.5816,1.1835154,0.521
467,0.6229,1.0949731,0.547
468,0.6141,1.1306531,0.552
469,0.5687,1.2214035,0.504
470,0.5944,1.1657346,0.5415
471,0.5663,1.2233716,0.516
472,0.6238,1.0875839,0.566
473,0.6173,1.1135428,0.546
474,0.5991,1.1247004,0.5375
475,0.6237,1.0961589,0.565
476,0.6115,1.1150074,0.552
477,0.589,1.1412842,0.532
478,0.5899,1.1391519,0.543
479,0.6008,1.1201563,0.5425
480,0.5805,1.1794237,0.524
481,0.5944,1.155975,0.5515
482,0.5742,1.2584901,0.5105
483,0.6065,1.1366832,0.534
484,0.5756,1.2127777,0.5085
485,0.6196,1.0963869,0.5485
486,0.5834,1.1858864,0.5105
487,0.6308,1.0776625,0.569
488,0.6104,1.1130077,0.5345
489,0.5933,1.1598467,0.5355
490,0.5511,1.2287362,0.501
491,0.6242,1.0939211,0.544
492,0.6154,1.1032674,0.523
493,0.5606,1.1984174,0.4985
494,0.6103,1.1305712,0.5245
495,0.634,1.05577,0.5635
496,0.606,1.125115,0.523
497,0.6197,1.0920584,0.5665
498,0.5889,1.1556072,0.5205
499,0.6077,1.1369009,0.534
500,0.6119,1.1193186,0.542
501,0.627,1.0636711,0.5645
502,0.5351,1.2902602,0.4985
503,0.6017,1.1391354,0.5325
504,0.5841,1.1381516,0.526
505,0.6309,1.0490444,0.569
506,0.5539,1.2910073,0.489
507,0.6351,1.0603689,0.568
508,0.5468,1.253596,0.4855
509,0.6252,1.0737579,0.536
510,0.5761,1.2373496,0.5
511,0.6401,1.042597,0.568
512,0.6387,1.062508,0.5615
513,0.5955,1.1548665,0.53
514,0.63,1.0709887,0.5445
515,0.6105,1.1188935,0.522
516,0.6236,1.0770535,0.5615
517,0.541,1.3664186,0.477
518,0.5184,1.3580401,0.4745
519,0.6407,1.0402856,0.557
520,0.6249,1.0768085,0.5415
521,0.6299,1.0748484,0.5605
522,0.6487,1.0295236,0.5605
523,0.6319,1.0605136,0.552
524,0.6043,1.1473575,0.5385
525,0.6368,1.0684608,0.55
526,0.5554,1.2567341,0.49
527,0.622,1.1114415,0.554
528,0.6239,1.0673441,0.5485
529,0.559,1.2797223,0.474
530,0.6068,1.0914412,0.5305
531,0.6098,1.094945,0.5265
532,0.6103,1.0926306,0.5265
533,0.5977,1.1356957,0.5335
534,0.5789,1.1728503,0.4945
535,0.5752,1.2072738,0.504
536,0.6295,1.0573767,0.5565
537,0.6285,1.0699285,0.557
538,0.5869,1.1669775,0.5115
539,0.5613,1.2224685,0.5095
540,0.6429,1.0303931,0.565
541,0.6154,1.0919662,0.5215
542,0.6034,1.1435018,0.5085
543,0.6561,1.0069541,0.569
544,0.6272,1.075194,0.544
545,0.611,1.0901197,0.5225
546,0.6243,1.0997461,0.5255
547,0.6503,1.0210109,0.558
548,0.6559,1.0097415,0.57
549,0.6085,1.0952166,0.5245
550,0.6295,1.0678247,0.5365
551,0.5795,1.258502,0.519
552,0.6433,1.0222512,0.554
553,0.6389,1.026106,0.5495
554,0.6443,1.0374055,0.553
555,0.6311,1.0699975,0.552
556,0.6335,1.0592201,0.5275
557,0.6072,1.1056262,0.541
558,0.6375,1.0503737,0.5525
559,0.6429,1.0372399,0.5665
560,0.6543,1.003888,0.5595
561,0.5779,1.1809983,0.5215
562,0.6304,1.0653791,0.565
563,0.615,1.0791097,0.546
564,0.6205,1.1012274,0.526
565,0.6615,0.9931667,0.5625
566,0.6388,1.0594636,0.5565
567,0.6185,1.1136303,0.5205
568,0.6529,1.0050516,0.5725
569,0.6086,1.0958433,0.5235
570,0.6083,1.1292012,0.54
571,0.5979,1.1127104,0.509
572,0.6491,1.0126506,0.5595
573,0.6554,1.0007033,0.558
574,0.6589,0.99380136,0.554
575,0.6234,1.0635188,0.5565
576,0.6181,1.1081287,0.5195
577,0.5826,1.1483594,0.5065
578,0.5472,1.2723452,0.459
579,0.6133,1.1141365,0.5305
580,0.4972,1.4960568,0.442
581,0.6125,1.1282322,0.5515
582,0.5306,1.3186792,0.474
583,0.6385,1.0123142,0.541
584,0.6491,1.0045435,0.5545
585,0.5764,1.2389721,0.484
586,0.5777,1.1843592,0.506
587,0.6313,1.0370989,0.5295
588,0.6529,1.0016524,0.557
589,0.6572,1.0023447,0.548
590,0.6521,1.0078657,0.56
591,0.6142,1.0711683,0.5135
592,0.6016,1.1083609,0.514
593,0.63,1.0461949,0.529
594,0.6724,0.9739721,0.5685
595,0.6471,1.0016514,0.559
596,0.6322,1.0730165,0.541
597,0.6638,0.9776042,0.5645
598,0.664,0.9752078,0.5515
599,0.6469,1.0292957,0.544
600,0.6658,0.97115517,0.566
601,0.6758,0.9543372,0.567
602,0.5485,1.3081862,0.4885
603,0.6467,1.0079577,0.5495
604,0.6669,0.9980403,0.557
605,0.5678,1.1990958,0.5005
606,0.6109,1.1314465,0.524
607,0.6365,1.0235853,0.5415
608,0.6572,1.0118502,0.5455
609,0.625,1.0661602,0.541
610,0.6867,0.93148947,0.581
611,0.5855,1.1827744,0.514
612,0.6544,0.9790175,0.56
613,0.6742,0.9560584,0.5735
614,0.6494,1.0169877,0.5495
615,0.4667,1.5635505,0.417
616,0.6136,1.1046311,0.524
617,0.6563,0.9804879,0.5465
618,0.6171,1.0944732,0.541
619,0.6771,0.9418838,0.565
620,0.6609,0.9859281,0.5625
621,0.6665,0.9690353,0.5555
622,0.6294,1.0351168,0.531
623,0.6449,0.9993461,0.536
624,0.5987,1.1202035,0.5085
625,0.5806,1.2284893,0.4965
626,0.6648,0.9708207,0.56
627,0.6775,0.941875,0.566
628,0.6842,0.9311098,0.564
629,0.6865,0.9233885,0.5665
630,0.6045,1.1364067,0.534
631,0.6811,0.93833655,0.572
632,0.6888,0.9230134,0.5765
633,0.6096,1.0995063,0.5375
634,0.6733,0.9553044,0.553
635,0.6064,1.09912,0.5
636,0.6961,0.9130902,0.582
637,0.5668,1.3464965,0.489
638,0.6115,1.0731301,0.5155
639,0.6774,0.9295426,0.5625
640,0.6506,1.0023946,0.5495
641,0.6696,0.95998806,0.5515
642,0.6885,0.91587776,0.5775
643,0.6414,1.0130639,0.535
644,0.68,0.94249815,0.5725
645,0.6909,0.92036504,0.5905
646,0.6533,1.0158974,0.527
647,0.6516,1.0034785,0.5595
648,0.6684,0.948333,0.5685
649,0.681,0.93756956,0.578
650,0.6055,1.1394231,0.517
651,0.6687,0.9738461,0.5575
652,0.6698,0.9621954,0.5455
653,0.6544,0.986622,0.5455
654,0.6376,1.0375282,0.5275
655,0.6635,0.97923905,0.5525
656,0.6789,0.92045,0.5615
657,0.5923,1.0994426,0.51
658,0.6596,0.95722735,0.545
659,0.6731,0.95229715,0.5465
660,0.6778,0.9385393,0.551
661,0.6883,0.91287285,0.554
662,0.524,1.3365442,0.4595
663,0.6775,0.9359986,0.5755
664,0.6858,0.92308474,0.574
665,0.664,0.9920682,0.543
666,0.6474,0.97758543,0.5485
667,0.6728,0.94822097,0.5415
668,0.6615,1.0029299,0.544
669,0.6748,0.942764,0.564
670,0.6579,0.9614805,0.547
671,0.6846,0.91091716,0.5675
672,0.6778,0.9372709,0.545
673,0.5718,1.2854152,0.495
674,0.6609,0.9822262,0.5345
675,0.6558,0.97918874,0.5375
676,0.6121,1.0553823,0.5175
677,0.6878,0.906763,0.56
678,0.6825,0.91835743,0.563
679,0.6586,0.9737601,0.536
680,0.5261,1.3979564,0.4615
681,0.6788,0.94261426,0.5435
682,0.6968,0.8865874,0.561
683,0.6992,0.8801344,0.5755
684,0.6604,0.96786493,0.5315
685,0.7064,0.8736754,0.571
686,0.705,0.88464326,0.583
687,0.6591,0.9673298,0.552
688,0.6623,0.95190275,0.5455
689,0.4829,1.5113944,0.431
690,0.6596,0.9567212,0.54
691,0.6792,0.9404699,0.5535
692,0.647,1.0061735,0.522
693,0.6611,0.9511711,0.543
694,0.595,1.1319582,0.49
695,0.6882,0.91166884,0.5565
696,0.7136,0.8604938,0.5815
697,0.6813,0.92708,0.545
698,0.6119,1.1267931,0.4945
699,0.6091,1.1092938,0.4935
700,0.6615,0.9534658,0.5205
701,0.614,1.1117908,0.524
702,0.6176,1.052261,0.516
703,0.6676,0.9664565,0.547
704,0.6778,0.9139084,0.5405
705,0.6017,1.0882496,0.4935
706,0.691,0.90614337,0.557
707,0.7055,0.8694203,0.567
708,0.6965,0.87690216,0.5865
709,0.6485,0.98484784,0.517
710,0.6777,0.9162744,0.5435
711,0.6791,0.92680204,0.5505
712,0.6561,0.9586999,0.522
713,0.6811,0.94061583,0.536
714,0.6962,0.8688302,0.5665
715,0.6882,0.902467,0.56
716,0.6947,0.88404346,0.551
717,0.6638,0.9354542,0.538
718,0.6927,0.8924983,0.5695
719,0.6672,0.9627738,0.5505
720,0.6881,0.9025221,0.542
721,0.6906,0.8946336,0.572
722,0.7084,0.85539854,0.578
723,0.6742,0.93164814,0.5505
724,0.714,0.8532661,0.566
725,0.6446,1.0212096,0.552
726,0.6613,0.9979328,0.5345
727,0.6548,0.9660784,0.53
728,0.6877,0.89589685,0.563
729,0.575,1.175749,0.4715
730,0.7074,0.8536544,0.5845
731,0.6852,0.90553653,0.5625
732,0.658,0.9759607,0.549
733,0.7001,0.8892472,0.56
734,0.6045,1.0661126,0.4985
735,0.7229,0.82402796,0.579
736,0.6242,1.0877362,0.5195
737,0.6281,1.0607527,0.508
738,0.7087,0.8473928,0.582
739,0.6825,0.9232751,0.5525
740,0.7109,0.84129006,0.5725
741,0.6535,1.0073261,0.536
742,0.6304,1.0810422,0.5295
743,0.6617,0.9664824,0.539
744,0.491,1.5637492,0.422
745,0.6358,1.0166261,0.505
746,0.6917,0.8689707,0.548
747,0.7272,0.82532704,0.5875
748,0.7295,0.81153446,0.5755
749,0.6691,0.9232984,0.5475
750,0.5871,1.1412408,0.476
751,0.7254,0.8321119,0.573
752,0.6396,1.0825323,0.5305
753,0.5862,1.1982802,0.502
754,0.676,0.89788663,0.547
755,0.6357,1.0147194,0.5105
756,0.663,0.9517414,0.5175
757,0.6374,1.0451669,0.526
758,0.7109,0.87037325,0.553
759,0.7081,0.8333287,0.567
760,0.6784,0.9415317,0.5665
761,0.6783,0.8971379,0.532
762,0.7039,0.8558016,0.5615
763,0.6843,0.89781016,0.5595
764,0.7159,0.8379367,0.5615
765,0.7101,0.8388943,0.5585
766,0.6327,1.0167499,0.533
767,0.692,0.8978507,0.539
768,0.6992,0.86633927,0.569
769,0.7029,0.8915488,0.5425
770,0.6827,0.8806738,0.572
771,0.6842,0.9037508,0.5495
772,0.5154,1.433298,0.427
773,0.7281,0.81186736,0.566
774,0.7065,0.84426624,0.553
775,0.6924,0.8822245,0.5395
776,0.7086,0.85026956,0.5625
777,0.6913,0.8962159,0.54
778,0.7138,0.832181,0.558
779,0.7184,0.8347518,0.5745
780,0.6643,0.9325044,0.5175
781,0.7088,0.850434,0.5655
782,0.7176,0.84612733,0.55
783,0.6915,0.87961805,0.55
784,0.7263,0.8132178,0.557
785,0.6102,1.0627406,0.4875
786,0.692,0.9039248,0.5515
787,0.7332,0.78246224,0.578
788,0.6558,0.99507356,0.5105
789,0.7335,0.7902463,0.5845
790,0.6638,0.9539304,0.544
791,0.6046,1.2102048,0.505
792,0.6979,0.851179,0.5535
793,0.6947,0.91533846,0.5365
794,0.6024,1.1314894,0.497
795,0.6502,0.97342277,0.5245
796,0.6908,0.8772182,0.528
797,0.7254,0.8079907,0.5475
798,0.6637,0.94512844,0.5115
799,0.6955,0.86241144,0.54
800,0.7171,0.8246787,0.546
801,0.7047,0.8440518,0.5455
802,0.6957,0.8639768,0.5625
803,0.6459,0.9708885,0.524
804,0.7285,0.79669744,0.576
805,0.6826,0.8775881,0.54
806,0.6819,0.89543086,0.55
