epoch,train_acc,train_cost,test_acc
0,0.1093,2.2987626,0.116
1,0.119,2.291916,0.1235
2,0.1322,2.286389,0.139
3,0.1308,2.2805736,0.14
4,0.1497,2.2746117,0.156
5,0.1604,2.268565,0.1645
6,0.1617,2.2622702,0.1645
7,0.1831,2.25569,0.1865
8,0.177,2.2488546,0.1885
9,0.1964,2.2411776,0.203
10,0.2192,2.2328675,0.226
11,0.2294,2.2239199,0.2265
12,0.2335,2.214275,0.2355
13,0.2267,2.2040386,0.2185
14,0.2394,2.192364,0.237
15,0.2362,2.1802926,0.2325
16,0.25,2.1672292,0.2435
17,0.2489,2.1539755,0.241
18,0.2621,2.1404164,0.2555
19,0.2621,2.1267292,0.2555
20,0.255,2.1145911,0.2485
21,0.2715,2.1002953,0.275
22,0.2644,2.0876312,0.259
23,0.276,2.0757926,0.2745
24,0.2739,2.0659723,0.2625
25,0.2692,2.055528,0.258
26,0.2811,2.046006,0.2755
27,0.2788,2.0376534,0.2725
28,0.2885,2.030041,0.2785
29,0.2865,2.0228798,0.2755
30,0.2823,2.0208716,0.2745
31,0.2873,2.011606,0.279
32,0.2905,2.0047872,0.2825
33,0.2884,1.9998572,0.278
34,0.2946,1.9937625,0.284
35,0.2957,1.989066,0.279
36,0.2958,1.9841223,0.2905
37,0.2975,1.9798354,0.2865
38,0.2894,1.9939184,0.293
39,0.2995,1.9706126,0.2875
40,0.3028,1.9644027,0.294
41,0.3056,1.9600233,0.299
42,0.3095,1.9545629,0.301
43,0.3055,1.9507594,0.294
44,0.3108,1.9458632,0.3
45,0.3107,1.9425881,0.302
46,0.3146,1.9364117,0.2995
47,0.3122,1.9328929,0.304
48,0.3151,1.9277081,0.304
49,0.3146,1.9235531,0.305
50,0.3203,1.9198115,0.304
51,0.3246,1.9128476,0.3155
52,0.3178,1.9112995,0.3115
53,0.3291,1.9056598,0.3165
54,0.3231,1.9065752,0.308
55,0.3288,1.895982,0.3135
56,0.3238,1.8933672,0.3085
57,0.3303,1.8870629,0.325
58,0.3346,1.8832086,0.322
59,0.33,1.8768184,0.323
60,0.3307,1.8725785,0.318
61,0.3295,1.8900082,0.311
62,0.3399,1.8612269,0.3255
63,0.341,1.8560687,0.3315
64,0.3435,1.8528808,0.3385
65,0.3448,1.8501211,0.3265
66,0.3457,1.8433921,0.3365
67,0.3421,1.855968,0.328
68,0.348,1.8376523,0.3345
69,0.3489,1.8346728,0.33
70,0.353,1.8268609,0.3425
71,0.3532,1.8300316,0.3305
72,0.3459,1.8280375,0.3275
73,0.3537,1.813675,0.338
74,0.3556,1.809347,0.3355
75,0.3459,1.819541,0.33
76,0.3623,1.8103905,0.347
77,0.3597,1.8044344,0.357
78,0.3636,1.7967324,0.3505
79,0.3613,1.7893639,0.355
80,0.3559,1.7909395,0.3465
81,0.3679,1.7836593,0.3535
82,0.3645,1.7832153,0.349
83,0.3533,1.7969145,0.3415
84,0.3709,1.7711797,0.3545
85,0.3637,1.7728269,0.3535
86,0.3701,1.7674236,0.3515
87,0.3706,1.7633129,0.353
88,0.3732,1.7677006,0.3545
89,0.3785,1.7563871,0.355
90,0.3771,1.7508563,0.36
91,0.3803,1.754997,0.3645
92,0.3677,1.7780031,0.354
93,0.3772,1.7543226,0.358
94,0.3801,1.7468402,0.3465
95,0.3726,1.7483793,0.3515
96,0.3646,1.7661114,0.345
97,0.3785,1.7479639,0.366
98,0.388,1.727685,0.3595
99,0.3892,1.7221504,0.3615
100,0.3837,1.7242664,0.362
101,0.3832,1.7279338,0.367
102,0.3885,1.7261491,0.3745
103,0.3872,1.7193723,0.3625
104,0.393,1.7114598,0.38
105,0.3953,1.7117078,0.3655
106,0.3972,1.711368,0.379
107,0.3719,1.7512703,0.357
108,0.3999,1.6936264,0.3825
109,0.3992,1.6923965,0.3815
110,0.3979,1.6898539,0.378
111,0.3976,1.6981801,0.385
112,0.3947,1.7139223,0.383
113,0.3987,1.6958917,0.3745
114,0.4028,1.6811848,0.387
115,0.3842,1.7329867,0.3775
116,0.3978,1.706218,0.389
117,0.3997,1.6921142,0.3895
118,0.4055,1.6733934,0.396
119,0.3892,1.6864394,0.376
120,0.4097,1.6577972,0.391
121,0.4145,1.6595086,0.4
122,0.4127,1.6578308,0.3985
123,0.4178,1.6510438,0.4025
124,0.398,1.6724246,0.3805
125,0.4182,1.6473336,0.394
126,0.4125,1.6409514,0.395
127,0.4131,1.6525842,0.388
128,0.4227,1.6329451,0.408
129,0.4069,1.6480256,0.39
130,0.421,1.6371427,0.4065
131,0.4268,1.6239216,0.4135
132,0.4174,1.6327506,0.4075
133,0.4139,1.64535,0.409
134,0.4161,1.6268541,0.397
135,0.4191,1.6332527,0.405
136,0.4287,1.615566,0.415
137,0.4296,1.6095862,0.409
138,0.4227,1.6302387,0.4045
139,0.4286,1.6229942,0.4155
140,0.4324,1.6015906,0.4075
141,0.4272,1.6226772,0.4065
142,0.4257,1.6062711,0.405
143,0.4336,1.5913413,0.4085
144,0.4265,1.6009184,0.402
145,0.4255,1.6078713,0.407
146,0.4116,1.6505381,0.387
147,0.4397,1.5820332,0.426
148,0.4417,1.5773736,0.4245
149,0.429,1.5936282,0.4095
150,0.4399,1.5769217,0.421
151,0.4344,1.5902796,0.43
152,0.4171,1.6247776,0.408
153,0.4447,1.5874258,0.429
154,0.4438,1.5683216,0.435
155,0.4335,1.5932065,0.422
156,0.447,1.566621,0.429
157,0.4419,1.5755041,0.4275
158,0.4413,1.577181,0.433
159,0.447,1.5511096,0.4295
160,0.451,1.5512573,0.443
161,0.4442,1.556871,0.419
162,0.4478,1.5456146,0.4365
163,0.4502,1.5494802,0.422
164,0.4544,1.5398692,0.4225
165,0.449,1.5471345,0.434
166,0.4435,1.5844661,0.4255
167,0.448,1.5467592,0.44
168,0.447,1.5452695,0.4265
169,0.455,1.5293791,0.44
170,0.4385,1.5704527,0.4275
171,0.4493,1.5440086,0.4345
172,0.4454,1.5439572,0.4215
173,0.4545,1.5299428,0.4235
174,0.434,1.5734342,0.409
175,0.443,1.5762688,0.4305
176,0.4549,1.5283216,0.446
177,0.459,1.5203882,0.4465
178,0.4385,1.5755161,0.423
179,0.4563,1.5189708,0.4435
180,0.4283,1.6084106,0.408
181,0.4575,1.5324206,0.446
182,0.4613,1.5043929,0.446
183,0.4576,1.5255177,0.446
184,0.4568,1.5298475,0.4445
185,0.4591,1.5337844,0.4465
186,0.4639,1.5181854,0.449
187,0.4609,1.5048176,0.447
188,0.4574,1.5192842,0.445
189,0.4291,1.5754311,0.4165
190,0.4603,1.5184232,0.445
191,0.468,1.4915396,0.4445
192,0.4533,1.5201882,0.44
193,0.4397,1.5796841,0.4245
194,0.4445,1.5285506,0.416
195,0.4489,1.5549711,0.442
196,0.4595,1.517165,0.4495
197,0.4661,1.493918,0.4395
198,0.4044,1.7037102,0.3935
199,0.4368,1.5666063,0.4195
200,0.4621,1.51532,0.448
201,0.469,1.4883643,0.462
202,0.4737,1.4842743,0.4555
203,0.4649,1.5125836,0.45
204,0.474,1.4712443,0.4625
205,0.4851,1.4635001,0.468
206,0.4401,1.5962352,0.4295
207,0.4763,1.4674404,0.4605
208,0.4726,1.47298,0.458
209,0.4781,1.4763683,0.458
210,0.471,1.4912653,0.457
211,0.4481,1.534134,0.432
212,0.4805,1.4585369,0.4605
213,0.4713,1.4706621,0.4405
214,0.4645,1.506355,0.4485
215,0.4846,1.4489315,0.465
216,0.4863,1.445425,0.4775
