epoch,train_acc,train_cost,test_acc
582,0.5996,1.1354234,0.549
583,0.5536,1.2301418,0.4935
584,0.6371,1.0445725,0.5585
585,0.5938,1.1512197,0.541
586,0.5428,1.2401068,0.484
587,0.6432,1.0345832,0.567
588,0.5489,1.2551168,0.5045
589,0.5872,1.1492922,0.519
590,0.6307,1.0651895,0.5475
591,0.6155,1.0889682,0.5505
592,0.613,1.1177571,0.546
593,0.6239,1.0659218,0.5425
594,0.5676,1.1941574,0.514
595,0.6006,1.094975,0.5495
596,0.6102,1.1107136,0.552
597,0.5418,1.2737141,0.471
598,0.5226,1.4432278,0.4495
599,0.6305,1.047027,0.5575
600,0.5775,1.1851066,0.534
601,0.5943,1.1310298,0.5225
602,0.6148,1.1050286,0.5295
603,0.6236,1.0625229,0.552
604,0.5899,1.1509284,0.5205
605,0.6119,1.1013976,0.535
606,0.5833,1.1470593,0.516
607,0.5318,1.3168786,0.4515
608,0.6301,1.048696,0.54
609,0.6357,1.043501,0.564
610,0.642,1.037145,0.564
611,0.6334,1.0459461,0.5475
612,0.6407,1.0338603,0.552
613,0.6322,1.0443883,0.55
614,0.6025,1.1280488,0.516
615,0.6032,1.1494219,0.5335
616,0.6205,1.0554309,0.5435
617,0.6165,1.0869176,0.5355
618,0.6518,1.0046123,0.5835
619,0.5769,1.207292,0.512
620,0.6427,1.03596,0.5585
621,0.6,1.1476047,0.526
622,0.6296,1.0585225,0.5445
623,0.6476,1.0186416,0.5715
624,0.6442,1.0211061,0.5495
625,0.6432,1.0273721,0.565
626,0.596,1.1315705,0.531
627,0.5981,1.122252,0.5245
628,0.5817,1.1617553,0.5325
629,0.588,1.1602972,0.538
630,0.6213,1.0481472,0.5475
631,0.6182,1.0536299,0.545
632,0.6338,1.0613465,0.5635
633,0.5919,1.1346503,0.5025
634,0.4333,1.7076195,0.407
635,0.5892,1.1585436,0.5195
636,0.6082,1.0855938,0.5395
637,0.5881,1.1405678,0.5165
638,0.5362,1.3239932,0.4915
639,0.6364,1.0635955,0.5545
640,0.5622,1.2013993,0.4945
641,0.5701,1.1667658,0.508
642,0.6615,0.9803786,0.576
643,0.6189,1.0531853,0.5415
644,0.5577,1.2475022,0.5165
645,0.5726,1.2234508,0.496
646,0.6262,1.0831128,0.543
647,0.6453,1.0170215,0.556
648,0.6458,1.0113727,0.56
649,0.6569,0.9950415,0.567
650,0.6366,1.0430791,0.5505
651,0.575,1.2086365,0.5105
652,0.5853,1.1808828,0.52
653,0.6398,1.0165209,0.557
654,0.5626,1.2215649,0.517
655,0.6612,0.9865036,0.5635
656,0.6652,0.9833348,0.574
657,0.6554,0.99522185,0.5545
658,0.6276,1.0584959,0.55
659,0.5533,1.2397102,0.4885
660,0.6506,1.0132587,0.552
661,0.6472,1.0124508,0.5725
662,0.5935,1.100944,0.524
663,0.6578,0.9975916,0.567
664,0.5831,1.1729134,0.522
665,0.6325,1.0568848,0.545
666,0.6002,1.1338817,0.5145
667,0.5494,1.305608,0.4765
668,0.6599,0.9921408,0.5665
669,0.6216,1.0597475,0.5425
670,0.6337,1.0466049,0.543
671,0.5519,1.2416509,0.477
672,0.6285,1.0390648,0.5505
673,0.5884,1.139908,0.5285
674,0.6652,0.97740954,0.572
675,0.648,1.0054662,0.563
676,0.6362,1.0240027,0.5455
677,0.6006,1.140809,0.5265
678,0.5326,1.3513554,0.444
679,0.6084,1.100075,0.539
680,0.6355,1.0667698,0.531
681,0.6528,1.0168341,0.5675
682,0.6282,1.0440102,0.5365
683,0.6441,1.0430543,0.5435
684,0.6602,0.98513263,0.561
685,0.625,1.0624948,0.5425
686,0.6124,1.0868473,0.5345
687,0.4861,1.4419526,0.4525
688,0.6128,1.0937883,0.518
689,0.6199,1.0727013,0.5255
690,0.6647,0.9647994,0.561
691,0.6231,1.0901058,0.5455
692,0.6492,0.9800352,0.5635
693,0.6388,1.0352288,0.5495
694,0.64,1.0115309,0.5415
695,0.6016,1.129899,0.5265
696,0.6394,1.0183158,0.538
697,0.6296,1.0663152,0.5305
698,0.5978,1.1495163,0.5265
699,0.6532,1.0048494,0.544
700,0.631,1.0471604,0.5505
701,0.6609,0.97571564,0.558
702,0.6443,1.0332996,0.544
703,0.6271,1.0675261,0.5445
704,0.6302,1.0489392,0.5545
705,0.6425,1.0321034,0.562
706,0.6529,1.0023221,0.5625
707,0.593,1.1928965,0.517
708,0.6488,1.0015004,0.5675
709,0.6417,0.99761856,0.5395
710,0.626,1.0853449,0.5355
711,0.6512,0.9773172,0.5585
712,0.5677,1.24041,0.505
713,0.681,0.9371085,0.5685
714,0.6242,1.0568733,0.5485
715,0.6206,1.0790993,0.5475
716,0.62,1.0733634,0.544
717,0.6766,0.93977815,0.5575
718,0.6718,0.96609277,0.575
719,0.6717,0.93755263,0.563
720,0.5163,1.367513,0.4545
721,0.6613,0.9880821,0.546
722,0.6075,1.0964983,0.526
723,0.5922,1.1225799,0.5235
724,0.6647,0.9538873,0.57
725,0.6469,0.99519324,0.5615
726,0.5903,1.1607279,0.5195
727,0.6428,1.038379,0.5355
728,0.6139,1.0692964,0.518
729,0.6588,0.97678596,0.5545
730,0.6382,1.0162835,0.527
731,0.5944,1.128765,0.4965
732,0.6295,1.0551401,0.539
733,0.6747,0.93716913,0.5805
734,0.6598,0.9757707,0.542
735,0.6798,0.92518926,0.5725
736,0.6574,0.9603556,0.567
737,0.5586,1.2345697,0.465
738,0.637,1.0496628,0.547
739,0.5965,1.1276371,0.5145
740,0.6788,0.9272444,0.57
741,0.6667,0.96030957,0.5615
742,0.5824,1.1441777,0.4985
743,0.5794,1.1425008,0.507
744,0.6646,0.96946526,0.555
745,0.5754,1.1785356,0.502
746,0.6212,1.0537436,0.525
747,0.6897,0.9095367,0.581
748,0.6455,1.0157685,0.5535
749,0.6744,0.93389475,0.5605
750,0.6458,0.99753654,0.5485
751,0.6284,1.0358944,0.5425
752,0.6722,0.9339991,0.5755
753,0.6793,0.9304418,0.57
754,0.6575,0.98726386,0.5525
755,0.6886,0.90921044,0.577
756,0.686,0.914584,0.562
757,0.6696,0.9452582,0.58
758,0.5611,1.2099979,0.5025
759,0.6784,0.9278301,0.57
760,0.6381,1.0279082,0.5265
761,0.6711,0.94338477,0.5555
762,0.6157,1.06338,0.5115
763,0.6477,1.0087532,0.541
764,0.5883,1.1729183,0.524
765,0.6894,0.9088525,0.56
766,0.6626,0.9629823,0.5455
767,0.6258,1.060801,0.5125
768,0.6388,1.0127482,0.561
769,0.5704,1.208411,0.4865
770,0.6855,0.91651756,0.5765
771,0.6511,0.99960107,0.5605
772,0.688,0.9111499,0.5765
773,0.6612,0.953633,0.571
774,0.6294,1.0324273,0.5435
775,0.6732,0.92275566,0.5645
776,0.6391,0.9913258,0.545
777,0.6441,1.0046612,0.561
778,0.6818,0.9247039,0.5815
779,0.6,1.1129547,0.5155
780,0.6672,0.9378566,0.5655
781,0.6361,1.0176231,0.5215
782,0.5978,1.1211566,0.5275
783,0.6125,1.0620519,0.5235
784,0.6372,1.0146924,0.5435
785,0.6383,1.0287657,0.555
786,0.6657,0.9743619,0.553
787,0.6389,0.99195665,0.526
788,0.6201,1.0593491,0.533
789,0.5395,1.3192891,0.47
790,0.6658,0.9491623,0.552
791,0.655,0.9526952,0.544
792,0.6441,1.0064609,0.5435
793,0.6128,1.1677344,0.507
794,0.6121,1.0728492,0.5075
795,0.6461,1.0104291,0.528
796,0.6528,0.96771014,0.549
797,0.6965,0.88327277,0.5735
798,0.6516,0.987529,0.55
799,0.6167,1.0493021,0.509
800,0.6592,0.9644951,0.5695
801,0.6922,0.8912418,0.563
802,0.7,0.8804883,0.5725
803,0.6889,0.8916344,0.5835
804,0.6937,0.8887344,0.5615
805,0.6448,1.0336062,0.532
