epoch,train_acc,train_cost,test_acc
0,0.1069,2.3044333,0.111
1,0.1182,2.2998886,0.1205
2,0.1208,2.2963557,0.1255
3,0.1235,2.2930553,0.1235
4,0.1278,2.289973,0.131
5,0.1282,2.2869666,0.1275
6,0.1343,2.2837858,0.1325
7,0.1336,2.2805648,0.133
8,0.1358,2.277196,0.1355
9,0.1442,2.2736728,0.1425
10,0.1464,2.26989,0.1435
11,0.1493,2.265835,0.146
12,0.1529,2.2614572,0.1525
13,0.1585,2.2567527,0.156
14,0.1615,2.2516816,0.162
15,0.1724,2.2461824,0.1705
16,0.1945,2.240451,0.188
17,0.1848,2.2338405,0.176
18,0.1914,2.2267354,0.172
19,0.1934,2.219062,0.179
20,0.2003,2.2106953,0.1845
21,0.2148,2.2013836,0.2065
22,0.2215,2.191403,0.2135
23,0.2119,2.1807344,0.1975
24,0.2238,2.1694,0.2175
25,0.2214,2.1573615,0.2135
26,0.2414,2.14542,0.2425
27,0.2288,2.133085,0.209
28,0.2489,2.1193662,0.237
29,0.2418,2.1076,0.2345
30,0.2478,2.0944688,0.2415
31,0.2499,2.083399,0.2455
32,0.2603,2.0723202,0.262
33,0.2487,2.063693,0.2415
34,0.2511,2.0549407,0.248
35,0.2687,2.0441399,0.2645
36,0.2607,2.0390368,0.249
37,0.2666,2.0297134,0.2655
38,0.2683,2.0224636,0.263
39,0.2722,2.0196948,0.2765
40,0.2756,2.0108542,0.2765
41,0.2751,2.0059855,0.2765
42,0.2751,2.0013528,0.273
43,0.2695,2.0028386,0.2735
44,0.2807,1.9934254,0.2805
45,0.277,1.9941516,0.267
46,0.283,1.9846529,0.282
47,0.2898,1.9822341,0.2865
48,0.288,1.9777582,0.292
49,0.2907,1.979668,0.283
50,0.2956,1.9713808,0.295
51,0.2916,1.9677175,0.288
52,0.2917,1.9637947,0.288
53,0.2891,1.9618207,0.292
54,0.2947,1.959866,0.298
55,0.2992,1.9542946,0.297
56,0.3045,1.9494426,0.298
57,0.3007,1.946808,0.3115
58,0.3075,1.9449834,0.307
59,0.3017,1.9472533,0.2975
60,0.3051,1.9384601,0.304
61,0.3087,1.9337146,0.3055
62,0.3129,1.93246,0.3125
63,0.3035,1.9355693,0.298
64,0.3154,1.9246187,0.3155
65,0.3141,1.9234136,0.3115
66,0.3122,1.9260248,0.3035
67,0.3099,1.9361504,0.303
68,0.3142,1.9159045,0.3155
69,0.3233,1.9133227,0.3145
70,0.3216,1.9086418,0.313
71,0.32,1.9031969,0.3175
72,0.3135,1.9112664,0.311
73,0.3216,1.9003574,0.318
74,0.316,1.899739,0.313
75,0.3295,1.8980869,0.3235
76,0.3268,1.8915572,0.321
77,0.3348,1.8849297,0.3295
78,0.3344,1.8790889,0.3235
79,0.3389,1.8743961,0.333
80,0.3396,1.8747373,0.33
81,0.3326,1.875541,0.327
82,0.3413,1.8680845,0.328
83,0.3397,1.8615347,0.3315
84,0.3393,1.8615628,0.3405
85,0.3362,1.8598691,0.331
86,0.3471,1.8502078,0.34
87,0.3467,1.8470266,0.339
88,0.3442,1.8447844,0.3425
89,0.348,1.8433535,0.345
90,0.3533,1.8374941,0.351
91,0.3506,1.8353158,0.3505
92,0.349,1.8345437,0.349
93,0.343,1.854893,0.3395
94,0.3539,1.8293215,0.3395
95,0.354,1.8230599,0.345
96,0.3594,1.8192488,0.3485
97,0.3626,1.8098887,0.3535
98,0.3529,1.8138719,0.3435
99,0.3594,1.8114922,0.355
100,0.3642,1.8026273,0.362
101,0.3533,1.8116529,0.3365
102,0.3706,1.7942718,0.344
103,0.367,1.7977791,0.35
104,0.3719,1.7854774,0.363
105,0.3731,1.7919956,0.363
106,0.3739,1.7888967,0.366
107,0.374,1.7818136,0.369
108,0.3755,1.7762399,0.372
109,0.3763,1.7738396,0.3725
110,0.377,1.7703857,0.367
111,0.3776,1.7637547,0.363
112,0.3866,1.7541951,0.374
113,0.3704,1.7719963,0.3545
114,0.3804,1.7510886,0.365
115,0.3858,1.7449219,0.376
116,0.3884,1.7416264,0.379
117,0.3929,1.7365301,0.376
118,0.3888,1.7388515,0.372
119,0.3837,1.7391945,0.371
120,0.3848,1.7387898,0.3765
121,0.3955,1.7258209,0.3845
122,0.3859,1.7313887,0.384
123,0.3799,1.7634758,0.3665
124,0.4024,1.7234079,0.3805
125,0.3895,1.7410136,0.385
126,0.3922,1.712509,0.3835
127,0.3707,1.75838,0.3585
128,0.3984,1.7094944,0.3815
129,0.3706,1.7396004,0.3615
130,0.383,1.7278278,0.373
131,0.3928,1.706509,0.381
132,0.399,1.6965504,0.387
133,0.3587,1.7732314,0.3455
134,0.3953,1.7010317,0.3765
135,0.3777,1.7247121,0.3825
136,0.3916,1.6880629,0.3865
137,0.3664,1.7702326,0.36
138,0.3952,1.694807,0.3875
139,0.4137,1.6667461,0.4005
140,0.4117,1.6624025,0.404
141,0.4145,1.6674281,0.398
142,0.4048,1.6747903,0.391
143,0.4159,1.65765,0.402
144,0.3823,1.7165903,0.3725
145,0.4123,1.6499898,0.404
146,0.4169,1.6516083,0.4005
147,0.4161,1.6492653,0.3995
148,0.4051,1.6638395,0.3995
149,0.419,1.6333532,0.4125
