epoch,train_acc,train_cost,test_acc
0,0.3484,1.7485363,0.3385
1,0.4314,1.5519153,0.435
2,0.4297,1.6541522,0.4165
3,0.5106,1.3690264,0.4755
4,0.5226,1.3494586,0.484
5,0.5619,1.2201481,0.5015
6,0.5709,1.2064687,0.5035
7,0.5993,1.1235962,0.5315
8,0.6135,1.1107254,0.516
9,0.6095,1.0877728,0.5225
10,0.5796,1.176711,0.505
11,0.6528,0.9806873,0.538
12,0.6318,1.0423404,0.5225
13,0.6846,0.8870134,0.5455
14,0.6564,0.9416134,0.522
15,0.6967,0.8778053,0.5225
16,0.7326,0.76310694,0.558
17,0.7575,0.6897687,0.5595
18,0.7804,0.6622764,0.547
19,0.7796,0.65284485,0.5545
20,0.7367,0.7169684,0.5155
21,0.8063,0.55193156,0.5465
22,0.8021,0.5571171,0.5415
23,0.8261,0.50805897,0.5405
24,0.8111,0.53961104,0.542
25,0.8208,0.49321884,0.5325
26,0.8316,0.46884423,0.5365
27,0.8615,0.4092177,0.5275
28,0.8783,0.355624,0.53
29,0.8379,0.46084425,0.5055
30,0.8603,0.39286256,0.517
31,0.8789,0.33874196,0.5085
32,0.9061,0.27364025,0.526
33,0.898,0.29273197,0.5205
34,0.8992,0.28300768,0.512
35,0.9197,0.24450855,0.526
36,0.9147,0.24594966,0.512
37,0.9004,0.2706076,0.505
38,0.908,0.26120043,0.511
39,0.9551,0.14762086,0.525
40,0.9585,0.13167134,0.5245
41,0.9475,0.15866648,0.5075
42,0.9315,0.19181456,0.5175
43,0.9316,0.19357567,0.513
44,0.9206,0.21755478,0.5135
45,0.9619,0.11840126,0.521
46,0.9738,0.091717236,0.515
47,0.9371,0.1742253,0.514
48,0.9281,0.19844592,0.494
49,0.9367,0.17527424,0.501
50,0.9611,0.11763857,0.5145
51,0.9725,0.08584367,0.5185
52,0.9712,0.09622164,0.5085
53,0.9843,0.05428488,0.521
54,0.9864,0.052316085,0.511
55,0.9713,0.0940089,0.5005
56,0.9793,0.07193633,0.506
57,0.967,0.09253691,0.502
58,0.9218,0.23592582,0.4995
59,0.9457,0.15727738,0.51
