epoch,train_acc,train_cost,test_acc
171,0.4727,1.4843464,0.4525
172,0.4398,1.5774432,0.4295
173,0.4671,1.5019717,0.4325
174,0.4628,1.521298,0.4465
175,0.4738,1.481026,0.455
176,0.4501,1.5559355,0.4265
177,0.4638,1.5138739,0.429
178,0.4651,1.494859,0.4495
179,0.4449,1.5774544,0.4305
180,0.4371,1.5704771,0.425
181,0.4645,1.5059023,0.448
182,0.4566,1.5496795,0.4405
183,0.4494,1.5704854,0.4315
184,0.4734,1.4831858,0.4615
185,0.4741,1.4841452,0.453
186,0.4801,1.4675575,0.459
187,0.4669,1.4963938,0.4445
188,0.4601,1.4964771,0.438
189,0.4492,1.5813771,0.441
190,0.4799,1.4813128,0.4635
191,0.4368,1.5529644,0.4035
192,0.4572,1.5260029,0.433
193,0.4772,1.4726827,0.445
194,0.4863,1.4511026,0.462
195,0.481,1.4771278,0.4555
196,0.4571,1.5393813,0.435
197,0.4761,1.4622065,0.452
198,0.4768,1.4917033,0.454
199,0.4404,1.5652744,0.4265
200,0.4777,1.4776825,0.456
201,0.4728,1.4782231,0.4515
202,0.4573,1.5355111,0.435
203,0.4905,1.4476643,0.4665
204,0.4923,1.4416685,0.465
205,0.4888,1.4454612,0.4615
206,0.4703,1.4733211,0.4445
207,0.4714,1.4685166,0.462
208,0.4166,1.7348436,0.3985
209,0.4981,1.4281288,0.473
210,0.4758,1.4728029,0.4515
211,0.4533,1.5715362,0.4185
212,0.4857,1.4402837,0.4575
213,0.4824,1.4667529,0.4545
214,0.4328,1.6151788,0.4155
215,0.4899,1.4507698,0.464
216,0.4502,1.5527914,0.4125
217,0.4943,1.4334788,0.4685
218,0.4296,1.6112176,0.4055
219,0.4305,1.6414266,0.41
220,0.4932,1.4182992,0.463
221,0.4855,1.4752014,0.4525
222,0.4919,1.4297494,0.4605
223,0.4856,1.4603683,0.45
224,0.4898,1.4369245,0.463
225,0.4841,1.427534,0.462
226,0.4682,1.5033989,0.439
227,0.505,1.4024165,0.472
228,0.4931,1.414887,0.477
229,0.4595,1.5071841,0.4185
230,0.4652,1.5103352,0.439
231,0.4719,1.495863,0.439
232,0.5004,1.4153324,0.4675
233,0.4721,1.5170852,0.441
234,0.425,1.6503224,0.394
235,0.4741,1.4684149,0.4325
236,0.5043,1.4087646,0.4805
237,0.4653,1.4942738,0.456
238,0.5069,1.4091951,0.4765
239,0.4933,1.4287262,0.4645
240,0.4858,1.4306277,0.473
241,0.492,1.4285716,0.4465
242,0.4976,1.4348736,0.4615
243,0.5058,1.4019799,0.4665
244,0.512,1.3862509,0.471
245,0.4862,1.4603529,0.4635
246,0.5031,1.4049048,0.4865
247,0.5051,1.3990016,0.469
248,0.4804,1.4882643,0.4445
249,0.5071,1.3910319,0.4705
250,0.493,1.4443065,0.473
251,0.4856,1.4794627,0.4545
252,0.5007,1.4272653,0.464
253,0.5175,1.3732262,0.4835
254,0.5167,1.3775133,0.479
255,0.4847,1.4494362,0.443
256,0.4984,1.4364668,0.4625
257,0.5095,1.3881434,0.477
258,0.4867,1.4425086,0.438
259,0.4696,1.4696375,0.448
260,0.4917,1.4131943,0.46
261,0.5001,1.4042572,0.4735
262,0.4653,1.5116847,0.434
263,0.5169,1.3809493,0.4815
264,0.452,1.5890125,0.4335
265,0.5002,1.416067,0.462
266,0.5084,1.3901354,0.4745
267,0.501,1.4037538,0.4765
268,0.4441,1.5546224,0.4025
269,0.5089,1.4021739,0.4725
270,0.5109,1.3888224,0.4845
271,0.4966,1.4734818,0.47
272,0.4957,1.4309587,0.4505
273,0.5046,1.4256641,0.468
274,0.506,1.4107267,0.4635
275,0.5012,1.4349223,0.4695
276,0.5209,1.3555826,0.484
277,0.5181,1.3676809,0.487
278,0.5219,1.3545908,0.4885
279,0.5027,1.3834947,0.474
280,0.4744,1.4572062,0.4435
281,0.5192,1.3535379,0.4895
282,0.4857,1.4725075,0.464
283,0.5216,1.3549924,0.4805
284,0.4964,1.4237859,0.4675
285,0.4953,1.3916062,0.463
286,0.5228,1.339216,0.499
287,0.5025,1.3847269,0.472
288,0.5242,1.3389016,0.487
289,0.4808,1.4933177,0.4625
290,0.5279,1.347835,0.4895
291,0.503,1.4102843,0.4605
292,0.5179,1.3579266,0.488
293,0.5185,1.3438799,0.483
294,0.5291,1.3533754,0.4865
295,0.4993,1.4485587,0.469
296,0.5304,1.3425554,0.494
297,0.4971,1.4088881,0.4715
298,0.4425,1.577149,0.418
299,0.4822,1.5063032,0.453
300,0.5169,1.354937,0.4755
301,0.5102,1.3668975,0.478
302,0.5121,1.3711948,0.48
303,0.5344,1.3236004,0.4905
304,0.5015,1.3997545,0.46
305,0.5382,1.3119533,0.496
306,0.4488,1.5999407,0.4085
307,0.5189,1.3713932,0.497
308,0.5213,1.3522364,0.497
309,0.5321,1.3252629,0.496
310,0.5363,1.3248297,0.5045
311,0.5193,1.3514322,0.488
312,0.5377,1.3170594,0.4945
313,0.4939,1.4167753,0.465
314,0.5284,1.3301806,0.491
315,0.5419,1.3053424,0.503
316,0.5341,1.3211794,0.4945
317,0.5152,1.3356305,0.4865
318,0.5072,1.3993262,0.4685
319,0.519,1.3413881,0.4875
320,0.4952,1.4078814,0.471
321,0.5171,1.3583332,0.48
322,0.5157,1.3699639,0.4745
323,0.5408,1.3049648,0.5035
324,0.5194,1.3520062,0.498
325,0.5378,1.3226305,0.503
326,0.5439,1.3073004,0.4895
327,0.5023,1.457698,0.4805
328,0.5062,1.365588,0.469
329,0.5522,1.2829615,0.5005
330,0.5002,1.4179833,0.468
331,0.5406,1.2910383,0.5045
332,0.5521,1.2871385,0.514
333,0.5139,1.3551913,0.476
334,0.5417,1.3039747,0.508
335,0.5049,1.3766965,0.4825
336,0.5147,1.3661094,0.4865
337,0.513,1.3853151,0.469
338,0.5435,1.3004531,0.507
339,0.5358,1.3065554,0.4925
340,0.4792,1.482367,0.4545
341,0.5106,1.3929412,0.4805
342,0.5476,1.3033518,0.4945
343,0.5509,1.2945137,0.5
344,0.5338,1.3051164,0.4985
345,0.4981,1.418995,0.4625
346,0.5479,1.3036408,0.5035
347,0.4985,1.4141011,0.47
348,0.557,1.2775306,0.5065
349,0.5577,1.2778867,0.51
350,0.5582,1.2739071,0.507
351,0.5259,1.3390108,0.488
352,0.505,1.4110563,0.4795
353,0.5026,1.48173,0.4705
354,0.5645,1.2580684,0.51
355,0.5367,1.3337194,0.4985
356,0.5477,1.275639,0.5025
357,0.5565,1.2634411,0.509
358,0.547,1.2726692,0.5155
359,0.5273,1.3211452,0.489
360,0.5503,1.2714257,0.4965
361,0.5578,1.2563146,0.524
362,0.5325,1.3054414,0.501
363,0.5495,1.2743697,0.5125
364,0.4649,1.5098387,0.4215
365,0.4572,1.6381288,0.4375
366,0.5528,1.2761273,0.507
367,0.5426,1.2815461,0.5
368,0.5186,1.3811139,0.4675
369,0.5286,1.336949,0.485
370,0.5021,1.4548327,0.4705
371,0.5601,1.2444096,0.5245
372,0.5519,1.3014022,0.51
373,0.5351,1.3371153,0.492
374,0.5654,1.2397096,0.5235
375,0.5336,1.3229287,0.492
376,0.5276,1.3697349,0.4925
377,0.5573,1.2484881,0.52
378,0.5235,1.3038452,0.4765
379,0.5517,1.2588145,0.508
380,0.5736,1.2318537,0.5205
381,0.567,1.2387412,0.5195
382,0.5555,1.2525953,0.506
383,0.5432,1.3203309,0.4895
384,0.4939,1.475237,0.467
385,0.537,1.3109206,0.511
386,0.5258,1.3041863,0.4835
387,0.5159,1.348582,0.4785
388,0.4687,1.6394649,0.4385
389,0.5153,1.3345283,0.4805
390,0.562,1.2483991,0.5135
391,0.4063,1.7349871,0.375
392,0.5131,1.4091967,0.4795
393,0.5312,1.3237832,0.502
394,0.5502,1.2904365,0.4955
395,0.568,1.2248735,0.512
396,0.5684,1.2304754,0.515
397,0.5585,1.2455329,0.5255
398,0.5603,1.2484975,0.5185
399,0.5554,1.2398531,0.51
400,0.559,1.2472558,0.5195
401,0.5575,1.2496094,0.499
402,0.5281,1.3399421,0.4745
403,0.5773,1.2089251,0.524
404,0.544,1.2738954,0.5005
405,0.5634,1.2409363,0.525
406,0.5429,1.2781671,0.515
407,0.5182,1.3907509,0.477
408,0.5637,1.22896,0.506
409,0.5623,1.2360595,0.5025
410,0.5703,1.2437204,0.52
411,0.5099,1.4253371,0.4655
412,0.5776,1.217587,0.5245
413,0.5734,1.225745,0.5185
414,0.5606,1.2664411,0.507
415,0.562,1.2280393,0.5245
416,0.5392,1.3037905,0.503
417,0.5719,1.2340112,0.5175
418,0.4964,1.4476331,0.452
419,0.5639,1.2461627,0.523
420,0.5531,1.2726499,0.5175
421,0.5003,1.4127651,0.481
422,0.5792,1.2002312,0.527
423,0.5147,1.3654166,0.4765
424,0.5877,1.1944348,0.5215
425,0.5691,1.2278779,0.515
426,0.5806,1.2024214,0.5385
427,0.5274,1.3064464,0.476
428,0.554,1.2446702,0.498
429,0.555,1.2609466,0.498
430,0.5785,1.2017306,0.507
431,0.5595,1.2332286,0.5155
432,0.5542,1.237242,0.5035
433,0.5726,1.2287444,0.5245
434,0.5194,1.309458,0.485
435,0.5901,1.1743687,0.5345
436,0.5867,1.1938936,0.5235
437,0.5646,1.2342753,0.518
438,0.5759,1.2081947,0.519
439,0.5765,1.2311847,0.5205
440,0.5545,1.2354575,0.4945
441,0.5656,1.2372293,0.518
442,0.558,1.2606107,0.521
443,0.5569,1.2439122,0.502
444,0.4546,1.5822742,0.411
445,0.5759,1.1980864,0.5185
446,0.5822,1.220016,0.524
447,0.4624,1.5054744,0.43
448,0.5927,1.1711515,0.52
449,0.5805,1.1897283,0.533
450,0.588,1.1851196,0.532
451,0.5589,1.281117,0.515
452,0.5869,1.2051735,0.521
453,0.5711,1.2163802,0.517
454,0.5694,1.2053181,0.5215
455,0.5863,1.1707729,0.534
456,0.5175,1.3462296,0.476
457,0.5913,1.1647463,0.533
458,0.5942,1.171027,0.5355
459,0.5141,1.3884982,0.488
460,0.6006,1.1596308,0.542
461,0.5826,1.1790961,0.5225
462,0.4855,1.5218476,0.4435
463,0.5004,1.3974994,0.4405
464,0.5623,1.2406723,0.507
465,0.6063,1.1440449,0.535
466,0.5995,1.1491033,0.534
467,0.5772,1.2076335,0.52
468,0.5148,1.3989912,0.481
469,0.5089,1.3967582,0.456
470,0.6047,1.1489946,0.5355
471,0.5881,1.1681597,0.5355
472,0.5213,1.3434713,0.48
473,0.5735,1.2344979,0.4975
474,0.5726,1.1932544,0.522
475,0.558,1.2414331,0.497
476,0.5786,1.187326,0.515
477,0.5948,1.1665827,0.5285
478,0.5941,1.1567844,0.5345
479,0.5253,1.2967395,0.481
480,0.5901,1.154067,0.539
481,0.5794,1.2066289,0.5105
482,0.5851,1.1970919,0.517
483,0.6052,1.135239,0.5425
484,0.538,1.2959514,0.481
485,0.5595,1.2275485,0.5095
486,0.5017,1.371542,0.47
487,0.5015,1.4200642,0.462
488,0.5139,1.3663597,0.4855
489,0.5765,1.2185127,0.514
490,0.609,1.1478369,0.537
491,0.546,1.286482,0.489
492,0.5469,1.3048844,0.4965
493,0.5831,1.1825246,0.54
494,0.6035,1.1265244,0.538
495,0.6025,1.1431854,0.533
496,0.5681,1.2287152,0.5165
497,0.6087,1.12782,0.5455
498,0.5151,1.3578261,0.442
499,0.5708,1.2288133,0.5125
500,0.6147,1.1178914,0.547
501,0.5257,1.3162972,0.4725
502,0.5289,1.3184258,0.477
503,0.601,1.1274514,0.531
504,0.6087,1.1159711,0.549
505,0.6193,1.1091541,0.5455
506,0.57,1.2084619,0.5035
507,0.5883,1.1611795,0.526
508,0.5832,1.2079911,0.5235
509,0.5836,1.1943299,0.524
510,0.4694,1.5158235,0.4345
511,0.597,1.132575,0.523
512,0.5763,1.1837777,0.51
513,0.5607,1.2421291,0.5015
514,0.616,1.1098069,0.544
515,0.5987,1.1502154,0.5325
516,0.5246,1.3162394,0.475
517,0.5993,1.1529043,0.5265
518,0.5299,1.341704,0.49
519,0.6174,1.1083885,0.554
520,0.6156,1.1127489,0.5555
521,0.5803,1.1937085,0.515
522,0.6273,1.0872222,0.554
523,0.5394,1.3646376,0.489
524,0.5917,1.1526434,0.5355
525,0.5976,1.1524785,0.531
526,0.5654,1.2010928,0.4955
527,0.6186,1.1127114,0.5355
528,0.5388,1.2857378,0.4975
529,0.561,1.2280989,0.515
530,0.5681,1.1981373,0.4985
531,0.6108,1.1105835,0.5475
532,0.6315,1.0791802,0.5465
533,0.4679,1.5102944,0.4365
534,0.6123,1.105503,0.543
535,0.5746,1.1843892,0.51
536,0.6204,1.1124672,0.541
537,0.594,1.160413,0.526
538,0.5933,1.1662986,0.5325
539,0.6131,1.1413938,0.5355
540,0.6235,1.0952102,0.5515
541,0.5811,1.2155981,0.512
542,0.6262,1.0794289,0.551
543,0.6143,1.1185775,0.531
544,0.6018,1.1462107,0.5305
545,0.6242,1.087387,0.545
546,0.6008,1.133939,0.5445
547,0.6195,1.0945239,0.549
548,0.5889,1.1562943,0.5355
549,0.5877,1.159659,0.5205
550,0.6163,1.1015912,0.5285
551,0.5943,1.1447712,0.5165
552,0.5339,1.2953397,0.477
553,0.6047,1.1193542,0.5245
554,0.5849,1.1546025,0.515
555,0.6085,1.1043624,0.528
556,0.618,1.0890847,0.548
557,0.5811,1.1718332,0.5085
558,0.5325,1.2888016,0.4805
559,0.5761,1.2233539,0.493
560,0.6007,1.123492,0.5355
561,0.6015,1.1559652,0.533
562,0.6038,1.1430254,0.5185
563,0.6288,1.0876133,0.5375
564,0.6045,1.1156546,0.52
565,0.6085,1.140269,0.5365
566,0.6313,1.0640358,0.554
567,0.6319,1.0626223,0.5485
568,0.6363,1.0599313,0.5615
569,0.6148,1.0858852,0.55
570,0.5775,1.2139014,0.5065
571,0.6192,1.0805801,0.548
572,0.6009,1.138024,0.523
573,0.6307,1.0647316,0.5485
574,0.6356,1.0538968,0.548
575,0.6315,1.0711411,0.5425
576,0.5936,1.1213936,0.5385
577,0.5502,1.2486582,0.482
578,0.6183,1.092168,0.547
579,0.5993,1.1467066,0.523
580,0.602,1.1715598,0.528
581,0.5881,1.1487535,0.512
582,0.6328,1.0530268,0.5625
583,0.6438,1.0391561,0.556
584,0.6464,1.0372972,0.557
585,0.6231,1.0752617,0.538
586,0.6026,1.1571113,0.5285
587,0.5634,1.1945758,0.511
588,0.5999,1.1465089,0.529
589,0.6401,1.0374515,0.57
590,0.6179,1.1130531,0.5285
591,0.6469,1.0244426,0.574
592,0.5873,1.183245,0.5165
593,0.6312,1.0569135,0.552
594,0.5608,1.195377,0.509
595,0.6114,1.104966,0.5425
596,0.6113,1.1112461,0.5375
597,0.6187,1.1058383,0.54
598,0.6406,1.0447139,0.5545
599,0.6486,1.0195392,0.5585
600,0.6173,1.091208,0.5365
601,0.6256,1.0742524,0.544
602,0.6276,1.0820205,0.5415
603,0.6079,1.1298364,0.524
604,0.5891,1.153267,0.519
605,0.6331,1.0489899,0.556
606,0.6023,1.1036298,0.5315
607,0.5609,1.2950937,0.5
608,0.6195,1.0813036,0.533
609,0.616,1.0801412,0.544
610,0.6446,1.0313139,0.565
611,0.6002,1.1338025,0.5365
612,0.6046,1.1282665,0.5255
613,0.6279,1.0734586,0.5535
614,0.6147,1.0937154,0.542
615,0.5857,1.1522846,0.5235
616,0.5207,1.3429968,0.461
617,0.6603,1.0043168,0.568
618,0.6442,1.0310197,0.549
619,0.654,1.0019367,0.577
620,0.6284,1.0782508,0.531
621,0.6238,1.0873722,0.5315
622,0.6441,1.0212717,0.5585
623,0.6431,1.0396467,0.5525
624,0.6541,1.0115238,0.5685
625,0.4771,1.5366495,0.4015
626,0.6203,1.0861936,0.542
627,0.5218,1.498368,0.458
628,0.6613,0.99231154,0.5615
629,0.6524,1.0218772,0.559
630,0.6329,1.0506974,0.5395
631,0.6566,1.0061914,0.559
632,0.6113,1.1050903,0.5285
633,0.6107,1.0938035,0.541
634,0.6251,1.0678421,0.538
635,0.662,0.9933412,0.562
636,0.6099,1.0845214,0.539
637,0.6612,0.992021,0.5655
638,0.6334,1.0651356,0.5425
639,0.604,1.1429698,0.5245
640,0.6108,1.1388276,0.5275
641,0.6655,0.9862418,0.569
642,0.614,1.1038983,0.5465
643,0.6588,0.99464333,0.565
644,0.6108,1.0856621,0.531
645,0.6361,1.0634855,0.54
646,0.6261,1.0749314,0.5425
647,0.6376,1.0539398,0.5485
648,0.5989,1.1174198,0.536
649,0.5916,1.1328716,0.525
650,0.5513,1.4075785,0.481
651,0.6169,1.0912192,0.5285
652,0.5651,1.306127,0.4885
653,0.6525,1.0060164,0.571
654,0.6025,1.1219871,0.5165
655,0.6299,1.0530695,0.553
656,0.6153,1.0625863,0.5185
657,0.6364,1.0306525,0.5385
658,0.6199,1.0873637,0.542
659,0.6576,0.99536955,0.562
660,0.6681,0.96606994,0.5705
661,0.6693,0.9678,0.5665
662,0.5195,1.4013342,0.4595
663,0.6331,1.0632006,0.548
664,0.6421,1.0194,0.5485
665,0.5286,1.3427013,0.4815
666,0.6144,1.103198,0.5465
667,0.5642,1.2101946,0.493
668,0.6481,1.0006846,0.5735
669,0.6442,1.0268904,0.553
670,0.5489,1.291075,0.4705
671,0.6491,0.9920021,0.5495
672,0.6483,1.0176501,0.55
673,0.6431,1.0185468,0.5495
674,0.6389,1.0176125,0.5485
675,0.608,1.0742179,0.522
676,0.6731,0.95224005,0.573
677,0.6652,0.96579415,0.5665
678,0.6271,1.0411136,0.549
679,0.6567,0.9891645,0.5505
680,0.6466,1.030781,0.55
681,0.6547,0.9871662,0.5575
682,0.6429,1.0377647,0.5415
683,0.644,1.0164545,0.5525
684,0.6438,1.0085857,0.5515
685,0.6641,0.9757863,0.572
686,0.6512,1.0157213,0.5515
687,0.636,1.0273715,0.5315
688,0.6755,0.9570846,0.5825
689,0.5569,1.2267494,0.493
690,0.6783,0.94584024,0.58
691,0.643,1.0168006,0.552
692,0.6635,0.98987335,0.5615
693,0.6571,0.9821546,0.566
694,0.636,1.03696,0.5425
695,0.6459,1.0150045,0.543
696,0.614,1.1000644,0.518
697,0.6521,1.017822,0.5455
698,0.6503,0.9852215,0.5495
699,0.6181,1.0550008,0.524
700,0.6533,0.9883158,0.548
701,0.5166,1.351925,0.45
702,0.6146,1.0758526,0.5425
703,0.6119,1.0884584,0.5225
704,0.6566,0.9768582,0.55
705,0.6201,1.074118,0.513
706,0.6492,0.9944068,0.544
707,0.6253,1.0692898,0.531
708,0.6732,0.9565749,0.553
709,0.6739,0.9502543,0.567
710,0.671,0.955696,0.568
711,0.5879,1.1348939,0.4925
712,0.6302,1.0266143,0.5305
713,0.6401,1.0247984,0.538
714,0.6703,0.9542824,0.569
715,0.5634,1.1678145,0.497
716,0.6603,0.9863752,0.5475
717,0.6828,0.92598,0.5755
718,0.633,1.0280223,0.5465
719,0.6341,1.0272647,0.542
720,0.611,1.0963166,0.5155
721,0.531,1.322644,0.4445
722,0.6529,1.0039706,0.553
723,0.611,1.0765631,0.52
724,0.6882,0.9318482,0.561
725,0.6693,0.9660499,0.5615
726,0.6127,1.0857402,0.5185
727,0.6212,1.056346,0.53
728,0.6211,1.095231,0.537
729,0.6849,0.9267445,0.578
730,0.631,1.0447664,0.5455
731,0.5806,1.1384684,0.4945
732,0.6558,0.99798924,0.539
733,0.6878,0.90961766,0.574
734,0.6391,1.016393,0.5435
735,0.6845,0.9256381,0.566
736,0.6222,1.0381285,0.521
737,0.6518,0.9798391,0.5495
738,0.4036,1.9137908,0.354
739,0.6973,0.8933967,0.5875
740,0.5747,1.2093258,0.499
741,0.6819,0.91866386,0.569
742,0.6831,0.93021965,0.56
743,0.6661,0.95351243,0.575
744,0.6658,0.95681447,0.5525
745,0.626,1.0567731,0.5185
746,0.6762,0.92332727,0.5605
747,0.616,1.071976,0.52
748,0.6011,1.1293051,0.512
749,0.6809,0.92574626,0.576
750,0.5666,1.2144748,0.501
751,0.6473,0.9816126,0.5395
752,0.6877,0.92203337,0.559
753,0.6809,0.9411047,0.5545
754,0.5314,1.2954549,0.467
755,0.6652,0.9537101,0.572
756,0.6471,1.0105551,0.5465
757,0.6834,0.9082287,0.5735
758,0.6541,1.0011654,0.547
759,0.6738,0.961692,0.5645
760,0.69,0.8957409,0.5775
761,0.6221,1.1154767,0.5145
762,0.6829,0.9175562,0.5635
763,0.6793,0.9370544,0.56
764,0.7114,0.86671287,0.591
765,0.622,1.0494655,0.521
766,0.6647,0.94813186,0.561
767,0.6907,0.9040951,0.576
768,0.6896,0.9110236,0.559
769,0.6872,0.90597737,0.5665
770,0.6829,0.9042127,0.5705
771,0.7045,0.8775662,0.58
772,0.7112,0.8630585,0.576
773,0.7046,0.86583537,0.588
774,0.6149,1.0951952,0.506
775,0.6371,1.0253568,0.541
776,0.6432,0.9921474,0.545
777,0.6949,0.89165866,0.575
778,0.6902,0.9213278,0.564
779,0.5553,1.3021175,0.4705
780,0.6883,0.8909305,0.579
781,0.7107,0.86024666,0.588
782,0.6522,0.9834291,0.545
783,0.6093,1.1205066,0.4995
784,0.657,1.0029268,0.5315
785,0.7058,0.86855847,0.5775
786,0.677,0.94019806,0.549
787,0.6268,1.0634817,0.5355
788,0.706,0.8770912,0.566
789,0.5818,1.1545112,0.4715
790,0.6655,0.96196765,0.5415
791,0.6749,0.9276122,0.563
792,0.6951,0.8735145,0.581
793,0.6593,0.96048015,0.5425
794,0.6667,0.94342,0.5435
795,0.564,1.2046878,0.489
796,0.7021,0.8830084,0.5715
797,0.5975,1.1135902,0.5075
798,0.6781,0.9248382,0.548
799,0.598,1.113045,0.503
800,0.6697,0.92714393,0.563
801,0.6374,1.0217149,0.535
802,0.7085,0.8589727,0.5725
803,0.659,0.9582002,0.555
804,0.6911,0.89741564,0.5665
805,0.6291,1.1044246,0.5055
806,0.6917,0.8915156,0.567
807,0.5398,1.2780372,0.462
