epoch,train accuracy,test accuracy,time per epoch
0,0.77553654,0.7755203,0.1487070083618164
1,0.77553654,0.7755203,0.1091263771057129
2,0.77553654,0.7755203,0.11414051055908203
3,0.776881,0.7761915,0.11968812942504883
4,0.78427225,0.78022957,0.11778602600097657
5,0.7961961,0.78763473,0.12137408256530761
6,0.80123633,0.792344,0.10828719139099122
7,0.81283075,0.8071181,0.128399658203125
8,0.81014174,0.80174226,0.11628875732421876
9,0.81736726,0.8145052,0.13374390602111816
10,0.82828724,0.8259304,0.11678872108459473
11,0.8378657,0.83466434,0.12168002128601074
12,0.84744054,0.8467652,0.11230478286743165
13,0.8497942,0.8454071,0.12686371803283691
14,0.85567313,0.854159,0.10851488113403321
15,0.85332376,0.84742725,0.1181879997253418
16,0.85785925,0.85280544,0.13045668601989746
17,0.8617237,0.8554923,0.12596735954284669
18,0.8644142,0.85749894,0.1192863941192627
19,0.86726904,0.86489725,0.11060829162597656
20,0.87063056,0.86623734,0.13953075408935547
21,0.87180674,0.8702709,0.1256692886352539
22,0.8716389,0.8736312,0.1331477642059326
23,0.87751895,0.8722912,0.11988229751586914
24,0.87852734,0.8736335,0.1410283088684082
25,0.8792003,0.87497795,0.10412683486938476
26,0.8791996,0.87632245,0.12397227287292481
27,0.8815521,0.87632704,0.1250711441040039
28,0.8840721,0.87833595,0.1253664970397949
29,0.8842405,0.8843853,0.10602331161499023
30,0.88625586,0.87294644,0.13434462547302245
31,0.88541526,0.8803539,0.11649122238159179
32,0.88625586,0.87901384,0.10332937240600586
33,0.8872639,0.87227994,0.12526769638061525
34,0.88457566,0.87632704,0.11020960807800292
35,0.8892803,0.88168705,0.12517228126525878
36,0.8891126,0.87764895,0.10581865310668945
37,0.8886083,0.88101596,0.10971150398254395
38,0.89112836,0.8803471,0.11180267333984376
39,0.89196855,0.88707656,0.12577056884765625
40,0.8901204,0.8817074,0.10492434501647949
41,0.89432085,0.88438976,0.10821185111999512
42,0.8901194,0.8769914,0.12068295478820801
43,0.89264,0.88573426,0.12836093902587892
44,0.89448833,0.88707656,0.11659197807312012
45,0.8949927,0.8837118,0.1096160888671875
46,0.8960005,0.8823719,0.1227715015411377
47,0.89600056,0.8830384,0.11908717155456543
48,0.89650476,0.8830406,0.11928367614746094
49,0.8970088,0.88506544,0.11180472373962402
50,0.89717597,0.8816961,0.1079169750213623
51,0.89448816,0.88707435,0.13454413414001465
52,0.8986889,0.8837209,0.11160550117492676
53,0.89650357,0.8850541,0.10631828308105469
54,0.8968399,0.8870743,0.13005971908569336
55,0.8936475,0.88707435,0.11748967170715333
56,0.8973444,0.88774776,0.09993524551391601
57,0.8939832,0.88439876,0.12716407775878907
58,0.8981843,0.88708335,0.13305015563964845
59,0.8949919,0.8917858,0.11090626716613769
60,0.8981848,0.883043,0.11130757331848144
61,0.89684093,0.88304293,0.1127997875213623
62,0.89515865,0.8890878,0.13095812797546386
63,0.90003175,0.88707656,0.11609349250793458
64,0.89919263,0.8830406,0.11718807220458985
65,0.8991915,0.88841885,0.11908698081970215
66,0.8970076,0.88843024,0.12088284492492676
67,0.8956628,0.88708794,0.12227606773376465
68,0.8986875,0.88976794,0.12666687965393067
69,0.89818305,0.891117,0.11948642730712891
70,0.89784753,0.8877613,0.12566680908203126
71,0.8983515,0.8911147,0.12297558784484863
72,0.9001998,0.89649296,0.11529707908630371
73,0.90036774,0.8911238,0.11320152282714843
74,0.9023839,0.8897656,0.1307546615600586
75,0.9017124,0.89246607,0.12008180618286132
76,0.8998629,0.89043903,0.10402922630310059
77,0.89700735,0.88573885,0.12427048683166504
78,0.900369,0.88774997,0.12357354164123535
79,0.90087223,0.8857501,0.11719317436218261
80,0.8983506,0.8890991,0.11050710678100586
81,0.90020025,0.8904481,0.13254933357238768
82,0.898856,0.8924616,0.10991120338439941
83,0.90120804,0.8877568,0.11539301872253419
84,0.9010395,0.89179486,0.11320357322692871
85,0.904233,0.89045036,0.11689000129699707
86,0.89919347,0.8803539,0.11758990287780761
87,0.9023841,0.8843921,0.11370091438293457
88,0.9028882,0.88842785,0.11160616874694824
89,0.89969623,0.88909227,0.1142970085144043
90,0.90288794,0.8884279,0.13304967880249025
91,0.8986886,0.89178133,0.1242703914642334
92,0.90188044,0.89111245,0.11410012245178222
93,0.9038971,0.89045715,0.11399908065795898
94,0.9027214,0.88707656,0.11719074249267578
95,0.89902276,0.89447945,0.11100754737854004
96,0.90104073,0.8911079,0.12277560234069824
97,0.9007039,0.8924548,0.12586917877197265
98,0.9028891,0.8850632,0.12058186531066895
99,0.8949898,0.88238764,0.1345442295074463
100,0.90255165,0.88304746,0.13644018173217773
101,0.9035598,0.89313716,0.1282717227935791
102,0.9027198,0.8830452,0.12565741539001465
103,0.9023844,0.8911238,0.1354435920715332
104,0.90154296,0.89515054,0.14940624237060546
105,0.90288794,0.8917858,0.12088241577148437
106,0.9020473,0.8971573,0.13364548683166505
107,0.9035597,0.8897702,0.13773832321166993
108,0.9018801,0.8904368,0.13314876556396485
109,0.90356046,0.8944839,0.12985830307006835
110,0.90389574,0.8924638,0.12536859512329102
111,0.900871,0.8924615,0.10921196937561035
112,0.90456855,0.88909453,0.11230278015136719
113,0.9027194,0.892457,0.14930782318115235
114,0.9008713,0.89043236,0.13354716300964356
115,0.90271884,0.89715946,0.12706589698791504
116,0.9047357,0.895815,0.15628595352172853
117,0.90440005,0.8917881,0.12626776695251465
118,0.9064161,0.88775903,0.11400089263916016
119,0.9017107,0.89380157,0.13414354324340821
120,0.9017113,0.89716625,0.1154965877532959
121,0.90507185,0.8924615,0.10701522827148438
122,0.9040642,0.8904458,0.1479112148284912
123,0.9010388,0.88372767,0.13474640846252442
124,0.9045679,0.89043915,0.11988215446472168
125,0.9062483,0.88909227,0.15788230895996094
126,0.9047369,0.8891013,0.13753890991210938
127,0.9045681,0.8897702,0.1454169273376465
128,0.90658396,0.8911147,0.13205227851867676
129,0.9035603,0.8891013,0.1310525894165039
130,0.9027203,0.8911147,0.11819109916687012
131,0.9023824,0.8877567,0.14661097526550293
132,0.90255135,0.8944682,0.15030274391174317
133,0.9045681,0.8897747,0.1381377696990967
134,0.9054081,0.89515066,0.13873691558837892
135,0.9040629,0.8897656,0.13314471244812012
136,0.90507126,0.8931304,0.13065638542175292
137,0.9045677,0.8917881,0.15868229866027833
138,0.9050714,0.88775223,0.13125457763671874
139,0.9054076,0.8924638,0.13853330612182618
140,0.9072561,0.89111024,0.13933148384094238
141,0.90742457,0.891117,0.1455179214477539
142,0.9054068,0.89045036,0.12955794334411622
143,0.9054082,0.8958195,0.1575843334197998
144,0.90792847,0.88842106,0.1279621124267578
145,0.9052402,0.89380157,0.1407301902770996
146,0.90456694,0.8863987,0.1399298667907715
147,0.9038952,0.88775456,0.14052801132202147
148,0.9059118,0.89715946,0.13683972358703614
149,0.90742475,0.89043903,0.12457361221313476
150,0.906081,0.89380157,0.1456134796142578
151,0.9070886,0.8951416,0.1383338451385498
152,0.90490246,0.8891036,0.14252638816833496
153,0.90288603,0.8870901,0.15459251403808594
154,0.90473425,0.88909686,0.14003090858459472
155,0.90675145,0.88977015,0.14531559944152833
156,0.905073,0.8864077,0.15219855308532715
157,0.9067518,0.8897747,0.14820895195007325
158,0.9069191,0.8944772,0.14042963981628417
159,0.90792835,0.8951438,0.14322242736816407
160,0.9079275,0.8911147,0.167357873916626
161,0.90658414,0.8897635,0.13644056320190429
162,0.90154153,0.88305205,0.1776294708251953
163,0.9074237,0.8911215,0.1803262710571289
164,0.9077598,0.891117,0.14860830307006836
165,0.90540665,0.891117,0.1537942409515381
166,0.908769,0.891117,0.14192500114440917
167,0.9082632,0.89178133,0.12138237953186035
168,0.9080965,0.88976574,0.14262146949768068
169,0.9094402,0.88774997,0.12985835075378419
170,0.91044825,0.8911034,0.1340470314025879
171,0.9080957,0.8911193,0.1043238639831543
172,0.907424,0.894475,0.14023032188415527
173,0.9082643,0.8944772,0.14232344627380372
174,0.9084318,0.8904413,0.11709246635437012
175,0.9084323,0.8917904,0.13344841003417968
176,0.90742415,0.8985041,0.16157402992248535
177,0.9069189,0.89514387,0.13454418182373046
178,0.9082638,0.8911193,0.1413290023803711
179,0.9089359,0.89715946,0.13364553451538086
180,0.9097756,0.8958173,0.15409455299377442
181,0.9075921,0.88843024,0.12935800552368165
182,0.9102806,0.8924593,0.13404717445373535
183,0.9101121,0.8917881,0.1496053695678711
184,0.9079279,0.8904436,0.14032917022705077
185,0.9102808,0.88909686,0.14003148078918456
186,0.9086006,0.8924638,0.15269846916198732
187,0.9087675,0.892457,0.14162392616271974
188,0.90943927,0.8911147,0.13524351119995118
189,0.90960884,0.8931304,0.1728443145751953
190,0.9082631,0.8904458,0.14681267738342285
191,0.9099442,0.8944659,0.14023032188415527
192,0.90843153,0.8951461,0.11609220504760742
193,0.9084325,0.89311683,0.13803577423095703
194,0.91027945,0.88775903,0.14601535797119142
195,0.9050725,0.89110565,0.12836065292358398
196,0.9121289,0.89380157,0.1262678623199463
197,0.90776,0.89380157,0.10781598091125488
198,0.90927154,0.89177907,0.12576761245727539
199,0.9085995,0.8924615,0.13514266014099122
200,0.91011125,0.8924593,0.11579432487487792
201,0.9085994,0.8924593,0.12826266288757324
202,0.9102802,0.8931304,0.1118049144744873
203,0.91128856,0.89179486,0.13633975982666016
204,0.9087676,0.8944727,0.1455176830291748
205,0.91095257,0.8944772,0.15608687400817872
206,0.9101117,0.8951461,0.1492067813873291
207,0.9091042,0.88775903,0.16825737953186035
208,0.912464,0.88977015,0.1523982048034668
209,0.9080955,0.8931349,0.15479211807250975
210,0.91229695,0.8911147,0.1486079216003418
211,0.9114562,0.8911125,0.12626848220825196
212,0.91128653,0.8951438,0.14401721954345703
213,0.90994406,0.89313495,0.12746524810791016
214,0.9028848,0.8864145,0.1370389461517334
215,0.9129688,0.8985041,0.13215160369873047
216,0.91112024,0.8978329,0.12108120918273926
217,0.91078377,0.8904414,0.12417244911193848
218,0.9114561,0.89648837,0.1903980255126953
219,0.91011125,0.8897792,0.11619329452514648
220,0.9121286,0.89515054,0.11878671646118164
221,0.9112881,0.8917859,0.14372262954711915
222,0.9119598,0.8944727,0.12327322959899903
223,0.91263294,0.8944704,0.12018275260925293
224,0.9067497,0.89313495,0.15429491996765138
225,0.9121286,0.8904459,0.12716388702392578
226,0.91061705,0.89515287,0.12895960807800294
227,0.9112865,0.8951461,0.14601535797119142
228,0.9114559,0.8911215,0.1217808723449707
229,0.9138076,0.8944727,0.12915654182434083
230,0.91414434,0.8917881,0.12566957473754883
231,0.9102791,0.89917743,0.11699128150939941
232,0.91313636,0.8904481,0.12796201705932617
233,0.90776026,0.88708335,0.10612363815307617
234,0.9124652,0.88976115,0.1208773136138916
235,0.9117921,0.8931327,0.1227757453918457
236,0.9138085,0.89245474,0.11370162963867188
237,0.9128002,0.89515287,0.11808676719665527
238,0.91044796,0.89045036,0.12048320770263672
239,0.91397667,0.8931349,0.1206827163696289
240,0.912464,0.88843024,0.12127847671508789
241,0.912632,0.89581716,0.11868805885314941
242,0.9096073,0.8938061,0.11230235099792481
243,0.9141444,0.89313495,0.12397265434265137
244,0.91464865,0.8958262,0.11729216575622559
245,0.91246396,0.8891036,0.130653715133667
246,0.91330445,0.8931259,0.14073076248168945
247,0.91111946,0.8958262,0.13105573654174804
248,0.91229546,0.8911215,0.1429215908050537
249,0.9129675,0.8938061,0.12736363410949708
250,0.91128814,0.8978284,0.1437230110168457
251,0.910447,0.8884324,0.13195128440856935
252,0.91464835,0.8904459,0.11649107933044434
253,0.912968,0.8951484,0.13793821334838868
254,0.9136405,0.891795,0.1459139347076416
255,0.9144804,0.89179265,0.13285036087036134
256,0.91431236,0.8931373,0.15439248085021973
257,0.91481555,0.8917904,0.13115329742431642
258,0.91296804,0.89649296,0.11469912528991699
259,0.91263217,0.897164,0.15189747810363768
260,0.9134723,0.9011954,0.14142765998840331
261,0.91380864,0.891795,0.12696471214294433
262,0.9136407,0.8924638,0.10761632919311523
263,0.91397655,0.89380836,0.13873600959777832
264,0.9146495,0.8917859,0.12935848236083985
265,0.9131357,0.89179265,0.12686376571655272
266,0.9146484,0.8864145,0.11320381164550782
267,0.91464835,0.8924683,0.12636346817016603
268,0.9070853,0.89381504,0.11729192733764648
269,0.9134719,0.89313495,0.1221811294555664
270,0.9153201,0.89380836,0.1196786880493164
271,0.9156561,0.8904481,0.13634214401245118
272,0.91380835,0.8958241,0.12367472648620606
273,0.91414356,0.8938061,0.11888484954833985
274,0.9129683,0.8904436,0.10951261520385742
275,0.9129673,0.89649516,0.12447004318237305
276,0.91414624,0.8891013,0.13384771347045898
277,0.91465014,0.8938061,0.1331484317779541
278,0.9139768,0.8971707,0.13733959197998047
279,0.9161595,0.8917859,0.12466940879821778
280,0.9138074,0.88978374,0.15908145904541016
281,0.9158244,0.8944772,0.12397251129150391
282,0.91414356,0.89313716,0.12806301116943358
283,0.9144803,0.89783967,0.14122815132141114
284,0.91347235,0.89246607,0.15409226417541505
285,0.9138069,0.8917972,0.11390061378479004
286,0.91884774,0.8951461,0.13673868179321289
287,0.91279906,0.894475,0.13703904151916504
288,0.9153196,0.8965042,0.12138018608093262
289,0.9178405,0.8958262,0.12716431617736818
290,0.9126307,0.8944772,0.1344456672668457
291,0.915489,0.89783746,0.12347288131713867
292,0.9131357,0.8938038,0.11230549812316895
293,0.9062451,0.8931416,0.1332493782043457
294,0.91851264,0.891117,0.11878671646118164
295,0.9159926,0.8924615,0.1113051414489746
296,0.9166651,0.8938038,0.13065800666809083
297,0.9158244,0.8958241,0.11698966026306153
298,0.9151522,0.89648837,0.12357397079467773
299,0.91414344,0.89314395,0.1187861442565918
300,0.9163272,0.8917904,0.11888771057128907
301,0.9203609,0.8944818,0.12856059074401854
302,0.9178413,0.8911238,0.12277555465698242
303,0.9144803,0.8904459,0.11519594192504883
304,0.91531974,0.89515287,0.12985820770263673
305,0.91649675,0.89851534,0.12706279754638672
306,0.9139756,0.898513,0.11449952125549316
307,0.9163281,0.8951484,0.11928677558898926
308,0.9190156,0.8958262,0.12586627006530762
309,0.9166643,0.89784193,0.11619334220886231
310,0.91615975,0.89717084,0.12317452430725098
311,0.91666394,0.89985085,0.12088236808776856
312,0.9175051,0.89246607,0.1221773624420166
313,0.9114547,0.8924593,0.1232729434967041
314,0.9149836,0.89515513,0.11479992866516113
315,0.9158236,0.89918196,0.12935824394226075
316,0.9153206,0.8931395,0.11529436111450195
317,0.9163286,0.8924638,0.12936081886291503
318,0.91733646,0.89716625,0.12177829742431641
319,0.91397536,0.89515746,0.1113050937652588
320,0.91851234,0.89314175,0.11948609352111816
321,0.9168323,0.8965042,0.1331479072570801
322,0.9156561,0.89314175,0.10242991447448731
323,0.9146471,0.895815,0.11200456619262696
324,0.91666543,0.89582855,0.13713717460632324
325,0.91767246,0.8991865,0.12467212677001953
326,0.9188477,0.8891058,0.11509518623352051
327,0.9178398,0.8944772,0.14182639122009277
328,0.9185117,0.8971731,0.12836380004882814
329,0.91515315,0.89985764,0.11708698272705079
330,0.9191836,0.8891036,0.1407309055328369
331,0.91784036,0.9005265,0.14691410064697266
332,0.9183445,0.89649516,0.11599607467651367
333,0.91380674,0.90052426,0.11708765029907227
334,0.9156559,0.8991888,0.12816424369812013
335,0.9215357,0.89314175,0.1254671573638916
336,0.91767263,0.89582855,0.12696456909179688
337,0.91582316,0.89784193,0.11649365425109863
338,0.91918385,0.903211,0.12217731475830078
339,0.9121259,0.88910806,0.10961112976074219
340,0.9191839,0.89381284,0.1191854476928711
341,0.9176713,0.8951597,0.13095645904541015
342,0.9201929,0.896502,0.12795915603637695
343,0.91716754,0.89515513,0.1226776123046875
344,0.9186801,0.8944885,0.11439838409423828
345,0.919353,0.8944818,0.1265657901763916
346,0.9183439,0.9032179,0.11798839569091797
347,0.9198567,0.89515734,0.11310315132141113
348,0.91918385,0.89850634,0.1196826457977295
349,0.9196871,0.89515513,0.12148056030273438
350,0.91968715,0.89515513,0.12337450981140137
351,0.91683257,0.89448845,0.1090125560760498
352,0.9193512,0.8964974,0.12008428573608398
353,0.92187154,0.8944839,0.11988239288330078
354,0.91834295,0.89717084,0.1218794345855713
355,0.91901654,0.89515734,0.138435697555542
356,0.92019236,0.90120447,0.11339778900146484
357,0.9183432,0.89314395,0.13913474082946778
358,0.9215373,0.89582855,0.1125068187713623
359,0.9190143,0.89649963,0.14172039031982422
360,0.9200233,0.8985199,0.13315091133117676
361,0.92153645,0.89649963,0.12726550102233886
362,0.91750205,0.89649963,0.14561619758605956
363,0.9171667,0.8991888,0.13065366744995116
364,0.92288053,0.8965042,0.1547919273376465
365,0.9227111,0.90119994,0.13634204864501953
366,0.9181757,0.89717084,0.14631552696228028
367,0.91649425,0.8944885,0.12127571105957032
368,0.91733444,0.8891104,0.13454713821411132
369,0.9223758,0.900531,0.13374967575073243
370,0.919521,0.8944839,0.12636327743530273
371,0.91767156,0.89582855,0.11629457473754883
372,0.9186797,0.8991933,0.12836098670959473
373,0.9148177,0.8904413,0.1459141731262207
374,0.9217043,0.90253764,0.1374387264251709
375,0.9206947,0.89985764,0.1353451728820801
376,0.91733617,0.8958353,0.1359407901763916
377,0.9190157,0.8971753,0.14202265739440917
378,0.92220753,0.895833,0.13674230575561525
379,0.9213687,0.899191,0.12686638832092284
380,0.9183426,0.8965019,0.14242229461669922
381,0.920527,0.8991888,0.13883419036865235
382,0.92338437,0.8978465,0.1409308433532715
383,0.92204064,0.895833,0.12716426849365234
384,0.9220398,0.901871,0.13763813972473143
385,0.92103225,0.89649963,0.13853368759155274
386,0.92086256,0.89448625,0.11898894309997558
387,0.9222084,0.89784193,0.12935566902160645
388,0.92120045,0.8991865,0.14082894325256348
389,0.9178389,0.8964974,0.13235316276550294
390,0.91867846,0.8944885,0.12028093338012695
391,0.9201935,0.89246607,0.12776288986206055
392,0.92052877,0.8978487,0.13644061088562012
393,0.92455924,0.8985108,0.10841469764709473
394,0.923216,0.89851534,0.12317476272583008
395,0.921033,0.8958241,0.11918559074401855
396,0.9213675,0.8931395,0.13215346336364747
397,0.91985464,0.8978488,0.12028088569641113
398,0.922208,0.9045578,0.12536921501159667
399,0.9227128,0.89985085,0.11200456619262696
400,0.92271173,0.8958262,0.11838765144348144
401,0.92153585,0.8991842,0.12307615280151367
402,0.92153436,0.89850855,0.1126030445098877
403,0.9240573,0.8978487,0.10901246070861817
404,0.92422426,0.899191,0.11818795204162598
405,0.9240552,0.9018756,0.12188167572021484
406,0.9232162,0.8971753,0.10661396980285645
407,0.92119807,0.89649963,0.1287619113922119
408,0.9220395,0.90119994,0.126863431930542
409,0.92355174,0.9032133,0.11699123382568359
410,0.921704,0.8971731,0.11031050682067871
411,0.92422426,0.89851534,0.10931024551391602
412,0.9238866,0.8958262,0.11888751983642579
413,0.9227114,0.9005333,0.1219785213470459
414,0.9220394,0.89381504,0.1261662483215332
415,0.922208,0.8965019,0.13743791580200196
416,0.9243908,0.89851314,0.12297582626342773
417,0.92153484,0.90187776,0.13155245780944824
418,0.9237195,0.9045556,0.14242496490478515
419,0.92170274,0.9005287,0.12397279739379882
420,0.9247271,0.8958262,0.1328500747680664
421,0.92472714,0.90657127,0.13933200836181642
422,0.92456025,0.8971685,0.14751243591308594
423,0.9220401,0.90186656,0.13125238418579102
424,0.9248951,0.89112604,0.14452042579650878
425,0.9253988,0.89649516,0.13943238258361818
426,0.92321604,0.9012067,0.11509499549865723
427,0.9210308,0.89985764,0.15439281463623047
428,0.92506486,0.89515734,0.13414835929870605
429,0.92741615,0.8931395,0.138134765625
430,0.9270805,0.89917976,0.13494329452514647
431,0.9264082,0.89649737,0.14362211227416993
432,0.9200238,0.89247286,0.13654189109802245
433,0.9193524,0.898513,0.135538911819458
434,0.9248959,0.897164,0.13943285942077638
435,0.9242239,0.89179945,0.1279651165008545
436,0.92623883,0.89582855,0.13614039421081542
437,0.9259032,0.90119994,0.12975735664367677
438,0.9227129,0.8991888,0.12128186225891113
439,0.9250636,0.89985764,0.14022789001464844
440,0.92640764,0.9018733,0.1272658348083496
441,0.92741555,0.89784414,0.1302577018737793
442,0.92187244,0.89515287,0.13355050086975098
443,0.9262398,0.8958241,0.13464274406433105
444,0.92724705,0.89313716,0.12118020057678222
445,0.92153627,0.8985199,0.1297603130340576
446,0.92540014,0.9018756,0.12855772972106932
447,0.923889,0.89985764,0.12347559928894043
448,0.9238893,0.9018756,0.143821382522583
449,0.92506486,0.89515734,0.13813767433166504
450,0.92808807,0.9018756,0.1385340213775635
451,0.9267451,0.8991888,0.13145112991333008
452,0.927248,0.89985764,0.13514604568481445
453,0.92086524,0.90052205,0.13604168891906737
