iter,tr-loss,te-loss,time
2,0.4320454,0.48248038,0.06781864166259766
2,0.34267536,0.38372567,0.014959573745727539
2,0.27036065,0.30534053,0.018963098526000977
2,0.2129077,0.24108341,0.016941070556640625
2,0.16925038,0.19099706,0.013962268829345703
2,0.13693649,0.15372586,0.013962745666503906
2,0.113008715,0.12578484,0.013968944549560547
2,0.09521923,0.10489218,0.01295924186706543
2,0.08182608,0.0890299,0.012964963912963867
2,0.07176914,0.07696372,0.013962745666503906
2,0.064111836,0.0676919,0.012965679168701172
2,0.05819643,0.06049291,0.012964725494384766
2,0.0536133,0.05492083,0.013962507247924805
2,0.05003186,0.050583776,0.013962984085083008
2,0.047136363,0.04707996,0.012964963912963867
2,0.044772394,0.044233236,0.013962984085083008
2,0.042803418,0.04187238,0.013962984085083008
2,0.04114026,0.039899454,0.012964725494384766
2,0.039690275,0.038199354,0.012965202331542969
2,0.038402084,0.03670637,0.01296544075012207
2,0.03724681,0.03539888,0.01396322250366211
2,0.03620118,0.034222133,0.01296544075012207
2,0.035253532,0.0331793,0.012964487075805664
2,0.03437902,0.03222971,0.01595783233642578
2,0.033571847,0.031372238,0.013962507247924805
2,0.032819044,0.030577943,0.014960050582885742
2,0.03212017,0.02985349,0.022059202194213867
2,0.031466313,0.029185371,0.020824909210205078
2,0.030850148,0.028555013,0.018949508666992188
2,0.030270135,0.027970836,0.014960527420043945
2,0.029719353,0.02742909,0.013963460922241211
2,0.029198438,0.02691713,0.015956878662109375
2,0.02870523,0.026435228,0.01795220375061035
2,0.028237393,0.025981084,0.016953468322753906
2,0.027788166,0.0255497,0.01795339584350586
2,0.027360925,0.025142955,0.01695394515991211
2,0.026955549,0.024760097,0.017952442169189453
2,0.02656998,0.024398763,0.016956329345703125
2,0.026202092,0.024053358,0.015954971313476562
2,0.025850505,0.02372709,0.013962507247924805
2,0.025513412,0.023417676,0.01296544075012207
2,0.025189301,0.023123415,0.013962984085083008
2,0.024880148,0.022839542,0.013962507247924805
2,0.024583613,0.022567756,0.013962745666503906
2,0.024297781,0.022309039,0.012964725494384766
2,0.024022948,0.022062816,0.014960050582885742
2,0.02375868,0.021826822,0.012965202331542969
2,0.023504045,0.021599649,0.01495981216430664
2,0.023258617,0.021379158,0.013963460922241211
2,0.02302126,0.021169089,0.012964725494384766
2,0.022790879,0.0209666,0.013962745666503906
2,0.022569759,0.020767251,0.013962984085083008
2,0.022357162,0.02057768,0.013962268829345703
2,0.022150334,0.020393735,0.013962507247924805
2,0.02194918,0.020216528,0.013962745666503906
2,0.021754425,0.020043936,0.01595759391784668
2,0.021564694,0.01987763,0.01495981216430664
2,0.021379668,0.019712858,0.012965202331542969
2,0.021198591,0.019553505,0.01595759391784668
2,0.021022316,0.019401219,0.015956878662109375
2,0.020849865,0.019250544,0.014960765838623047
2,0.020682141,0.019107345,0.014959573745727539
2,0.020518707,0.01896256,0.015956878662109375
2,0.020360053,0.01882576,0.013962984085083008
2,0.02020548,0.018690843,0.013962030410766602
2,0.020054512,0.018562313,0.014960289001464844
2,0.019907482,0.018436782,0.012965679168701172
2,0.019763531,0.018315785,0.015957117080688477
2,0.01962306,0.018196162,0.014960527420043945
2,0.019486051,0.018082026,0.015957355499267578
2,0.019352283,0.017972969,0.013962030410766602
2,0.019221459,0.0178627,0.014971494674682617
2,0.019093668,0.017755121,0.01395106315612793
2,0.018968835,0.017650325,0.01296544075012207
2,0.018847253,0.017551735,0.01495981216430664
2,0.01872832,0.017450802,0.013962984085083008
2,0.018611887,0.017355725,0.015956878662109375
2,0.01849799,0.017260704,0.01296544075012207
2,0.018386515,0.017168319,0.014960527420043945
2,0.018277349,0.017077625,0.014959573745727539
2,0.018168928,0.016985059,0.01495981216430664
2,0.018062752,0.016897533,0.013962984085083008
2,0.01795993,0.0168137,0.014959573745727539
2,0.01785836,0.016728226,0.014961004257202148
2,0.017758647,0.016644947,0.014958620071411133
2,0.01766003,0.016564883,0.01595759391784668
2,0.017563162,0.016485827,0.01595759391784668
2,0.017467983,0.016407302,0.014959335327148438
2,0.017374309,0.01632927,0.014961004257202148
2,0.01728142,0.01625137,0.015957117080688477
2,0.017189948,0.016175639,0.016954421997070312
2,0.01710003,0.01610498,0.01495981216430664
2,0.017011685,0.01603347,0.01708531379699707
2,0.016924886,0.015961878,0.03215384483337402
2,0.016839502,0.015892757,0.017581939697265625
2,0.01675557,0.015819218,0.01296544075012207
2,0.016673481,0.015752709,0.013962268829345703
2,0.016592564,0.015689166,0.012965917587280273
2,0.016512612,0.01562497,0.013962745666503906
