iter,tr-loss,te-loss,time
3,0.5803733,0.54059887,0.07579731941223145
3,0.44648856,0.41168922,0.014959335327148438
3,0.35655475,0.32632872,0.014960050582885742
3,0.29409525,0.26790425,0.01894974708557129
3,0.24957941,0.22674048,0.015957117080688477
3,0.21642892,0.19635503,0.016954660415649414
3,0.19097704,0.17314857,0.015956640243530273
3,0.17046805,0.15451017,0.015958070755004883
3,0.15362293,0.13917173,0.014959573745727539
3,0.13939296,0.12619759,0.015957117080688477
3,0.12714033,0.1150006,0.014960765838623047
3,0.11638483,0.105176434,0.014959096908569336
3,0.10688531,0.09649003,0.014960050582885742
3,0.09843002,0.08875522,0.014960289001464844
3,0.09087157,0.08181857,0.01495981216430664
3,0.08406015,0.07557535,0.013963937759399414
3,0.07793159,0.06993101,0.013961315155029297
3,0.07240649,0.06482926,0.014960289001464844
3,0.06740964,0.06023778,0.014959335327148438
3,0.06289672,0.05611584,0.014960050582885742
3,0.058809694,0.052386865,0.014960289001464844
3,0.05509703,0.049015455,0.01495981216430664
3,0.05172757,0.045952436,0.014960289001464844
3,0.04866251,0.043197356,0.01495981216430664
3,0.045872923,0.040702567,0.013962745666503906
3,0.043332644,0.038444456,0.01495981216430664
3,0.041018654,0.036397215,0.013962745666503906
3,0.03890724,0.034541186,0.013962745666503906
3,0.036976725,0.032854635,0.012965202331542969
3,0.03521239,0.03133378,0.012964963912963867
3,0.03359927,0.02994771,0.013962507247924805
3,0.032125853,0.028684521,0.014960289001464844
3,0.030780738,0.027535403,0.017951250076293945
3,0.029546404,0.026495602,0.014960527420043945
3,0.028417733,0.025549019,0.022939205169677734
3,0.027383354,0.024687493,0.03091740608215332
3,0.026436059,0.023898114,0.017951488494873047
3,0.025566377,0.023185603,0.02094435691833496
3,0.024768855,0.02253829,0.023936748504638672
3,0.024035646,0.021949034,0.019945383071899414
3,0.023361232,0.02141392,0.02293872833251953
3,0.022740943,0.020924289,0.02245044708251953
3,0.022169476,0.020481363,0.01994609832763672
3,0.02164274,0.020073265,0.018950700759887695
3,0.02115567,0.01970578,0.014958858489990234
3,0.020706236,0.019363444,0.01495981216430664
