iter,tr-acc,te-acc
106,0.901042,0.8971776
107,0.8986909,0.89381963
108,0.9018817,0.8965064
109,0.9012092,0.894493
110,0.9013777,0.8951642
111,0.90137756,0.89180624
112,0.9018822,0.89515746
113,0.9020504,0.8971799
114,0.9015458,0.8918039
115,0.9008735,0.8931484
116,0.90087396,0.893144
117,0.90255386,0.89381516
118,0.901714,0.89449084
119,0.9017145,0.8971753
120,0.90305865,0.89717084
121,0.9042343,0.9025467
122,0.9010418,0.899191
123,0.90171385,0.8971799
124,0.90322626,0.898513
125,0.90171367,0.89649963
126,0.90272206,0.8971776
127,0.90205,0.8985154
128,0.9035622,0.89381284
129,0.90406644,0.8985154
130,0.9025539,0.8985176
131,0.9049057,0.8998599
132,0.90507394,0.89716405
133,0.90524197,0.8985176
134,0.9033939,0.89850855
135,0.90255344,0.89649737
136,0.90356225,0.8944885
137,0.90221816,0.89447945
138,0.9030579,0.89381284
139,0.9042341,0.8978442
140,0.90456975,0.8991865
141,0.9038979,0.8964974
142,0.9057456,0.8991888
143,0.9038981,0.8965019
144,0.9040658,0.89515734
145,0.90339357,0.89649284
146,0.90541077,0.89515734
147,0.90490514,0.8971753
148,0.9037302,0.89649963
149,0.9033941,0.89851534
150,0.90473807,0.8964907
151,0.90473825,0.8998577
152,0.90557826,0.90119994
153,0.904235,0.8998577
154,0.9037298,0.8978465
155,0.90507364,0.8951619
156,0.9075955,0.89784193
157,0.9045706,0.89582175
158,0.90574646,0.8958262
159,0.9070905,0.8985199
160,0.9049058,0.9005287
161,0.9050748,0.89850855
162,0.9064186,0.89784414
163,0.90574616,0.9018756
164,0.90692204,0.90322006
165,0.906418,0.9018779
166,0.9097785,0.9038936
167,0.90473825,0.9018779
168,0.90708923,0.8991842
169,0.90759456,0.8991842
170,0.9059145,0.8985108
171,0.90776193,0.8998531
172,0.90507376,0.8971731
173,0.90826637,0.895833
174,0.9065859,0.8978488
175,0.9080986,0.9025467
176,0.9050746,0.9012067
177,0.90557796,0.8991888
178,0.90725785,0.9005311
179,0.9080982,0.900531
180,0.9082657,0.9032179
181,0.90910625,0.89583075
182,0.90608233,0.9025467
183,0.90843475,0.89783746
184,0.90456885,0.8965042
185,0.9086027,0.89784193
186,0.90675306,0.9025444
187,0.9060825,0.899191
188,0.9102829,0.898513
189,0.9079305,0.8998531
190,0.90860176,0.8998599
191,0.9097791,0.8978442
192,0.91129017,0.90120447
193,0.9087707,0.89649963
194,0.9092752,0.90052426
195,0.9097791,0.90254897
196,0.90961057,0.9045534
197,0.9087701,0.9018688
198,0.91061723,0.9005333
199,0.90994626,0.89985764
200,0.9084338,0.9012022
201,0.9104498,0.9065803
202,0.90793097,0.9038867
203,0.90641963,0.90254223
204,0.9099469,0.9012022
205,0.9092747,0.9005265
206,0.91078645,0.9025445
207,0.9102826,0.9005333
208,0.91045153,0.89985764
209,0.9114583,0.9018733
210,0.90910625,0.9005287
211,0.90876997,0.8998577
212,0.90910685,0.9025421
213,0.9087701,0.9018711
214,0.9077631,0.90119535
215,0.9112905,0.901871
216,0.91028297,0.903889
217,0.9101141,0.9005356
218,0.9086029,0.9011976
219,0.91028273,0.89918196
220,0.91011536,0.9005287
221,0.91028184,0.9045579
222,0.9109554,0.90254897
223,0.9089386,0.89985543
224,0.91196215,0.9038867
225,0.9102825,0.9025445
226,0.90977937,0.9012022
227,0.91162664,0.9025467
228,0.91011447,0.9005333
229,0.90994704,0.9038822
230,0.91229784,0.9018734
231,0.9111225,0.9011976
232,0.91028297,0.90254223
233,0.9121307,0.90120447
234,0.9116276,0.9005333
235,0.9101149,0.9018756
236,0.90994626,0.9025444
237,0.91095513,0.90254897
238,0.91045016,0.89783967
239,0.9128021,0.9005265
240,0.91246736,0.8991888
241,0.9107871,0.9012022
242,0.909612,0.9018733
243,0.90944195,0.8985199
244,0.91129076,0.8998598
245,0.9104513,0.9012022
246,0.91213065,0.8998622
247,0.91095513,0.90523356
248,0.91028273,0.900531
249,0.9119633,0.9032156
250,0.9106191,0.8991865
251,0.9126338,0.9012022
252,0.9092736,0.900531
253,0.91364276,0.8998577
254,0.91414654,0.9032224
255,0.9116271,0.9012022
256,0.9146511,0.9025513
257,0.910787,0.9032202
258,0.91095436,0.8971731
259,0.9131385,0.9018779
260,0.9109545,0.9012067
261,0.912299,0.900531
262,0.9121305,0.900531
263,0.9111228,0.8958308
264,0.91297036,0.9018711
265,0.9131384,0.9025445
266,0.90927565,0.90254897
267,0.9109546,0.9025444
268,0.911795,0.9018756
269,0.91297066,0.9005333
270,0.911626,0.89851534
271,0.9107874,0.90456915
272,0.9129707,0.9025513
273,0.91347456,0.8991888
274,0.9104511,0.9032224
275,0.9096117,0.9018779
276,0.9148191,0.9005333
277,0.91162765,0.8998622
278,0.9139784,0.899191
279,0.9111233,0.90254897
280,0.91061944,0.9005333
281,0.91381043,0.900531
282,0.9124664,0.9025513
283,0.9131395,0.9005311
284,0.9128029,0.90255344
285,0.91263497,0.90591145
286,0.91112316,0.89985764
287,0.9121305,0.90188235
288,0.91061985,0.9032202
289,0.9121316,0.90254897
290,0.91179544,0.89851314
291,0.9122984,0.9018734
292,0.91347426,0.9032179
293,0.9134754,0.9032156
294,0.91263515,0.900531
295,0.91229916,0.9012022
296,0.9116267,0.9018756
297,0.9149865,0.9018734
298,0.9134754,0.90254897
299,0.9128033,0.90389127
300,0.91347563,0.90322006
301,0.91297114,0.9025512
302,0.91045105,0.90389127
303,0.91196215,0.90322006
304,0.9128021,0.89985764
305,0.9134754,0.9032224
306,0.9124672,0.9005333
307,0.9129717,0.90254897
308,0.9134757,0.9025513
309,0.913643,0.9012067
310,0.9133072,0.9045647
311,0.91431504,0.9038936
312,0.9124681,0.9012067
313,0.9141471,0.90388906
314,0.9149871,0.900531
315,0.9151548,0.9025467
316,0.9134754,0.9018756
317,0.91313905,0.90254897
318,0.914148,0.90254676
319,0.9144827,0.9012022
320,0.9122987,0.9025445
321,0.91162664,0.89985764
322,0.9138115,0.90591145
323,0.9104516,0.8985108
324,0.9136423,0.9025467
325,0.9128029,0.90254897
326,0.91397923,0.9018733
327,0.91330737,0.90254897
328,0.91280305,0.9025513
329,0.9124672,0.9005356
330,0.913139,0.9059092
331,0.9133071,0.90456915
332,0.9143163,0.9025513
333,0.9134741,0.9045669
334,0.911796,0.90657806
335,0.91246736,0.9038936
336,0.9128033,0.9018779
337,0.9146517,0.9059092
338,0.9154916,0.9032179
339,0.913644,0.90322006
340,0.91297185,0.9065803
341,0.9124672,0.9032224
342,0.91498727,0.90456694
343,0.91229784,0.90254897
344,0.9129715,0.9032179
345,0.9124668,0.903889
346,0.9134754,0.90254897
347,0.91364306,0.90456694
348,0.91431445,0.90120447
349,0.91145885,0.90456915
350,0.9166678,0.9018756
351,0.9121313,0.9032179
352,0.9126358,0.9032202
353,0.91582775,0.9052313
354,0.91549194,0.90456235
355,0.91045094,0.9025467
356,0.9114593,0.90456694
357,0.91347486,0.90523356
358,0.9151551,0.8991911
359,0.91397876,0.9032179
360,0.9161631,0.9032224
361,0.91364354,0.9025513
362,0.91397935,0.9045647
363,0.91330814,0.9038936
364,0.9136423,0.90591145
365,0.9133072,0.903889
366,0.9124665,0.90188235
367,0.91448325,0.9032224
368,0.91431534,0.90523577
369,0.91448337,0.9032179
370,0.91381246,0.903889
371,0.9148204,0.9012067
372,0.91314,0.90322465
373,0.91448355,0.90389574
374,0.9143154,0.90792716
375,0.91448367,0.90523577
376,0.9134749,0.9072515
377,0.91599494,0.90523803
378,0.9154905,0.90389127
379,0.9139803,0.8998599
380,0.9133073,0.90389806
381,0.91347563,0.90322006
382,0.91532373,0.8991933
383,0.9143154,0.8998577
384,0.9161633,0.9012067
385,0.91599405,0.9052335
386,0.91465217,0.90524036
387,0.9128038,0.9045601
388,0.91566,0.90725595
389,0.9136429,0.90322465
390,0.9161642,0.90322685
391,0.9146506,0.90725595
392,0.91481954,0.9032224
393,0.91649926,0.8998621
394,0.91649836,0.90657806
395,0.9143152,0.9038935
396,0.9149874,0.90054005
397,0.9151548,0.901209
398,0.9143165,0.8991888
399,0.9153224,0.9005333
400,0.9161631,0.9039003
401,0.91700345,0.90389574
402,0.9158266,0.90389574
403,0.9178435,0.90523803
404,0.91649973,0.9005378
405,0.9151543,0.9045647
406,0.916835,0.9025513
407,0.9149866,0.90254897
408,0.9159948,0.9032179
409,0.9139797,0.90388906
410,0.91649896,0.90523803
411,0.9186835,0.90523803
412,0.9164993,0.90389574
413,0.91498804,0.90254676
414,0.91616344,0.90523356
415,0.9153236,0.90591145
416,0.91481984,0.90590924
417,0.91700333,0.9072493
418,0.9151562,0.9045625
419,0.91549206,0.9045579
420,0.9159953,0.9032202
421,0.91498774,0.9038935
422,0.9153223,0.90523803
423,0.91599596,0.9032291
424,0.91599476,0.90591145
425,0.9146509,0.90523803
426,0.91599655,0.898513
427,0.917003,0.9018801
428,0.91549146,0.90254676
429,0.91683495,0.9065803
430,0.915827,0.90590465
431,0.9170027,0.90523803
432,0.917844,0.9012067
433,0.915827,0.9065849
434,0.91700345,0.90457153
435,0.91851556,0.90524036
436,0.91666776,0.90390027
437,0.91649944,0.9079226
438,0.9156588,0.9045647
439,0.91834754,0.903889
440,0.91851556,0.90590924
441,0.91717184,0.90523803
442,0.91599476,0.9038935
443,0.91784304,0.9065803
444,0.91784394,0.90658253
445,0.9183482,0.90456915
446,0.91616344,0.90591145
447,0.9144824,0.90389806
448,0.9183467,0.90322006
449,0.9185157,0.9039003
450,0.917676,0.90389574
451,0.9178437,0.90523803
452,0.918348,0.90456915
453,0.9168355,0.90658486
454,0.91784304,0.90523577
455,0.91767615,0.90390027
456,0.91784316,0.90590686
457,0.9171715,0.90322465
458,0.91330737,0.90389574
459,0.9171709,0.9012067
460,0.917508,0.90591145
461,0.91902,0.90322685
462,0.9176752,0.90119994
463,0.9195241,0.90590924
464,0.92019606,0.90456694
465,0.9198596,0.9045647
466,0.91465205,0.9018801
467,0.91717184,0.900531
468,0.91750747,0.9059137
469,0.91851586,0.90725374
470,0.91851556,0.90523803
471,0.92069995,0.9052359
472,0.91633093,0.90657806
473,0.91565835,0.9045647
474,0.9191879,0.9045647
475,0.91985905,0.9059092
476,0.91801274,0.9032224
477,0.92002755,0.90523803
478,0.91801107,0.90322465
479,0.9195236,0.9065803
480,0.9196917,0.9072515
481,0.9196908,0.9065803
482,0.9195242,0.90389574
483,0.91918695,0.905907
484,0.9196912,0.90591145
485,0.9191872,0.90389806
486,0.91666806,0.9045647
487,0.9220444,0.90524256
488,0.9190192,0.90658253
489,0.91750634,0.9065803
490,0.9205313,0.90591145
491,0.917339,0.90389574
492,0.9190203,0.90322465
493,0.91851616,0.9018756
494,0.9165007,0.90188235
495,0.91969204,0.90390027
496,0.9168352,0.90389806
497,0.9188512,0.9032224
498,0.91902095,0.90053785
499,0.91902065,0.90389127
500,0.920364,0.90120447
501,0.9173398,0.9065803
502,0.9201956,0.9065803
503,0.9201959,0.90255576
504,0.92036426,0.9045647
505,0.9183483,0.90188015
506,0.9190192,0.9059092
507,0.92187536,0.90524036
508,0.9191874,0.90524036
509,0.92086804,0.90389574
510,0.91868365,0.9065803
511,0.92019635,0.90389574
512,0.91817987,0.90524256
513,0.9201959,0.90658486
514,0.92187625,0.90389574
515,0.9208678,0.9045647
516,0.9207004,0.90188235
517,0.9186845,0.90053785
518,0.91969156,0.90322465
519,0.9208679,0.9039003
520,0.92036295,0.90255344
521,0.91851604,0.90590465
522,0.91969234,0.90188015
523,0.9205309,0.90523803
524,0.92053163,0.90591145
525,0.9190199,0.9072515
526,0.921708,0.90524256
527,0.9227165,0.9059137
528,0.92187595,0.90725374
529,0.92237985,0.9012067
530,0.92120343,0.9032224
531,0.9188529,0.9039003
532,0.91935575,0.9012022
533,0.9215399,0.90389806
534,0.91935575,0.9032224
535,0.9225481,0.902558
536,0.9228838,0.90322685
537,0.91935605,0.90524256
538,0.9198612,0.9065871
539,0.9218758,0.90389574
540,0.9210371,0.90322685
541,0.92103547,0.8998621
542,0.921204,0.9079317
543,0.9198591,0.90591145
544,0.9191888,0.9018756
545,0.92053145,0.90456694
546,0.9196908,0.90591145
547,0.92053115,0.90590924
548,0.92002773,0.90389806
549,0.922884,0.9038936
550,0.92355597,0.90322465
551,0.92221195,0.90322685
552,0.91918766,0.90657806
553,0.92221195,0.90658253
554,0.92204475,0.90255344
555,0.91801184,0.905907
556,0.9225478,0.9018801
557,0.9186838,0.90792483
558,0.92389184,0.90389127
559,0.92187595,0.90389806
560,0.9201953,0.90725595
561,0.9230523,0.9045669
562,0.9200266,0.90523803
563,0.92053115,0.9106094
564,0.92069924,0.9106094
565,0.9220439,0.90322465
566,0.9218756,0.90390265
567,0.9200282,0.90591145
568,0.92002696,0.9045714
569,0.9218752,0.90523803
570,0.9245639,0.90389574
571,0.9206996,0.90390027
572,0.9223797,0.907256
573,0.9223793,0.90322465
574,0.9198591,0.907256
575,0.92254895,0.90591145
576,0.9227153,0.90389574
577,0.92254734,0.9045669
578,0.92002726,0.90994054
579,0.92053205,0.90456915
580,0.9220436,0.90725595
581,0.9235552,0.90725595
582,0.92355573,0.9039003
583,0.92120314,0.9112851
584,0.9233877,0.90255344
585,0.9223797,0.90524256
586,0.9218752,0.9059092
587,0.92187625,0.9079294
588,0.92170745,0.90389806
589,0.923724,0.90725595
590,0.92120314,0.9039003
591,0.9232198,0.90322465
592,0.91901886,0.90994513
593,0.9225477,0.9112829
594,0.92053163,0.90255344
595,0.9225482,0.90188235
596,0.9228836,0.9005445
597,0.922884,0.90591145
598,0.9225484,0.90456915
599,0.92154044,0.90524495
600,0.9200274,0.90322685
601,0.92405987,0.90658253
602,0.9218753,0.90658253
603,0.921707,0.90456694
604,0.9218748,0.90188235
605,0.92036355,0.9072493
606,0.92355597,0.90590465
607,0.9238917,0.90322465
608,0.9213706,0.90792483
609,0.9212036,0.9092716
610,0.92103577,0.9099428
611,0.9232192,0.90926945
612,0.9215398,0.9099473
613,0.9235557,0.9092649
614,0.9242283,0.90725595
615,0.91969156,0.905907
616,0.92439586,0.90456694
617,0.9237248,0.9065803
618,0.92389125,0.9092716
619,0.9242282,0.90994054
620,0.9223795,0.90792483
621,0.92389166,0.9092739
622,0.9228827,0.90456694
623,0.9218748,0.9146453
624,0.9233877,0.9099474
625,0.9250681,0.90523577
626,0.92405987,0.90725595
627,0.9213711,0.9065849
628,0.9225477,0.90121114
629,0.92405957,0.90658265
630,0.91969216,0.9059092
631,0.9218763,0.9112896
632,0.92422736,0.90523577
633,0.92422783,0.907256
634,0.92321986,0.90389574
635,0.92406,0.9059137
636,0.92389166,0.90792483
637,0.9237242,0.9092762
638,0.9225472,0.9119562
639,0.92439526,0.905907
640,0.92557174,0.9065803
641,0.92439574,0.90255344
642,0.92439586,0.90390027
643,0.9215404,0.9072515
644,0.9247324,0.9079293
645,0.9247316,0.90725374
646,0.9233877,0.9133053
647,0.9240594,0.90658486
648,0.92338735,0.90725595
649,0.9228829,0.90591824
650,0.92489946,0.9032179
651,0.92204463,0.9106162
652,0.9250671,0.90456694
653,0.92338884,0.90389574
654,0.92574024,0.90523356
655,0.9245639,0.9099428
656,0.92086774,0.90859824
657,0.9245642,0.9072582
658,0.92221105,0.9065894
659,0.9248996,0.9045736
660,0.92439574,0.9072582
661,0.9245642,0.907256
662,0.9232191,0.9059092
663,0.9233885,0.9079317
664,0.9217086,0.90456235
665,0.924564,0.9045714
666,0.923219,0.90456915
667,0.9237239,0.9092762
668,0.92557204,0.9086005
669,0.92506754,0.90725374
670,0.9222124,0.9086006
671,0.9243959,0.9086005
672,0.9250679,0.9099428
673,0.9240597,0.9112919
674,0.9254042,0.9106185
675,0.92557204,0.91061175
676,0.9228834,0.90591604
677,0.92490035,0.9045714
678,0.92573994,0.90591604
679,0.9250674,0.90322465
680,0.9232193,0.9065849
681,0.92540467,0.90860283
682,0.92372406,0.9139765
683,0.9198595,0.9099428
684,0.92439556,0.90323144
685,0.9259081,0.9126342
686,0.9250679,0.90792716
687,0.9233883,0.9086006
688,0.9265796,0.90591604
689,0.92238027,0.90657806
690,0.9255726,0.90523356
691,0.92506826,0.9065849
692,0.92489946,0.902558
693,0.9254038,0.9092762
694,0.9243964,0.90926945
695,0.92372453,0.90725374
696,0.92641175,0.9065803
697,0.9245645,0.9079339
698,0.92590773,0.9045714
699,0.9250685,0.9079339
700,0.9248994,0.90725595
701,0.9240594,0.90524036
702,0.9255713,0.90457153
703,0.926916,0.9099428
704,0.9257411,0.90456915
705,0.922043,0.9112919
706,0.92439616,0.9065916
707,0.92624414,0.9045714
708,0.9232194,0.9085938
709,0.9245635,0.9079317
710,0.9243952,0.9079294
711,0.9262433,0.9092716
712,0.9269167,0.90860283
713,0.9240591,0.9085983
714,0.92490005,0.9086051
715,0.9215406,0.90255576
716,0.92658025,0.90859604
717,0.9243946,0.9126274
718,0.92825985,0.9079294
719,0.9237237,0.9086005
720,0.92254865,0.90725833
721,0.92523575,0.90994054
722,0.926581,0.9106139
723,0.9250679,0.9065871
724,0.9269153,0.90188235
725,0.9235563,0.9005333
726,0.92624414,0.9099474
727,0.9235549,0.9126274
728,0.9272524,0.9065849
729,0.92641294,0.9079294
730,0.92540425,0.9079294
731,0.9252369,0.90860283
732,0.9255716,0.9079339
733,0.92607605,0.9092695
734,0.9267478,0.90860283
735,0.9269155,0.91061175
736,0.92708397,0.9059137
737,0.9223809,0.9092785
738,0.92624366,0.91061175
739,0.9265804,0.90726054
740,0.92624444,0.90591604
741,0.92204237,0.9092762
742,0.9277566,0.9079294
743,0.9269155,0.90323144
744,0.925068,0.90524256
745,0.9272521,0.9079317
746,0.9267481,0.9099473
747,0.927756,0.9092739
748,0.92775613,0.9045736
749,0.926916,0.9072582
750,0.9269168,0.90995187
751,0.9257401,0.9099382
752,0.92691535,0.9079294
753,0.9267479,0.90860283
754,0.9272523,0.9079317
755,0.92691547,0.91061175
756,0.9282602,0.9086051
757,0.92506725,0.9072582
758,0.92590797,0.9092785
759,0.9252361,0.9119608
760,0.92825997,0.91195405
761,0.92742,0.9106208
762,0.9264115,0.90456694
763,0.9267483,0.910614
764,0.9257401,0.910614
765,0.9264121,0.9099474
766,0.9274198,0.9133053
767,0.92775595,0.91263187
768,0.92825955,0.90390027
769,0.9282602,0.9112851
770,0.9250668,0.9092739
771,0.9279243,0.9112897
772,0.92389137,0.9079294
773,0.9270849,0.9112919
774,0.92741936,0.90993834
775,0.9280919,0.90524256
776,0.92792404,0.9092762
777,0.92624456,0.90658486
778,0.9248992,0.90995187
779,0.9264118,0.9092739
780,0.92607534,0.9072582
781,0.92926824,0.9106163
782,0.92607623,0.9079294
783,0.9265798,0.9079317
784,0.92338866,0.90726054
785,0.9279237,0.90658486
786,0.9247327,0.9139765
787,0.9270832,0.9119631
788,0.92775565,0.91195405
789,0.9264121,0.90726054
790,0.9254033,0.9079317
791,0.9259076,0.9092717
792,0.9267478,0.9112896
793,0.9280919,0.9086073
794,0.9269155,0.9126342
795,0.92674875,0.9092762
796,0.9264124,0.9086073
797,0.9249012,0.90859824
798,0.9279237,0.9086006
799,0.9292685,0.9099473
800,0.92557126,0.90860283
801,0.9265801,0.9079317
802,0.9259081,0.9099496
803,0.9259076,0.90726507
804,0.92641246,0.9086051
805,0.92825955,0.9139719
806,0.92674863,0.9092762
807,0.9264123,0.91330755
808,0.9269161,0.9112874
809,0.9285957,0.9059205
810,0.9269158,0.90994513
811,0.92725146,0.9079293
812,0.92624396,0.9112919
813,0.9235555,0.9119608
814,0.92641175,0.90926945
815,0.9275876,0.9146476
816,0.93010855,0.90859604
817,0.9285959,0.9045714
818,0.9279248,0.9059205
819,0.92741996,0.9112919
820,0.9267473,0.9086051
821,0.92641175,0.9072628
822,0.92926854,0.9065871
823,0.927252,0.90926945
824,0.92691547,0.90591824
825,0.92926806,0.9079317
826,0.9282605,0.9052448
827,0.92842734,0.9065916
828,0.92926806,0.90994513
829,0.9294361,0.9092716
830,0.9260769,0.9119608
831,0.92506665,0.91263187
832,0.9277565,0.90860283
833,0.9292679,0.910614
834,0.92909944,0.9106094
835,0.92607594,0.9092739
836,0.9294363,0.90792716
837,0.9260761,0.9092762
838,0.92742,0.90859824
839,0.92926776,0.9065893
840,0.9272515,0.9092762
841,0.92725194,0.9133053
842,0.9280912,0.90860283
843,0.9280918,0.9112919
844,0.928764,0.9079317
845,0.928092,0.9106139
846,0.9259075,0.9139787
847,0.9282613,0.9112874
848,0.9297716,0.9106163
849,0.92809236,0.9086051
850,0.9267472,0.90926945
851,0.927252,0.9119585
852,0.9259079,0.9092671
853,0.9269161,0.9119585
854,0.929436,0.91129863
855,0.9254038,0.9086051
856,0.9277565,0.9085938
857,0.9269158,0.9092717
858,0.9285963,0.9092785
859,0.92825997,0.9092762
860,0.928932,0.91129416
861,0.92439634,0.906603
862,0.92876357,0.9092808
863,0.9299404,0.90390265
864,0.928597,0.9079362
865,0.92775524,0.9099542
866,0.92842805,0.9045736
867,0.92658055,0.90121347
868,0.92708284,0.91263646
869,0.9282607,0.9072515
870,0.9289323,0.910614
871,0.92775565,0.9119631
872,0.9307804,0.9106253
873,0.92909974,0.90994513
874,0.92758846,0.9092739
875,0.928932,0.90860283
876,0.92842865,0.9106163
877,0.9289328,0.9112874
878,0.9289321,0.9079317
879,0.92926806,0.9099473
880,0.9319563,0.909274
881,0.9255723,0.91129416
882,0.9272529,0.9106207
883,0.92758733,0.9092671
884,0.9275886,0.9119631
885,0.9275877,0.91397876
886,0.9238926,0.9106162
887,0.92926806,0.9072582
888,0.9282613,0.90523356
889,0.9265791,0.9092762
890,0.92943543,0.9065939
891,0.9267481,0.9106162
892,0.9307801,0.90725595
893,0.92977226,0.90591824
894,0.9299405,0.9052448
895,0.9291004,0.9079317
896,0.93044454,0.91330755
897,0.92826,0.9139765
898,0.9277562,0.9106139
899,0.9280918,0.9079339
900,0.928764,0.9065894
901,0.92960423,0.9092762
902,0.927588,0.9092762
903,0.9307798,0.91062295
904,0.92792493,0.91062754
905,0.92909974,0.9126364
906,0.9327963,0.909274
907,0.92859614,0.9146476
908,0.93061197,0.9112896
909,0.9302759,0.9065893
910,0.9269165,0.9092649
911,0.9316205,0.91196525
912,0.9299407,0.9099473
913,0.9284279,0.90860957
914,0.9277552,0.9112896
915,0.92876446,0.9086119
916,0.9299406,0.9065916
917,0.9294362,0.90994966
918,0.92775536,0.90995187
919,0.93061197,0.9119585
920,0.9294362,0.9099474
921,0.9297739,0.9065849
922,0.9306122,0.9072628
923,0.9294363,0.9065939
924,0.9289317,0.9133121
925,0.9292672,0.9106185
926,0.9306118,0.9072673
927,0.93027747,0.9086051
928,0.9290994,0.91398096
929,0.93061197,0.9112873
930,0.9301084,0.9126297
931,0.9311161,0.90860283
932,0.92725295,0.9079362
933,0.9284288,0.90726054
934,0.92926854,0.9119676
935,0.9306121,0.9106208
936,0.92960423,0.9112919
937,0.9302759,0.9086006
938,0.9306122,0.91129416
939,0.92859554,0.90725833
940,0.93044376,0.9119631
941,0.9314526,0.9133099
942,0.9284288,0.90995187
943,0.9301082,0.9119585
944,0.9311167,0.9119631
945,0.92943776,0.91196525
946,0.92624444,0.9099428
947,0.9290999,0.9112896
948,0.93027574,0.9112919
949,0.9333003,0.9106207
950,0.92993987,0.9086051
951,0.93094873,0.9092762
952,0.92960376,0.90994513
953,0.9327963,0.91062295
954,0.9285967,0.9126364
955,0.92926776,0.9106185
956,0.9319574,0.9092762
957,0.9314524,0.9079339
958,0.9309484,0.9072628
959,0.9316209,0.9079362
960,0.9287645,0.9072515
961,0.92926836,0.909274
962,0.93010867,0.90860957
963,0.929941,0.9106185
964,0.92876387,0.9092808
965,0.9287647,0.9086073
966,0.9292695,0.9092716
967,0.93010795,0.9099474
968,0.9319562,0.90994966
969,0.92977256,0.91196537
970,0.9289311,0.9079339
971,0.9314524,0.9126342
972,0.9311161,0.9133031
973,0.93078005,0.9065894
974,0.92960435,0.91062295
975,0.9289322,0.911963
976,0.9326288,0.9106185
977,0.9297717,0.9072673
978,0.9301076,0.9099474
979,0.92943513,0.9133053
980,0.9297727,0.9086119
981,0.92607623,0.90725833
982,0.9333006,0.9092762
983,0.92876494,0.90860283
984,0.9301075,0.9092739
985,0.92842877,0.9072493
986,0.9304444,0.90726054
987,0.92826015,0.9112851
988,0.93313235,0.9079339
989,0.9304446,0.91397417
990,0.9289322,0.9079339
991,0.92775565,0.9099496
992,0.9294368,0.9039048
993,0.9314524,0.9106162
994,0.92994136,0.9079362
995,0.93195665,0.9079385
996,0.92977047,0.9133053
997,0.9326278,0.9139765
998,0.9296051,0.9059159
999,0.9297727,0.9106162
1000,0.9287637,0.9112919
1001,0.92893267,0.910614
1002,0.93077993,0.9119608
1003,0.929436,0.9119631
1004,0.9314515,0.9092762
