iter,tr-acc,te-acc
144,0.88004035,0.87972564
145,0.8798726,0.8790523
146,0.88054454,0.8790523
147,0.8802087,0.87972564
148,0.88104886,0.8790523
149,0.8805448,0.87972564
150,0.8812167,0.87838113
151,0.8810488,0.88039684
152,0.88138473,0.87972337
153,0.8813845,0.8790501
154,0.88138485,0.8803946
155,0.8817212,0.8783743
156,0.8820572,0.8777032
157,0.88188905,0.87972337
158,0.88239324,0.87972564
159,0.8823932,0.8824102
160,0.8823935,0.87837887
161,0.8830656,0.87972564
162,0.8827292,0.8790477
163,0.8825615,0.8783743
164,0.882393,0.8803924
165,0.88323367,0.88174134
166,0.8834017,0.88039684
167,0.8837377,0.88039684
168,0.88373786,0.8824148
169,0.88323367,0.88106793
170,0.88323367,0.882417
171,0.8827294,0.8830859
172,0.88356954,0.8817436
173,0.8839056,0.8830881
174,0.88356936,0.8837616
175,0.8844099,0.8824147
176,0.8839059,0.882417
177,0.88491344,0.8797234
178,0.8847455,0.8797234
179,0.88491344,0.8803946
180,0.8855859,0.88039684
181,0.8844098,0.8797234
182,0.8847458,0.8797234
183,0.8842417,0.87838113
184,0.8842419,0.882417
185,0.8850819,0.88107026
186,0.8849139,0.8830904
187,0.88457793,0.88174593
188,0.88524973,0.8830904
189,0.88474596,0.88174134
190,0.88558596,0.8817436
191,0.8852499,0.88308823
192,0.88491344,0.88039905
193,0.8860899,0.8830859
194,0.88541794,0.88308823
195,0.88625824,0.8837593
196,0.8867618,0.8824148
197,0.88558596,0.8817414
198,0.886762,0.882417
199,0.8864261,0.88174134
200,0.8862578,0.8817436
201,0.88743365,0.88106793
202,0.8882736,0.88174134
203,0.8867615,0.88106793
204,0.8865932,0.8824147
205,0.88709795,0.88174134
206,0.8869297,0.88241255
207,0.8864253,0.88241255
208,0.8874339,0.88241255
209,0.8882734,0.8837593
210,0.88760155,0.8817414
211,0.88877803,0.88174134
212,0.8881053,0.8817436
213,0.8877692,0.8830881
214,0.8887774,0.8830904
215,0.88827354,0.88174134
216,0.8897856,0.8824147
217,0.8901213,0.8830881
218,0.88877714,0.8830881
219,0.8886094,0.88174134
220,0.8897854,0.8837615
221,0.88961756,0.8824147
222,0.8894494,0.8824147
223,0.88961756,0.8824147
224,0.8901216,0.88174134
225,0.8899535,0.88107026
226,0.88978577,0.88174134
227,0.8906258,0.88241255
228,0.89112985,0.88241255
229,0.8904573,0.8837593
230,0.8897854,0.88107026
231,0.8904573,0.88107026
232,0.8907936,0.8837593
233,0.8911295,0.8830859
234,0.89096165,0.8844327
235,0.8907932,0.8824148
236,0.89146537,0.88241255
237,0.89096147,0.88241255
238,0.89129746,0.88308364
239,0.89163315,0.8857772
240,0.8921377,0.8844282
241,0.89096135,0.8830881
242,0.8912977,0.88241255
243,0.8919691,0.8851061
244,0.89146566,0.8837593
245,0.89113,0.88308364
246,0.89230573,0.8824102
247,0.8916338,0.88241255
248,0.89146566,0.88308364
249,0.89196956,0.88308585
250,0.89213735,0.8830859
251,0.8933134,0.883757
252,0.8919695,0.88106567
253,0.8929777,0.8844282
254,0.89213735,0.8850993
255,0.892642,0.88308364
256,0.89146566,0.88442594
257,0.8921375,0.8850993
258,0.89196956,0.8830813
259,0.89129794,0.88509715
260,0.892474,0.88442594
261,0.89230555,0.88375247
262,0.8929774,0.8844236
263,0.8933139,0.88375026
264,0.89264154,0.88307905
265,0.8933139,0.88442594
266,0.8934819,0.8844236
267,0.89398557,0.88509715
268,0.8924738,0.8850948
269,0.89314556,0.8850948
270,0.8923057,0.88576823
271,0.89163333,0.88643944
272,0.8924738,0.885766
273,0.89264166,0.8864393
274,0.89314556,0.8844236
275,0.8929776,0.88576823
276,0.8938185,0.8857659
277,0.8921377,0.8871082
278,0.8939854,0.88643473
279,0.8933139,0.8877839
280,0.8936497,0.88710594
281,0.89449006,0.88509023
282,0.89163417,0.88710594
283,0.89482605,0.8857614
284,0.8946581,0.88441914
285,0.8949941,0.88509023
286,0.8943222,0.88576376
287,0.893482,0.88643473
288,0.89364994,0.8864325
289,0.8939865,0.88643473
290,0.89365053,0.8871037
291,0.8933145,0.88912165
292,0.89532995,0.8897996
293,0.8956664,0.88710594
294,0.8953306,0.88576376
295,0.8958343,0.8864325
296,0.8956668,0.88710594
297,0.89549905,0.8871082
298,0.89533055,0.8871082
299,0.8954981,0.8877816
300,0.89566624,0.88845044
301,0.8951623,0.8877794
302,0.8953303,0.88979733
303,0.8960021,0.8897996
304,0.8961703,0.8891262
305,0.89617026,0.8891239
306,0.8951618,0.8904685
307,0.8961706,0.8864325
308,0.89549845,0.8871082
309,0.89617044,0.88845044
310,0.8949944,0.8904662
311,0.8949946,0.88845044
312,0.8960025,0.88845044
313,0.8965065,0.88777715
314,0.8965069,0.88845044
315,0.89583415,0.890464
316,0.89549845,0.8904638
317,0.8953308,0.8911373
318,0.8956669,0.8897928
319,0.8956669,0.8897928
320,0.8956667,0.8904638
321,0.89684236,0.88979053
322,0.89549845,0.88979053
323,0.8975137,0.8904662
324,0.8966735,0.88979053
325,0.89617044,0.8897928
326,0.8975137,0.88844824
327,0.89852256,0.88777256
328,0.8971778,0.8911351
329,0.8980182,0.8897928
330,0.8965063,0.89046174
331,0.89600307,0.8911373
332,0.89633816,0.88978827
333,0.8954983,0.8911327
334,0.89734536,0.88911706
335,0.8954986,0.8904638
336,0.8975142,0.8911327
337,0.89751434,0.8911373
338,0.89818656,0.88911945
339,0.89684284,0.89113504
340,0.89869034,0.88844144
341,0.89801806,0.8911327
342,0.89885825,0.88911945
343,0.8970102,0.88978827
344,0.89701045,0.89180624
345,0.89667434,0.89180624
346,0.89801824,0.8911351
347,0.89852226,0.89046174
348,0.8973465,0.889115
349,0.89801854,0.89046174
350,0.89902705,0.8911327
351,0.89768267,0.88978827
352,0.8983542,0.8877727
353,0.8986904,0.8918039
354,0.89717853,0.88979053
355,0.8973463,0.89046395
356,0.8978504,0.89046174
357,0.8978504,0.88777256
358,0.8976828,0.88979053
359,0.89835435,0.89046395
360,0.8973466,0.88979053
361,0.89852256,0.88979053
362,0.89953053,0.89045715
363,0.8978504,0.8911351
364,0.8981867,0.89046174
365,0.8986909,0.89046174
366,0.89835465,0.88844377
367,0.89768267,0.89113283
368,0.8983547,0.89113283
369,0.8983547,0.88978595
370,0.8981863,0.88978827
371,0.8976828,0.8911327
372,0.8986906,0.89113283
373,0.9000347,0.88844377
374,0.89818686,0.88978595
375,0.8976828,0.8918039
376,0.8986904,0.8904594
377,0.8993627,0.89045715
378,0.8986907,0.89113057
379,0.89818686,0.88978827
380,0.89885867,0.88978595
381,0.8990269,0.89180166
382,0.89885825,0.89113283
383,0.8983549,0.8931507
384,0.8986907,0.8918039
385,0.89986676,0.8904594
386,0.89936244,0.89045715
387,0.8985227,0.88978827
388,0.8986909,0.89113057
389,0.8995303,0.8924751
390,0.89936244,0.88978595
391,0.8986907,0.89247733
392,0.8990265,0.8904616
393,0.89885867,0.89113057
394,0.8990269,0.89180166
395,0.8988589,0.89113504
396,0.9002023,0.8924751
397,0.8986908,0.89180624
398,0.89936286,0.89247054
399,0.9000347,0.89247286
400,0.89936244,0.8904594
401,0.9000341,0.89179945
402,0.9002023,0.89113057
403,0.90003455,0.89247286
404,0.8990269,0.89180166
405,0.89969856,0.89381963
406,0.8995304,0.88911265
407,0.89969885,0.8938174
408,0.89936197,0.8904549
409,0.9008748,0.89247286
410,0.9010423,0.89045715
411,0.89969796,0.88978595
412,0.89936227,0.89113283
413,0.9002021,0.89247286
414,0.8990266,0.8924796
415,0.8998661,0.89113283
416,0.89986676,0.89180166
417,0.9000346,0.89179945
418,0.90053856,0.8924751
419,0.90087426,0.89045715
420,0.9015457,0.89247286
421,0.9002024,0.8924751
422,0.9002021,0.89112836
423,0.900202,0.89247733
424,0.90020293,0.8951642
425,0.90104216,0.89381963
426,0.9010423,0.89247733
427,0.9008745,0.89113057
428,0.90003395,0.8931507
429,0.89919424,0.89113283
430,0.90003383,0.8938174
431,0.9012103,0.8918017
432,0.90087426,0.8924751
433,0.90137786,0.89314854
434,0.90036994,0.8931462
435,0.89919424,0.8931507
436,0.89969796,0.8924751
437,0.89919436,0.89180624
438,0.8998666,0.89247286
439,0.901042,0.8931462
440,0.90137815,0.894493
441,0.89936227,0.8931462
442,0.90053785,0.89113057
443,0.9008738,0.89112836
444,0.90053785,0.894493
445,0.90020216,0.89314854
446,0.8998662,0.89314854
447,0.9003701,0.89314854
448,0.90003383,0.89314854
449,0.900706,0.89247733
450,0.901546,0.8938174
451,0.9002023,0.8931462
452,0.9010417,0.89381963
453,0.9005381,0.8931462
454,0.8996981,0.89314854
455,0.9005378,0.894493
456,0.9015459,0.89314854
457,0.8996979,0.8938219
458,0.90121,0.8938219
459,0.90221834,0.89449084
460,0.90087444,0.89449084
461,0.90070593,0.8918017
462,0.9015458,0.89179945
463,0.9005378,0.89583313
464,0.90036994,0.8951642
465,0.9005383,0.8951642
466,0.900706,0.89449084
467,0.9015459,0.89314854
468,0.9007061,0.8944885
469,0.9005381,0.8958353
470,0.901378,0.89314854
471,0.901042,0.8951642
472,0.9008743,0.8951642
473,0.90171355,0.8938174
474,0.90087396,0.8938174
475,0.9015457,0.893144
476,0.90171385,0.89247054
477,0.901042,0.8931462
478,0.90204984,0.89247054
479,0.90053785,0.8951619
480,0.90171367,0.8931416
481,0.90137815,0.8951619
482,0.9015457,0.893144
483,0.9015461,0.8944885
484,0.90137786,0.8938174
485,0.9027215,0.89449084
486,0.9018819,0.8951642
487,0.9015461,0.8951619
488,0.9020507,0.8944885
489,0.9015463,0.89449084
490,0.900874,0.89583313
491,0.9023859,0.89449084
492,0.9037298,0.89381516
493,0.901882,0.893144
494,0.90137786,0.8951619
495,0.9018819,0.89381516
496,0.90121,0.8944885
497,0.90137804,0.8951597
498,0.9023857,0.893144
499,0.9015462,0.8958353
500,0.90255326,0.89449084
501,0.9020499,0.89314175
502,0.9030579,0.8944885
503,0.90205,0.89381516
504,0.9022182,0.8951596
505,0.9027215,0.8944885
506,0.901378,0.8938174
507,0.90204966,0.8965087
508,0.9018822,0.8965064
509,0.90171367,0.89381516
510,0.901546,0.8965064
511,0.9023857,0.89515746
512,0.90272236,0.8944885
513,0.90272236,0.89515746
514,0.90171415,0.8944885
515,0.90238607,0.89448625
516,0.9020502,0.89583313
517,0.9028897,0.89448404
518,0.9015459,0.89381516
519,0.90255374,0.89381516
520,0.9032265,0.8944863
521,0.90205014,0.89381295
522,0.9023863,0.89448166
523,0.90221846,0.893144
524,0.90356207,0.8944885
525,0.90322626,0.8944863
526,0.90305823,0.89381295
527,0.90389764,0.8965042
528,0.9040667,0.895833
529,0.90305823,0.89515746
530,0.90255404,0.8978487
531,0.90389776,0.89515746
532,0.9032262,0.89448625
533,0.9032259,0.89515746
534,0.90272206,0.8965019
535,0.90289,0.89381516
536,0.9033944,0.89448166
537,0.9035619,0.89515513
538,0.90305835,0.8965019
539,0.9035618,0.8958241
540,0.903226,0.89515513
541,0.90389836,0.8958262
542,0.9035622,0.89381063
543,0.9030577,0.89582634
544,0.9033939,0.89515054
545,0.9037296,0.8971731
546,0.90305835,0.8971753
547,0.9044026,0.89515746
548,0.9038981,0.8958262
549,0.9037296,0.8965019
550,0.90356195,0.8958262
551,0.9037299,0.89448166
552,0.9032262,0.8965042
553,0.90389806,0.8991865
554,0.9040659,0.89717084
555,0.9047383,0.8964974
556,0.9040659,0.89515513
557,0.9033941,0.89448166
558,0.9033939,0.89515287
559,0.9032258,0.89582855
560,0.9035622,0.89716625
561,0.9040658,0.89515746
562,0.90473795,0.89582855
563,0.9040658,0.8958262
564,0.9042338,0.8985154
565,0.90389794,0.8991842
566,0.9040661,0.8985176
567,0.90356195,0.8958241
568,0.9035619,0.89649963
569,0.90490615,0.89649975
570,0.9044021,0.89582855
571,0.9044021,0.89515513
572,0.90339375,0.8991865
573,0.9040658,0.8964974
574,0.9040659,0.89717084
575,0.903226,0.900531
576,0.9047378,0.89717084
577,0.90473825,0.89717084
578,0.90423375,0.89515513
579,0.90457,0.8985154
580,0.905074,0.8978442
581,0.9042341,0.8944818
582,0.90557796,0.89716625
583,0.9057457,0.89717084
584,0.9045698,0.89783967
585,0.90473807,0.8978442
586,0.90541,0.89851314
587,0.9057457,0.89851314
588,0.9033941,0.90119994
589,0.90440196,0.89717084
590,0.9044018,0.8991865
591,0.905746,0.89918196
592,0.90456975,0.89649737
593,0.90507394,0.89851314
594,0.90557766,0.8985108
595,0.90524215,0.89918196
596,0.90524185,0.89582396
597,0.90406597,0.89985764
598,0.9044018,0.8958262
599,0.9050744,0.899182
600,0.90574616,0.89918196
601,0.9040658,0.8998599
602,0.90507364,0.8985108
603,0.9047378,0.89717084
604,0.904906,0.89918196
605,0.90406626,0.89985764
606,0.90423405,0.89783967
607,0.905074,0.8971685
608,0.90524185,0.8985108
609,0.9049059,0.8998531
610,0.905074,0.89985764
611,0.9047378,0.89784205
612,0.9047378,0.8991865
613,0.9042336,0.8971685
614,0.90507424,0.89649963
615,0.905074,0.89851314
616,0.90540993,0.8985108
617,0.9049058,0.8985108
618,0.90406597,0.89582396
619,0.9042336,0.89717084
620,0.905074,0.89918196
621,0.9044018,0.8991842
622,0.9042336,0.8985154
623,0.9047378,0.89918196
624,0.9044018,0.9005288
625,0.90473807,0.9005287
626,0.9045698,0.89783967
627,0.90440166,0.898513
628,0.90473765,0.89918196
629,0.90557796,0.8991842
630,0.9057461,0.89784193
631,0.90557843,0.8978442
632,0.9062505,0.9012044
633,0.90490615,0.90119994
634,0.90457,0.8985154
635,0.90541,0.8998531
636,0.90524226,0.8985108
637,0.9045701,0.9018733
638,0.904906,0.89783967
639,0.9054103,0.8985108
640,0.9057461,0.8991842
641,0.90557796,0.8991842
642,0.9049061,0.89784193
643,0.9054102,0.9005288
644,0.9057457,0.8985108
645,0.9037296,0.8978442
646,0.9044015,0.8971685
647,0.90540963,0.89783967
648,0.90507394,0.8964974
649,0.90507364,0.89918196
650,0.9042338,0.8991887
651,0.90473795,0.89783967
652,0.9045699,0.89985764
653,0.90423423,0.8991842
654,0.9049063,0.9018733
655,0.90507394,0.89985764
656,0.9059144,0.8991842
657,0.9054102,0.8991865
658,0.90473855,0.90119773
659,0.9044024,0.9005265
660,0.9047378,0.8971685
661,0.90440226,0.9005265
662,0.9045701,0.8991865
663,0.90507424,0.8991865
664,0.9054104,0.89985764
665,0.9054103,0.8991865
666,0.905074,0.9005288
667,0.90641785,0.89985764
668,0.9045701,0.89649516
669,0.9047375,0.89918196
670,0.905074,0.89783967
671,0.9045696,0.8991865
672,0.90473807,0.9005288
673,0.90591395,0.89918196
674,0.90557814,0.89918196
675,0.9049061,0.8991865
676,0.904906,0.89851534
677,0.905074,0.89918196
678,0.9057461,0.89918196
679,0.90557814,0.9005288
680,0.90608203,0.89783967
681,0.9049057,0.8985108
682,0.905074,0.89851314
683,0.90608156,0.9005288
684,0.9052418,0.89985764
685,0.9062502,0.8991887
686,0.9059141,0.90119994
687,0.9049058,0.89985543
688,0.9062503,0.9005288
689,0.90658695,0.89985764
690,0.9062498,0.90119773
691,0.90524197,0.9018688
692,0.90557814,0.89985543
693,0.9060818,0.90254223
694,0.90507424,0.89985764
695,0.90541,0.8991842
696,0.9052418,0.90119994
697,0.90608215,0.8991865
698,0.9049061,0.9032179
699,0.9057461,0.89985543
700,0.90557784,0.9012022
701,0.90591395,0.90119994
702,0.90591395,0.9018711
703,0.9059137,0.90119994
704,0.90524215,0.9005265
705,0.90473783,0.9005265
706,0.90591365,0.9018733
707,0.9062499,0.89985543
708,0.9057461,0.9005265
709,0.90541,0.8991842
710,0.906082,0.90119773
711,0.90591335,0.8991842
712,0.9059144,0.90119994
713,0.9047383,0.9018688
714,0.90557784,0.9018733
715,0.90524185,0.9018733
716,0.90675414,0.90119994
717,0.90574616,0.900531
718,0.90591395,0.9018711
719,0.9062498,0.9018688
720,0.9057457,0.9018733
721,0.90524215,0.90119994
722,0.9064183,0.9005288
723,0.9060825,0.89850855
724,0.9052423,0.9025445
725,0.90608275,0.89985764
726,0.90725785,0.8998553
727,0.9075939,0.8985108
728,0.9062503,0.9012022
729,0.9067539,0.9018733
730,0.905914,0.9032156
731,0.9069225,0.9018733
732,0.90507424,0.9025467
733,0.90608245,0.90119994
734,0.9067544,0.9012044
735,0.9057463,0.9012044
736,0.90624964,0.90052426
737,0.90625036,0.90119773
738,0.9072584,0.9018733
739,0.9079305,0.8998531
740,0.9059141,0.9018733
741,0.9074265,0.8985108
742,0.9062499,0.9018688
743,0.9065859,0.8998531
744,0.9057457,0.9032156
745,0.90608215,0.9025445
746,0.9065858,0.9011976
747,0.905578,0.90119773
748,0.9067543,0.9032156
749,0.9065863,0.8998531
750,0.90658605,0.8998531
751,0.9077622,0.9018733
752,0.9065859,0.9025445
753,0.90591395,0.9025445
754,0.9064177,0.9018688
755,0.9065855,0.9011976
756,0.9067547,0.9012022
757,0.90793,0.9025467
758,0.90557826,0.8998531
759,0.90557873,0.9018711
760,0.9064182,0.89985085
761,0.90692204,0.90052426
762,0.9075943,0.8998531
763,0.90776193,0.9025467
764,0.9067547,0.90254223
765,0.90860254,0.8998553
766,0.9054102,0.9025445
767,0.9070903,0.9032156
768,0.9054102,0.8998531
769,0.90709037,0.9011954
770,0.90658605,0.90254223
771,0.90641844,0.90119773
772,0.90675414,0.89985085
773,0.9067546,0.9025445
774,0.907594,0.90052426
775,0.9070902,0.9032179
776,0.90826684,0.9012022
777,0.9075939,0.9025399
778,0.90692204,0.9018711
779,0.90608233,0.9018688
780,0.907426,0.90052205
781,0.90776175,0.9011954
782,0.9080982,0.89918196
783,0.9075941,0.89918196
784,0.9082659,0.90052426
785,0.9070903,0.9038868
786,0.906754,0.90254
787,0.9077627,0.89917743
788,0.90776205,0.9011954
789,0.90709007,0.9052359
790,0.90658617,0.9045625
791,0.90692204,0.9038868
792,0.9077622,0.90119773
793,0.9067543,0.89985085
794,0.906754,0.9025445
795,0.9084339,0.9025445
796,0.9062502,0.90254223
797,0.90826666,0.89918196
798,0.90877044,0.900531
799,0.9089383,0.89985543
800,0.9070902,0.90119994
801,0.9080984,0.9032156
802,0.9084338,0.9011954
803,0.90725815,0.9011954
804,0.90742624,0.9025467
805,0.9087698,0.8998531
806,0.9080988,0.9012022
807,0.90709054,0.9032134
808,0.9075944,0.90254223
809,0.90893805,0.90052205
810,0.9075942,0.9018688
811,0.9075939,0.9018688
812,0.90826654,0.9011976
813,0.90843457,0.9018733
814,0.9075944,0.90389127
815,0.9080981,0.8998531
816,0.9079302,0.9032156
817,0.9086027,0.9018756
818,0.9072585,0.90119994
819,0.9072582,0.9045602
820,0.90725833,0.90254223
821,0.9080987,0.9005265
822,0.9079302,0.9025445
823,0.9084341,0.90254223
824,0.9075941,0.90254223
825,0.90776205,0.9052359
826,0.90776217,0.9032156
827,0.9074259,0.9038868
828,0.9077619,0.9018688
829,0.9077622,0.9011954
830,0.90843457,0.9005288
831,0.90860236,0.9005265
832,0.9087704,0.89985543
833,0.90826577,0.90052426
834,0.90658605,0.9032156
835,0.9080984,0.9052359
836,0.90860236,0.90254223
837,0.90776217,0.9038868
838,0.9080981,0.9025445
839,0.9080984,0.9032156
840,0.90877056,0.8998531
841,0.90826654,0.9005265
842,0.90793,0.90254
843,0.9079298,0.90052205
844,0.9079307,0.9018733
845,0.90675384,0.9038868
846,0.9091059,0.90186656
847,0.9087702,0.9018711
848,0.9082659,0.9011954
849,0.90793,0.9032156
850,0.90826625,0.8998531
851,0.90877026,0.9018711
852,0.9087695,0.90186656
853,0.9080984,0.90254223
854,0.9087704,0.8998531
855,0.9086027,0.9005265
856,0.9077617,0.9011954
857,0.9091061,0.9018711
858,0.9079296,0.905907
859,0.9079298,0.9018733
860,0.90961015,0.9011976
861,0.90910614,0.9018733
862,0.9075947,0.9025467
863,0.90826625,0.9005288
864,0.90793,0.9032156
865,0.90776205,0.9011976
866,0.90860164,0.90052426
867,0.9089387,0.9012022
868,0.909274,0.90119773
869,0.9082659,0.903889
870,0.90809804,0.9018733
871,0.90826625,0.9012022
872,0.90826637,0.89985543
873,0.9079297,0.9011954
874,0.9087698,0.8998531
875,0.90809786,0.90253764
876,0.9092741,0.9011976
877,0.9101144,0.89918196
878,0.9089385,0.9011954
879,0.911291,0.9012044
880,0.90910655,0.9045625
881,0.9089387,0.9025445
882,0.90809786,0.90388453
883,0.9092739,0.90052193
884,0.90860176,0.89918196
885,0.90860194,0.90052426
886,0.9079301,0.9032179
887,0.9074257,0.90119994
888,0.90893793,0.9045647
889,0.9086021,0.90052205
890,0.9080976,0.8998531
891,0.90826607,0.9005243
892,0.90860194,0.90119773
893,0.9086021,0.9025513
894,0.9084341,0.9018711
895,0.9089382,0.9032202
896,0.9094423,0.9018756
897,0.90826607,0.9005265
898,0.90860224,0.9038936
899,0.90843403,0.90456694
900,0.9084341,0.9018733
901,0.9102826,0.9018733
902,0.90809774,0.9025445
903,0.9079294,0.9005265
904,0.9097788,0.900531
905,0.9089384,0.9025445
906,0.90860206,0.8991842
907,0.90961015,0.90254897
908,0.90826577,0.8985108
909,0.9087701,0.900531
910,0.9079302,0.8998599
911,0.90961015,0.89918196
912,0.90876997,0.8998553
913,0.90927374,0.9005288
914,0.9092746,0.8998599
915,0.90944207,0.90119773
916,0.910618,0.89918196
917,0.90843374,0.90119773
918,0.90809786,0.9032156
919,0.90927374,0.8998553
920,0.9091058,0.8998531
921,0.90860206,0.90052426
922,0.90961045,0.8991865
923,0.90944225,0.898513
924,0.9089385,0.8991842
925,0.9089382,0.8998599
926,0.9097786,0.8971685
927,0.90809786,0.900531
928,0.90809786,0.9032224
929,0.9096097,0.9005265
930,0.9097775,0.8971685
931,0.90843374,0.89918196
932,0.90910566,0.89918196
933,0.9091054,0.8998531
934,0.9075939,0.9032179
935,0.90826577,0.9011976
936,0.90860206,0.9005265
937,0.9079301,0.8998531
938,0.9096098,0.8971685
939,0.90994596,0.8998553
940,0.91011447,0.8985108
941,0.90876997,0.8991888
942,0.90961015,0.8991842
943,0.90944207,0.8991842
944,0.91028184,0.89918196
945,0.9099469,0.9018733
946,0.90910596,0.89784193
947,0.90977794,0.8985108
948,0.9094423,0.90187776
949,0.9089382,0.90119994
950,0.90944207,0.900531
951,0.91011417,0.90052426
952,0.90961015,0.9005333
953,0.9082662,0.8991842
954,0.91129,0.89716625
955,0.9092743,0.89851314
956,0.9094423,0.89783967
957,0.9087697,0.8998553
958,0.909778,0.89918196
959,0.90809786,0.8998553
960,0.90809757,0.90119994
961,0.9089381,0.9012022
962,0.9101149,0.8991842
963,0.90826577,0.90187776
964,0.90961015,0.898513
965,0.91045094,0.9005333
966,0.9084341,0.9032224
967,0.91044986,0.8998553
968,0.910954,0.89649516
969,0.9097784,0.90456915
970,0.9111225,0.898513
971,0.9089376,0.8998531
972,0.9101144,0.9005288
973,0.9102823,0.9018756
974,0.9106186,0.9018733
975,0.90860176,0.9005265
976,0.9092741,0.9012022
977,0.9102825,0.9012022
978,0.9102826,0.9012022
979,0.9096103,0.8998531
980,0.9104498,0.89784193
981,0.9097785,0.89784193
982,0.9101144,0.8991842
983,0.90977794,0.89716625
984,0.9089378,0.9011976
985,0.90994656,0.9012044
986,0.9075936,0.8998531
987,0.91078633,0.9025513
988,0.9087698,0.9025445
989,0.90977824,0.8998599
990,0.90910566,0.89851314
991,0.9107865,0.89649516
992,0.9084338,0.90119773
993,0.9087698,0.9005265
994,0.909274,0.9005333
995,0.90893805,0.90254897
996,0.9089382,0.89985543
997,0.9102818,0.89850855
998,0.9087697,0.9032134
999,0.9104506,0.9012022
1000,0.91078615,0.89783746
1001,0.91028273,0.8998531
1002,0.9104506,0.89716625
1003,0.9101144,0.90119535
1004,0.9091059,0.90052426
