iter,tr-acc,te-acc,time
0,0.7899877,0.78967077,0.08248410224914551
1,0.79032385,0.7903419,0.015359115600585938
2,0.79032385,0.7903419,0.012566184997558594
3,0.79032385,0.7903419,0.012366819381713866
4,0.79032385,0.7903419,0.015358972549438476
5,0.79032385,0.7903419,0.014959907531738282
6,0.79032385,0.7903419,0.01296529769897461
7,0.79032385,0.7903419,0.018851232528686524
8,0.79032385,0.7903419,0.013364315032958984
9,0.79032385,0.7903419,0.01296529769897461
10,0.79032385,0.7903419,0.015162515640258788
11,0.79032385,0.7903419,0.013962697982788087
12,0.79032385,0.7903419,0.013664770126342773
13,0.79032385,0.7903419,0.021564245223999023
14,0.79032385,0.7903419,0.012470006942749023
15,0.79032385,0.7903419,0.013138341903686523
16,0.79032385,0.7903419,0.015159368515014648
17,0.79032385,0.7903419,0.012366962432861329
18,0.79032385,0.7903419,0.014664602279663087
19,0.79032385,0.7903419,0.012165355682373046
20,0.79032385,0.7903419,0.012866783142089843
21,0.79032385,0.7903419,0.013563728332519532
22,0.79032385,0.7903419,0.013364410400390625
23,0.79032385,0.7903419,0.013962650299072265
24,0.79032385,0.7903419,0.012667465209960937
25,0.79032385,0.7903419,0.011968088150024415
26,0.79032385,0.79101527,0.012167406082153321
27,0.79032385,0.79101527,0.013962697982788087
28,0.79065967,0.7923621,0.012765932083129882
29,0.7904917,0.7923621,0.01246795654296875
30,0.7904917,0.7930355,0.012367057800292968
31,0.7904917,0.7937089,0.012667560577392578
32,0.7918351,0.7937089,0.012567090988159179
33,0.79200304,0.7943823,0.015060853958129884
34,0.79233897,0.7943823,0.013864421844482422
35,0.7928427,0.7950557,0.011967897415161133
36,0.79317856,0.7943823,0.012765836715698243
37,0.7930106,0.7950557,0.012765789031982422
38,0.7941861,0.79640245,0.01456136703491211
39,0.7945219,0.79707587,0.012468099594116211
40,0.7950257,0.79707587,0.01296534538269043
41,0.7972088,0.7984227,0.012366962432861329
42,0.7960335,0.797747,0.013164758682250977
43,0.7990568,0.7990961,0.012468338012695312
44,0.8000647,0.7997695,0.014959764480590821
45,0.80090415,0.8004429,0.013664960861206055
46,0.80224764,0.80313647,0.012765836715698243
47,0.8029197,0.8024653,0.013164663314819336
48,0.8039282,0.80313426,0.013664960861206055
49,0.8052719,0.8038076,0.013664627075195312
50,0.80997694,0.8085079,0.012965679168701172
51,0.81048095,0.80783683,0.013563728332519532
52,0.81249684,0.80783904,0.012366771697998047
53,0.81400967,0.8085079,0.01356368064880371
54,0.8155221,0.8125393,0.014862060546875
55,0.81787395,0.8179129,0.01685805320739746
56,0.81804216,0.81992406,0.014559173583984375
57,0.82022697,0.820593,0.012566375732421874
58,0.8190505,0.820593,0.01276569366455078
59,0.82257843,0.82530004,0.013563823699951173
60,0.8240905,0.8266422,0.013364362716674804
61,0.8245944,0.8252999,0.012566518783569337
62,0.8262747,0.8259711,0.013664913177490235
63,0.8279551,0.8306759,0.012366724014282227
64,0.8282914,0.8293314,0.013066530227661133
65,0.831148,0.8347028,0.012965250015258788
66,0.8329959,0.8353807,0.013364458084106445
67,0.8341712,0.8387454,0.012566375732421874
68,0.83484375,0.8400877,0.012669658660888672
69,0.8353475,0.8387432,0.013263845443725586
70,0.83585167,0.8387408,0.014760351181030274
71,0.83501214,0.83941203,0.013164854049682618
72,0.838709,0.8420965,0.012167644500732423
73,0.8388761,0.8407588,0.013762998580932616
74,0.8395483,0.84143,0.01296529769897461
75,0.8402208,0.8434388,0.016258096694946288
76,0.8417328,0.8441122,0.013962459564208985
77,0.8432449,0.8468014,0.012765979766845703
78,0.84694004,0.84612787,0.012765836715698243
79,0.8486207,0.8454568,0.01377243995666504
80,0.8479482,0.8454569,0.014067792892456054
