iter,tr-acc,te-acc,time
0,0.79032385,0.7903419,0.1202782154083252
1,0.79032385,0.7903419,0.08477330207824707
2,0.79032385,0.7903419,0.0865854263305664
3,0.7911636,0.7916864,0.09356412887573243
4,0.796875,0.7963957,0.08777680397033691
5,0.80225134,0.7984137,0.08616943359375
6,0.8202273,0.8226199,0.08716702461242676
7,0.8304806,0.8299979,0.08577041625976563
8,0.84459126,0.8461234,0.08806629180908203
9,0.8511425,0.85015696,0.08926262855529785
10,0.86727273,0.8689672,0.09016509056091308
11,0.86609614,0.8669491,0.08327856063842773
12,0.8765132,0.8770275,0.08358254432678222
13,0.8719772,0.8696338,0.08248076438903809
14,0.87483215,0.87433845,0.0815885066986084
15,0.8790332,0.8803833,0.08228120803833008
16,0.8786973,0.87836534,0.08318352699279785
17,0.87852895,0.8797075,0.0832787036895752
18,0.8817209,0.87971437,0.08427925109863281
19,0.8830652,0.87972337,0.08477635383605957
20,0.8834019,0.88374346,0.08407635688781738
21,0.8817221,0.8756898,0.08398075103759765
22,0.88407296,0.88441455,0.08856587409973145
23,0.886593,0.88308144,0.08397798538208008
24,0.8874346,0.8783721,0.08367781639099121
25,0.88777053,0.88173455,0.08218636512756347
26,0.8892822,0.88107026,0.08387694358825684
27,0.8855847,0.88240796,0.08507676124572754
28,0.888274,0.88777703,0.08457713127136231
29,0.8869303,0.88979733,0.08268013000488281
30,0.8919693,0.8837525,0.08607430458068847
31,0.8912965,0.88509256,0.08357963562011719
32,0.8897859,0.89248407,0.08846759796142578
33,0.89096147,0.88979733,0.0882652759552002
34,0.8919705,0.88845503,0.08457965850830078
35,0.8939865,0.8891284,0.08487439155578613
36,0.8921367,0.8897928,0.08507704734802246
37,0.89583474,0.8904684,0.08287959098815918
38,0.8936496,0.8904662,0.08407912254333497
39,0.89516145,0.8924819,0.08315110206604004
40,0.8960026,0.88912165,0.08209719657897949
41,0.89415395,0.8918198,0.08335046768188477
42,0.8956653,0.88912165,0.08377876281738281
43,0.89734614,0.8918085,0.08298096656799317
44,0.8988575,0.88911945,0.08527641296386719
45,0.8975142,0.8931576,0.08677077293395996
46,0.8960007,0.8924774,0.08567237854003906
47,0.8985221,0.8951732,0.08298358917236329
48,0.89516145,0.8951665,0.08367791175842285
49,0.8953291,0.8931552,0.0815877914428711
50,0.8971775,0.8958308,0.08228130340576172
51,0.8968418,0.8971799,0.08298096656799317
52,0.8995306,0.8944976,0.08238272666931153
53,0.8988571,0.89583313,0.08318037986755371
54,0.89852154,0.8951664,0.08168587684631348
55,0.8993608,0.8965019,0.08248066902160645
56,0.89868915,0.8985244,0.0837820053100586
57,0.8986906,0.89651096,0.08507366180419922
58,0.90070456,0.893144,0.08457679748535156
59,0.9013775,0.89247733,0.08148632049560547
60,0.89869034,0.90121794,0.08127083778381347
61,0.9027214,0.8938174,0.08156881332397461
62,0.9007055,0.89785326,0.08423123359680176
63,0.90053666,0.8991888,0.08088517189025879
64,0.9015455,0.9005378,0.08268036842346191
65,0.90305746,0.9012067,0.08418049812316894
66,0.9027216,0.8985199,0.0850738525390625
67,0.90171325,0.8985244,0.08557696342468261
68,0.90171325,0.8978532,0.08726811408996582
69,0.9007064,0.8991865,0.09096255302429199
70,0.90036833,0.8958353,0.08946237564086915
71,0.90171367,0.90188235,0.08517980575561523
72,0.9003693,0.90053546,0.08276996612548829
73,0.9007061,0.9005356,0.08216891288757325
74,0.90204966,0.89986897,0.08346705436706543
75,0.9020499,0.897851,0.08258271217346191
76,0.90507346,0.8965109,0.08268356323242188
77,0.90591335,0.8985154,0.08208203315734863
78,0.9027208,0.8931416,0.08158478736877442
79,0.90389645,0.901209,0.08427882194519043
80,0.9032259,0.897851,0.08447561264038086
81,0.90272033,0.9018779,0.08487706184387207
82,0.9065851,0.9018801,0.08377861976623535
83,0.90557754,0.8965109,0.08687214851379395
84,0.9030572,0.8985221,0.08298144340515137
85,0.90406466,0.8998599,0.08148660659790039
86,0.9017121,0.89986897,0.0843773365020752
87,0.90406466,0.8991888,0.08178415298461914
88,0.90574586,0.90389806,0.08358006477355957
89,0.9022166,0.90188235,0.08248043060302734
90,0.9015462,0.90456915,0.08348145484924316
91,0.9059144,0.899191,0.08417768478393554
92,0.9038979,0.8971707,0.09126019477844238
93,0.90540904,0.8958241,0.09036145210266114
94,0.90389663,0.89717305,0.08318052291870118
95,0.9023838,0.8924819,0.08767004013061523
96,0.9055765,0.8998667,0.08198337554931641
97,0.90658534,0.90255344,0.08069028854370117
98,0.9059121,0.90255344,0.08307766914367676
99,0.9035614,0.8978487,0.08278169631958007
100,0.9042336,0.9018801,0.08198366165161133
101,0.9059127,0.90121114,0.08248419761657715
102,0.9079298,0.90389806,0.08278088569641114
103,0.9079299,0.893144,0.08278141021728516
104,0.9027203,0.89516866,0.08348088264465332
105,0.9055762,0.90053785,0.08447561264038086
106,0.9089371,0.9005356,0.08397812843322754
107,0.9064189,0.89515746,0.08348126411437988
108,0.90624845,0.90389574,0.08178439140319824
109,0.90709,0.90256035,0.08397817611694336
110,0.90793025,0.8998667,0.08427901268005371
111,0.90406454,0.9012067,0.08298134803771973
112,0.9065855,0.9005378,0.0826803207397461
113,0.9077619,0.8998645,0.0812875747680664
114,0.9057441,0.8998644,0.08258218765258789
115,0.90826476,0.9018801,0.08298101425170898
116,0.9064171,0.8991933,0.08547630310058593
117,0.90658617,0.9012022,0.08298096656799317
118,0.9089395,0.89649975,0.08328375816345215
119,0.9032256,0.90121573,0.0867685317993164
120,0.9067532,0.8971776,0.08278393745422363
121,0.9064169,0.90121126,0.08387494087219238
122,0.9080982,0.9032291,0.08288283348083496
123,0.9040642,0.90121114,0.08318057060241699
124,0.9079299,0.8991887,0.08368215560913086
125,0.9102829,0.8985222,0.08397645950317383
126,0.9080971,0.9018801,0.08557429313659667
127,0.90826625,0.90591604,0.08308238983154297
128,0.90692055,0.8985199,0.08467483520507812
129,0.9107866,0.9005333,0.08806862831115722
130,0.9080967,0.8998667,0.08706851005554199
131,0.90776145,0.8965042,0.08527607917785644
132,0.90524083,0.90255344,0.08198347091674804
133,0.91145766,0.90255797,0.08088784217834473
134,0.9035591,0.8944976,0.08238277435302735
135,0.90944225,0.90188235,0.0838820457458496
136,0.911626,0.90121114,0.08407502174377442
137,0.9084339,0.90524256,0.08557419776916504
138,0.90490425,0.89786005,0.08906645774841308
139,0.90876925,0.90188235,0.09065885543823242
140,0.9045707,0.89986897,0.08447852134704589
141,0.9087723,0.8931349,0.0865710735321045
142,0.91145813,0.9005356,0.08567514419555664
143,0.9094428,0.90054005,0.08716964721679688
144,0.9109541,0.901209,0.08278141021728516
145,0.9109538,0.8998667,0.08388009071350097
146,0.9082653,0.90322685,0.08128395080566406
147,0.9059127,0.9045714,0.08338456153869629
148,0.9037293,0.8991911,0.08337550163269043
149,0.9097778,0.9025513,0.08248386383056641
150,0.9087696,0.90389806,0.08218278884887695
151,0.9099453,0.901209,0.08318071365356446
152,0.9124664,0.8985222,0.08348054885864258
153,0.90860236,0.8985176,0.08298101425170898
154,0.91112155,0.90322685,0.08308196067810059
155,0.91011536,0.9018801,0.08218026161193848
156,0.90961015,0.9059137,0.08208484649658203
157,0.91179305,0.90255344,0.08138542175292969
158,0.9111211,0.90255344,0.08028964996337891
159,0.91162574,0.90054005,0.0809861660003662
160,0.9107858,0.90255344,0.0809861660003662
161,0.91011524,0.90188235,0.0810896873474121
162,0.9089385,0.9005356,0.08108301162719726
163,0.91011417,0.90323144,0.08178391456604003
164,0.91263455,0.9005424,0.08198366165161133
165,0.91112214,0.89783514,0.08437738418579102
166,0.91397846,0.8985244,0.08248391151428222
167,0.9075953,0.90389806,0.08298077583312988
168,0.9087702,0.8998599,0.0832815170288086
169,0.90927446,0.899191,0.08188252449035645
170,0.9126358,0.9012067,0.08168592453002929
171,0.912299,0.8951665,0.08248062133789062
172,0.9109535,0.9039003,0.08218321800231934
173,0.9131376,0.9005424,0.08328146934509277
174,0.91498566,0.89987344,0.08198370933532714
175,0.91028214,0.90322685,0.08268332481384277
176,0.9097799,0.90121573,0.08447518348693847
177,0.91246605,0.89919776,0.08368062973022461
178,0.9128024,0.8998622,0.0831801414489746
179,0.9104492,0.90456915,0.0857731819152832
180,0.90977764,0.8998644,0.08188519477844239
181,0.91129047,0.90322685,0.08268013000488281
182,0.9062487,0.90390027,0.08168587684631348
183,0.910113,0.90188235,0.08178434371948243
184,0.9116262,0.90256023,0.08258204460144043
185,0.91414654,0.90188915,0.0817842960357666
186,0.9138099,0.90322685,0.08158493041992188
187,0.914482,0.90188235,0.08308248519897461
188,0.91296995,0.89919776,0.08617238998413086
189,0.90977937,0.90119994,0.08427925109863281
190,0.9129697,0.903227,0.08178443908691406
191,0.9138114,0.9005445,0.08477625846862794
192,0.90944225,0.89985764,0.08477644920349121
