iter,tr-acc,te-acc,time
0,0.79032385,0.7903419,0.1395875930786133
1,0.79032385,0.7903419,0.09847788810729981
2,0.79032385,0.7903419,0.10192742347717285
3,0.7931798,0.7937089,0.09115638732910156
4,0.80174553,0.8031229,0.10990591049194336
5,0.811151,0.80850565,0.10751233100891114
6,0.8324877,0.8320362,0.10292482376098633
7,0.8452617,0.83941424,0.0937492847442627
8,0.8595413,0.8528552,0.09155526161193847
9,0.86256564,0.8582266,0.09375905990600586
10,0.87264836,0.8736696,0.0914842128753662
11,0.8736564,0.8716472,0.09645586013793946
12,0.8798741,0.88106346,0.09582114219665527
13,0.87819195,0.87702084,0.09003682136535644
14,0.8800395,0.8770229,0.08993210792541503
15,0.8828972,0.88509023,0.08963384628295898
16,0.8855854,0.8803833,0.08893928527832032
17,0.88373786,0.880381,0.09090309143066407
18,0.8862575,0.88037646,0.09062705039978028
19,0.88659304,0.8857659,0.09016356468200684
20,0.8865932,0.88509256,0.08956036567687989
21,0.88760155,0.8864325,0.08916168212890625
22,0.88625747,0.8877748,0.09574370384216309
23,0.890457,0.88576365,0.09235305786132812
24,0.8886097,0.88978827,0.09275188446044921
25,0.89146596,0.88710594,0.09714012145996094
26,0.8921372,0.888446,0.09634242057800294
27,0.8901203,0.888446,0.09355287551879883
28,0.8933134,0.89180624,0.08886680603027344
29,0.8897854,0.88979053,0.08836679458618164
30,0.8953303,0.8904594,0.0910611629486084
31,0.89415395,0.88844144,0.09494929313659668
32,0.8929776,0.895171,0.0918588638305664
33,0.8938179,0.8924818,0.09056100845336915
34,0.89449036,0.8931576,0.09604744911193848
35,0.89869004,0.89584655,0.09355287551879883
36,0.8943199,0.8911327,0.090263032913208
37,0.8980185,0.89651096,0.09215612411499023
38,0.8986902,0.8951664,0.09002265930175782
39,0.89919454,0.8965133,0.08791108131408691
40,0.8998658,0.8938242,0.09246082305908203
41,0.8996978,0.8958421,0.09117660522460938
42,0.9002015,0.89651316,0.09026689529418945
43,0.90171415,0.8944907,0.09089517593383789
44,0.8990253,0.8938173,0.0910008430480957
45,0.901042,0.89718664,0.09442973136901855
46,0.90036887,0.894493,0.09307732582092285
47,0.9003701,0.897851,0.09017486572265625
48,0.9010417,0.89785326,0.09211649894714355
49,0.9000324,0.89651096,0.08979682922363282
50,0.9017127,0.899191,0.09251770973205567
