iter,tr-acc,te-acc,time
0,0.79032385,0.7903419,0.11639637947082519
1,0.79032385,0.7903419,0.08288636207580566
2,0.79032385,0.7903419,0.0890695571899414
3,0.7906599,0.7903419,0.08896489143371582
4,0.7938511,0.7930355,0.08966155052185058
5,0.7956985,0.7950512,0.08836369514465332
6,0.8076275,0.8017694,0.091156005859375
7,0.81082124,0.8098208,0.08995952606201171
8,0.8254374,0.82057714,0.08397526741027832
9,0.8326621,0.8266287,0.08357677459716797
10,0.85803187,0.854184,0.08596982955932617
11,0.86038464,0.8561951,0.08676786422729492
12,0.87920046,0.87097377,0.0867680549621582
13,0.86996126,0.86761796,0.08656859397888184
14,0.87264776,0.86627567,0.08624849319458008
15,0.87852794,0.8736718,0.09024467468261718
16,0.8800413,0.8743294,0.08394684791564941
17,0.88138545,0.87500274,0.08556032180786133
18,0.8825612,0.87366736,0.08725409507751465
19,0.8864256,0.87837887,0.086159086227417
20,0.8805458,0.8803832,0.08445615768432617
21,0.8830663,0.8770253,0.08416166305541992
22,0.8815525,0.8830724,0.08694615364074706
23,0.8857538,0.88442147,0.08556523323059081
24,0.8845785,0.8803787,0.08675718307495117
25,0.8867625,0.88240117,0.08794927597045898
26,0.8864263,0.8817301,0.08935160636901855
27,0.88407403,0.8817301,0.10015859603881835
28,0.8864269,0.88441914,0.09316253662109375
29,0.88642675,0.8837458,0.1011533260345459
30,0.8896176,0.88643706,0.10326390266418457
31,0.8891142,0.88508797,0.10204029083251953
32,0.888107,0.88374794,0.09755959510803222
33,0.88877964,0.888446,0.0941378116607666
34,0.889787,0.8884505,0.0941512107849121
35,0.8909632,0.88710594,0.08636174201965333
36,0.8869303,0.8850948,0.09015126228332519
37,0.8911311,0.8911419,0.09595489501953125
38,0.89314574,0.89584434,0.0896763801574707
39,0.8911314,0.88777715,0.09895539283752441
40,0.89281064,0.8918107,0.09306921958923339
41,0.8916353,0.8904684,0.08995938301086426
42,0.8931467,0.8877839,0.09634227752685547
43,0.89465886,0.8911396,0.09674420356750488
44,0.89583385,0.8904707,0.09554762840270996
45,0.89516276,0.8891261,0.09804210662841797
46,0.89448965,0.8884528,0.09874191284179687
47,0.8960026,0.89382637,0.09584507942199708
48,0.89314616,0.8924819,0.09445462226867676
49,0.8914648,0.888446,0.08995933532714843
50,0.89835405,0.89180624,0.09704799652099609
51,0.894323,0.8944976,0.09035840034484863
52,0.89633906,0.8918085,0.09086437225341797
53,0.898018,0.8944953,0.09514541625976562
54,0.89314604,0.88979053,0.091560697555542
55,0.8973459,0.88844824,0.10103130340576172
56,0.8971778,0.8897928,0.10273098945617676
57,0.89701116,0.89247733,0.10422239303588868
58,0.89835393,0.8911327,0.09884023666381836
59,0.89986575,0.8864258,0.10312700271606445
60,0.8970109,0.897851,0.0964468002319336
61,0.9003701,0.89112836,0.09215664863586426
62,0.8985227,0.89247733,0.0915609359741211
63,0.89936256,0.8944885,0.09185585975646973
64,0.9008746,0.8897815,0.08707447052001953
65,0.901378,0.88911945,0.08756566047668457
66,0.9010426,0.89112836,0.08896827697753906
67,0.89885867,0.89247733,0.09125723838806152
68,0.9028897,0.8897792,0.099739408493042
69,0.9013794,0.8971731,0.09803948402404786
70,0.9018815,0.88642806,0.09644637107849122
71,0.9003701,0.89582396,0.09694385528564453
72,0.90104276,0.892475,0.09345455169677734
73,0.9010434,0.8951642,0.09474940299987793
74,0.90272236,0.89449084,0.08956665992736816
75,0.9015457,0.88776577,0.09145703315734863
76,0.9037298,0.8884369,0.0896646499633789
77,0.90473807,0.8938106,0.08816733360290527
78,0.9032254,0.89179945,0.08966460227966308
79,0.90272224,0.89247054,0.08736906051635743
80,0.9010414,0.88979053,0.08667263984680176
81,0.9033939,0.89717084,0.09095978736877441
82,0.9038979,0.89113057,0.09295430183410644
83,0.9047381,0.89112824,0.09265704154968261
84,0.90406626,0.89784193,0.08777008056640626
85,0.9047375,0.89381063,0.08507509231567383
86,0.9018814,0.8965065,0.08564438819885253
87,0.90574634,0.89582855,0.09253034591674805
88,0.9038984,0.8958398,0.0908050537109375
89,0.90204954,0.8978464,0.09671583175659179
90,0.90255517,0.8958353,0.10512466430664062
91,0.9069222,0.89919555,0.09524664878845215
92,0.90557766,0.89179945,0.10233221054077149
93,0.90557814,0.8931462,0.09285321235656738
94,0.90272063,0.89582634,0.09854240417480468
95,0.90339214,0.8911373,0.09524636268615723
96,0.90557814,0.8991933,0.08956675529479981
97,0.90507394,0.8951642,0.08726806640625
98,0.9080979,0.89515513,0.08438034057617187
99,0.90557784,0.89247054,0.0878664493560791
100,0.9057461,0.900531,0.08477325439453125
101,0.90608186,0.8971753,0.08567848205566406
102,0.9069212,0.8985176,0.08557119369506835
103,0.90641785,0.89112604,0.08777151107788086
104,0.9015436,0.89179945,0.08786659240722657
105,0.9064177,0.89515746,0.08657469749450683
106,0.90692246,0.8991865,0.08527336120605469
107,0.904235,0.8924751,0.08657422065734863
108,0.907761,0.89515287,0.08407669067382813
