iter,tr-acc,te-acc,time
0,0.7903226,0.7507837,0.1125338077545166
1,0.7903226,0.7507837,0.07930397987365723
2,0.7950269,0.7507837,0.07648825645446777
3,0.8104839,0.7664577,0.07761025428771973
4,0.8158602,0.77742946,0.07863402366638184
5,0.8461022,0.79623824,0.07982230186462402
6,0.84744626,0.80094045,0.07735586166381836
7,0.8736559,0.8369906,0.08013653755187988
8,0.875,0.8338558,0.0736093521118164
9,0.87096775,0.82758623,0.07385611534118652
10,0.87768817,0.8401254,0.07413077354431152
11,0.87768817,0.8338558,0.07401061058044434
12,0.8810484,0.84639496,0.07544088363647461
13,0.87903225,0.8479624,0.08051657676696777
14,0.8797043,0.8495298,0.07717490196228027
15,0.8797043,0.8448276,0.07673525810241699
16,0.88508064,0.8557994,0.07909703254699707
17,0.88508064,0.8526646,0.07772207260131836
18,0.8877688,0.8526646,0.07456159591674805
19,0.8857527,0.8401254,0.0740213394165039
20,0.8924731,0.85423195,0.07461905479431152
21,0.890457,0.86677116,0.07313299179077148
22,0.8924731,0.86206895,0.07293510437011719
23,0.8924731,0.85893416,0.07399177551269531
24,0.8944892,0.86677116,0.07768106460571289
25,0.8944892,0.8636364,0.07824301719665527
26,0.8951613,0.86677116,0.0792691707611084
27,0.8991935,0.86520374,0.0790553092956543
28,0.89650536,0.8683386,0.0740509033203125
29,0.89784944,0.8683386,0.07577085494995117
30,0.89784944,0.8714734,0.07524394989013672
31,0.89986557,0.86520374,0.07660841941833496
32,0.8971774,0.87460816,0.0753641128540039
33,0.8985215,0.86990595,0.08116984367370605
34,0.8971774,0.8683386,0.07851624488830566
35,0.9005376,0.86677116,0.07718849182128906
36,0.9032258,0.8714734,0.07691121101379395
37,0.89986557,0.8714734,0.07311844825744629
38,0.9032258,0.87774295,0.07282638549804688
39,0.90255374,0.87304074,0.07386207580566406
40,0.9038978,0.87460816,0.07435345649719238
41,0.90456986,0.87304074,0.07384753227233887
42,0.8991935,0.8714734,0.0784754753112793
43,0.8985215,0.87460816,0.08234643936157227
44,0.8991935,0.87774295,0.08603715896606445
45,0.90658605,0.87460816,0.07636380195617676
46,0.9052419,0.8761755,0.07772207260131836
47,0.9052419,0.8761755,0.07467079162597656
48,0.8991935,0.8714734,0.07955217361450195
49,0.91129035,0.88087773,0.07881641387939453
50,0.9018817,0.87774295,0.07595634460449219
51,0.9052419,0.8761755,0.07923436164855957
52,0.90658605,0.87460816,0.08067965507507324
53,0.9086022,0.88087773,0.07753562927246094
54,0.9086022,0.87774295,0.07766294479370117
55,0.90456986,0.87774295,0.07992410659790039
56,0.9092742,0.88244516,0.07985925674438477
57,0.90994626,0.87774295,0.07099723815917969
58,0.90793014,0.87774295,0.07606697082519531
59,0.90994626,0.88244516,0.07525062561035156
60,0.9119624,0.88087773,0.07534217834472656
61,0.90994626,0.87774295,0.07547163963317871
62,0.9092742,0.87774295,0.09493637084960938
63,0.90591395,0.88244516,0.09136843681335449
64,0.90591395,0.87931037,0.08818173408508301
65,0.9106183,0.88087773,0.1184389591217041
66,0.9092742,0.8761755,0.11509394645690918
67,0.9086022,0.8840125,0.09070491790771484
68,0.91129035,0.8840125,0.0904850959777832
69,0.90994626,0.87931037,0.07848310470581055
70,0.9139785,0.88087773,0.0804436206817627
71,0.90994626,0.88557994,0.08137869834899902
72,0.90994626,0.87931037,0.07887411117553711
73,0.9153226,0.8871473,0.10253047943115234
74,0.9086022,0.88087773,0.0903470516204834
75,0.9106183,0.8840125,0.09075689315795898
76,0.9092742,0.88087773,0.08020687103271484
77,0.9119624,0.87774295,0.07872366905212402
78,0.9139785,0.8840125,0.08078503608703613
79,0.91129035,0.88244516,0.11559295654296875
80,0.9133065,0.8871473,0.09843015670776367
81,0.9139785,0.8840125,0.08526182174682617
82,0.90994626,0.88557994,0.09000492095947266
83,0.9119624,0.8840125,0.09291219711303711
84,0.9139785,0.8840125,0.10014939308166504
85,0.91129035,0.89028215,0.08244848251342773
86,0.91465056,0.8840125,0.08172821998596191
87,0.9133065,0.8840125,0.08990931510925293
88,0.9119624,0.88244516,0.09003329277038574
89,0.9153226,0.8840125,0.07968401908874512
90,0.9133065,0.8918495,0.0789480209350586
91,0.9038978,0.87304074,0.07618880271911621
92,0.91263443,0.88244516,0.07597875595092773
93,0.9153226,0.88557994,0.07861137390136719
94,0.91465056,0.88557994,0.07750582695007324
95,0.91263443,0.88244516,0.07415342330932617
96,0.91465056,0.8761755,0.07610917091369629
97,0.9166667,0.88557994,0.07652688026428223
98,0.9133065,0.88087773,0.07708621025085449
99,0.9173387,0.8871473,0.07815861701965332
100,0.9139785,0.87931037,0.08197808265686035
101,0.9153226,0.8871473,0.08119678497314453
102,0.9052419,0.88244516,0.07839512825012207
103,0.9139785,0.8871473,0.07924413681030273
104,0.90994626,0.8840125,0.08291149139404297
105,0.9166667,0.88557994,0.08245444297790527
106,0.9153226,0.8949843,0.07747435569763184
