iter,tr-acc,te-acc,time
0,0.79032385,0.7903419,0.07276678085327148
1,0.79032385,0.7903419,0.026130104064941408
2,0.79032385,0.7903419,0.023837518692016602
3,0.79032385,0.7903419,0.02573428153991699
4,0.79032385,0.7903419,0.02353672981262207
5,0.79032385,0.7903419,0.024335193634033202
6,0.79032385,0.7903419,0.02483515739440918
7,0.79032385,0.7903419,0.023638010025024414
8,0.79032385,0.7903419,0.024733781814575195
9,0.79032385,0.7903419,0.027925395965576173
10,0.79032385,0.7903419,0.02294149398803711
11,0.7906599,0.7903419,0.02563319206237793
12,0.7913321,0.7903419,0.02932133674621582
13,0.7915003,0.79101306,0.0232391357421875
14,0.7928448,0.7916842,0.02533245086669922
15,0.7930129,0.79235536,0.02682976722717285
16,0.7930129,0.79235536,0.0243349552154541
17,0.79334897,0.7930265,0.025433683395385744
18,0.7953658,0.79235536,0.03291487693786621
19,0.79502964,0.7936976,0.024933242797851564
20,0.7982229,0.7916842,0.023936033248901367
21,0.800912,0.7936976,0.030021142959594727
22,0.8017524,0.79571104,0.02593069076538086
23,0.80208844,0.7977245,0.031220722198486327
24,0.8046092,0.800409,0.027526330947875977
25,0.80511343,0.803767,0.02902393341064453
26,0.80864143,0.8057804,0.027526235580444335
27,0.8120018,0.808465,0.027428340911865235
28,0.8136819,0.808465,0.024733734130859376
29,0.81620204,0.8098141,0.02902393341064453
30,0.82107383,0.8158633,0.026731252670288086
31,0.8217459,0.8165344,0.023935794830322266
32,0.8266177,0.82057714,0.02837972640991211
33,0.8286332,0.8252819,0.024334812164306642
34,0.8326648,0.8266264,0.023337793350219727
35,0.8351862,0.8293133,0.029223251342773437
36,0.8372013,0.832678,0.024436283111572265
37,0.8382096,0.83066237,0.024536943435668944
38,0.83938473,0.83739185,0.02403712272644043
39,0.84325016,0.8400763,0.02293877601623535
40,0.84543455,0.84276325,0.027526426315307616
41,0.848458,0.84813464,0.026130199432373047
42,0.8466098,0.84611666,0.024635457992553712
43,0.85249007,0.8535037,0.025332164764404298
44,0.8560182,0.85552394,0.026534557342529297
45,0.85803384,0.85686845,0.025931072235107423
46,0.862232,0.86022866,0.024733829498291015
47,0.8624013,0.8622444,0.024933385848999023
48,0.8615614,0.86157095,0.023936033248901367
49,0.8657616,0.8642601,0.02623119354248047
50,0.8702971,0.8689648,0.03251328468322754
51,0.8691219,0.8682892,0.024733829498291015
52,0.87096864,0.8669446,0.02573394775390625
53,0.87265,0.87232274,0.026930856704711913
54,0.8728169,0.87030476,0.02433476448059082
55,0.87365705,0.8729938,0.026630544662475587
56,0.87432957,0.8709737,0.02453436851501465
57,0.8756738,0.87299615,0.023736047744750976
58,0.875505,0.8750119,0.030621767044067383
59,0.87617695,0.87433624,0.025131082534790038
60,0.87718487,0.8729917,0.026531791687011717
61,0.87718505,0.87500733,0.029124689102172852
62,0.877017,0.87433624,0.02692832946777344
63,0.87718475,0.87433845,0.028324127197265625
64,0.8781929,0.87568074,0.02702927589416504
65,0.8792011,0.87500966,0.027925443649291993
66,0.8793691,0.87769413,0.024933052062988282
67,0.87903327,0.8783698,0.029923009872436523
68,0.87886506,0.87904775,0.028226184844970702
69,0.88071316,0.8797166,0.027228546142578126
70,0.87886506,0.87904775,0.029223299026489256
71,0.88004047,0.87971896,0.024135589599609375
72,0.88054496,0.8770321,0.027127504348754883
73,0.8805445,0.8810612,0.028824281692504884
74,0.88138515,0.8797189,0.023337602615356445
75,0.88054466,0.8777032,0.026430606842041016
76,0.8802087,0.8790501,0.03151865005493164
77,0.8795368,0.8783766,0.029622220993041994
78,0.88088113,0.8790432,0.02373666763305664
79,0.88071287,0.8803878,0.024635791778564453
80,0.8807131,0.8770321,0.03017902374267578
81,0.8812173,0.877701,0.023337745666503908
82,0.88071287,0.8790455,0.025332307815551756
83,0.8815528,0.87972116,0.02792806625366211
84,0.88205814,0.88240117,0.02294149398803711
85,0.88323385,0.88374805,0.02513289451599121
86,0.88071316,0.8783766,0.02593059539794922
87,0.8817213,0.87904775,0.024534988403320312
88,0.88205737,0.88173914,0.026328849792480468
89,0.8835696,0.88307905,0.028226137161254883
90,0.8827289,0.8824102,0.026031684875488282
91,0.8828972,0.88173914,0.023837709426879884
92,0.8830654,0.8817323,0.02513585090637207
93,0.8834013,0.8817323,0.02433466911315918
94,0.88306487,0.88106346,0.026329660415649415
95,0.8837374,0.8790455,0.02433485984802246
96,0.8834013,0.882408,0.024733877182006835
97,0.8844093,0.8871128,0.026032114028930665
98,0.88424176,0.88442147,0.025534677505493163
99,0.88508195,0.8824035,0.023638153076171876
100,0.8832337,0.88509256,0.027029132843017577
101,0.88541776,0.88576144,0.024534130096435548
102,0.88457745,0.8830746,0.026130056381225585
103,0.8860892,0.88240576,0.027925443649291993
104,0.88440955,0.88240117,0.025034427642822266
105,0.88491315,0.8830746,0.029024124145507812
106,0.8870975,0.88374794,0.028824234008789064
107,0.8839053,0.88442147,0.02343902587890625
108,0.8860892,0.88442135,0.0271273136138916
109,0.8857541,0.8864371,0.026329660415649415
110,0.88541716,0.88442147,0.026130247116088866
111,0.88575345,0.88509256,0.026031923294067384
112,0.88659346,0.8871082,0.026130056381225585
113,0.88692933,0.8844236,0.024138593673706056
114,0.8872651,0.8877862,0.025034427642822266
115,0.8881056,0.8884573,0.02573118209838867
116,0.8882734,0.88711053,0.023935842514038085
117,0.8887774,0.8877816,0.028324365615844727
118,0.8877699,0.8871128,0.03291201591491699
119,0.8891142,0.8884595,0.02673196792602539
120,0.8886097,0.88643706,0.03291487693786621
121,0.8894494,0.8877794,0.03011937141418457
122,0.88928175,0.88643944,0.0232393741607666
123,0.8901216,0.88442135,0.026728248596191405
124,0.8882741,0.88845956,0.027925539016723632
125,0.8907938,0.8891262,0.030518150329589842
126,0.89129746,0.88845044,0.023043155670166016
127,0.89163417,0.8891262,0.0276275634765625
128,0.89079314,0.889795,0.024338245391845703
129,0.89146584,0.88912165,0.02293872833251953
130,0.8911297,0.89248407,0.024435997009277344
131,0.8912982,0.8897996,0.025531864166259764
132,0.8912983,0.8891262,0.024534130096435548
133,0.8907938,0.8897996,0.029427862167358397
134,0.89163387,0.8891262,0.028823709487915038
135,0.891298,0.890473,0.026328468322753908
136,0.8923063,0.8897951,0.024733495712280274
137,0.8921385,0.8911396,0.025531768798828125
138,0.89146584,0.8918107,0.02323942184448242
139,0.8912983,0.8891239,0.0271273136138916
140,0.89247435,0.8931508,0.02393927574157715
141,0.89146554,0.8904662,0.02463564872741699
142,0.8939861,0.8938242,0.028026342391967773
143,0.892474,0.8904685,0.024135303497314454
144,0.8929783,0.8918085,0.02293872833251953
145,0.8931459,0.8904616,0.02353696823120117
146,0.8934816,0.89180624,0.02383761405944824
147,0.8943223,0.88777703,0.023638582229614256
148,0.8943224,0.8904684,0.02483515739440918
149,0.8941544,0.89113504,0.023039627075195312
150,0.89415395,0.8911373,0.022840547561645507
151,0.89448977,0.88777715,0.023337459564208983
152,0.89398634,0.8904685,0.024135589599609375
153,0.89381826,0.8891171,0.02293848991394043
154,0.8946582,0.8924818,0.02842545509338379
155,0.89398575,0.89113057,0.024138450622558594
156,0.8943221,0.8918085,0.02353692054748535
157,0.895162,0.8924796,0.025034523010253905
158,0.8938179,0.89113057,0.025034332275390626
159,0.8963381,0.89381963,0.025731229782104494
160,0.8948263,0.8911396,0.026130199432373047
161,0.89482623,0.88978595,0.023039960861206056
162,0.89583457,0.89112836,0.02463560104370117
163,0.89617074,0.89247733,0.02682967185974121
164,0.897178,0.89046174,0.023837900161743163
165,0.89482623,0.89382637,0.024933242797851564
166,0.89717835,0.88978606,0.02682976722717285
167,0.8973466,0.8904594,0.02454848289489746
168,0.8948261,0.8931508,0.02701539993286133
169,0.8954981,0.893153,0.029023361206054688
170,0.89717835,0.8897883,0.024135637283325195
171,0.89751446,0.8924751,0.026133012771606446
172,0.89617044,0.89113057,0.026928138732910157
173,0.8978502,0.8918039,0.025034141540527344
174,0.8961706,0.8918085,0.02453451156616211
175,0.89482653,0.8924796,0.02842540740966797
