iter,tr-acc,te-acc,time
0,0.79032385,0.7903419,0.15285887718200683
1,0.79032385,0.7903419,0.10123848915100098
2,0.79032385,0.7903419,0.09625911712646484
3,0.79133135,0.7937089,0.10556492805480958
4,0.8000676,0.80043393,0.09671592712402344
5,0.8108184,0.81389064,0.09231486320495605
6,0.8229138,0.8206155,0.0954136848449707
7,0.8298017,0.83202946,0.09629783630371094
8,0.8432423,0.84546816,0.09237594604492187
9,0.85618085,0.8515083,0.0930091381072998
10,0.8632377,0.8609066,0.10283885002136231
11,0.8704643,0.87164485,0.09693360328674316
12,0.8790332,0.8783744,0.09556689262390136
13,0.87903345,0.8729895,0.09272246360778809
14,0.8798731,0.8763564,0.0927093505859375
15,0.8800405,0.88039,0.09426369667053222
16,0.87970465,0.8770207,0.09392204284667968
17,0.8797045,0.88173455,0.09351525306701661
18,0.88205683,0.87971896,0.09978723526000977
19,0.8830641,0.88106346,0.10076351165771484
20,0.8847457,0.87299615,0.09274988174438477
21,0.88827384,0.88240564,0.09497661590576172
22,0.88793725,0.8830746,0.09790601730346679
23,0.8877698,0.8783743,0.09541120529174804
24,0.88676137,0.8837525,0.0961916446685791
25,0.89129764,0.8864393,0.09469065666198731
26,0.8867612,0.88710594,0.0925257682800293
27,0.89348155,0.88576823,0.09291858673095703
28,0.8939854,0.8891284,0.09569134712219238
29,0.89365005,0.88777936,0.09211964607238769
30,0.8966735,0.890473,0.09170293807983398
31,0.89448947,0.88643026,0.09161772727966308
32,0.89583385,0.8891261,0.09677319526672364
33,0.89583385,0.8904662,0.10300521850585938
34,0.8936502,0.8924886,0.10566105842590331
35,0.89785016,0.8857592,0.0919034481048584
36,0.8971774,0.8931553,0.09570832252502441
37,0.8971782,0.89248866,0.0966728687286377
38,0.89499426,0.895171,0.09562535285949707
39,0.8949933,0.89046174,0.09218840599060059
40,0.8973463,0.89314854,0.09332952499389649
41,0.8983558,0.89583987,0.09241771697998047
42,0.89751416,0.8924796,0.09628334045410156
43,0.8996991,0.8951665,0.09320478439331055
44,0.89919424,0.8938242,0.09898486137390136
45,0.90020335,0.8938309,0.09948620796203614
46,0.8993621,0.8938219,0.09768133163452149
47,0.89953053,0.8965155,0.09490466117858887
48,0.89969844,0.89785546,0.09449124336242676
49,0.9010428,0.89248407,0.09390907287597657
50,0.89868987,0.8992001,0.0967907428741455
51,0.902555,0.8991933,0.09580044746398926
52,0.90389806,0.8924819,0.09539756774902344
53,0.90120995,0.89583075,0.09232072830200196
54,0.902892,0.9018847,0.1006937026977539
55,0.9012106,0.8971821,0.0936767578125
56,0.90406674,0.897851,0.09572162628173828
57,0.9037302,0.8991955,0.09379796981811524
58,0.90557754,0.9005288,0.09510831832885742
59,0.9054103,0.8971821,0.09271669387817383
60,0.90238553,0.8938174,0.09208931922912597
61,0.9049069,0.8971753,0.09449033737182617
62,0.9033949,0.8951597,0.0979846477508545
63,0.904401,0.8985222,0.09360508918762207
64,0.90255415,0.90054005,0.09789872169494629
65,0.90557796,0.90255576,0.10398974418640136
66,0.9067543,0.8991955,0.09469432830810547
67,0.90289086,0.90187776,0.0926135540008545
68,0.906587,0.897851,0.09292469024658204
69,0.90423405,0.8991955,0.09359345436096192
70,0.9070903,0.9005378,0.0938037395477295
71,0.9050759,0.8985176,0.09320788383483887
72,0.90591353,0.89785326,0.09422030448913574
73,0.90507334,0.8951596,0.09656648635864258
74,0.90524113,0.8965042,0.09459319114685058
75,0.9047387,0.89314854,0.0939246654510498
76,0.90994567,0.90322465,0.10467534065246582
77,0.9080982,0.90255344,0.09561553001403808
78,0.90087116,0.8958353,0.09548239707946778
79,0.907259,0.8985176,0.11526279449462891
80,0.9054116,0.8985244,0.10120720863342285
81,0.90356266,0.90120447,0.10237860679626465
82,0.9069222,0.9032291,0.09869904518127441
83,0.90776217,0.9018801,0.09959650039672852
84,0.9087701,0.9012202,0.09977583885192871
85,0.91045034,0.8998622,0.0964418888092041
86,0.90977764,0.8951619,0.09836835861206054
87,0.90759337,0.90389574,0.0951836109161377
88,0.9069239,0.90121114,0.09414510726928711
89,0.90473664,0.90188456,0.09688744544982911
90,0.90910596,0.90524256,0.09323234558105468
91,0.90809727,0.9018801,0.09618816375732422
92,0.913139,0.90457374,0.10080757141113281
93,0.9087695,0.8991842,0.09660573005676269
94,0.90961015,0.9038935,0.09419679641723633
95,0.91179407,0.90254897,0.09260306358337403
96,0.9106184,0.9038936,0.09262361526489257
97,0.9074276,0.90323144,0.09815492630004882
98,0.90910685,0.90591604,0.0968297004699707
99,0.9099461,0.9045647,0.09379448890686035
100,0.9106177,0.8965042,0.0912773609161377
101,0.91145957,0.90725833,0.08921189308166504
102,0.9107876,0.9025513,0.09550151824951172
103,0.9122984,0.8978442,0.09343204498291016
104,0.9094424,0.90188235,0.09101758003234864
105,0.91145813,0.90456915,0.09585609436035156
106,0.91297054,0.9038868,0.09114041328430175
107,0.9106204,0.9018801,0.09457969665527344
108,0.90961045,0.90054005,0.09340925216674804
109,0.9089378,0.9005356,0.09892392158508301
110,0.9109556,0.9012022,0.10553421974182128
111,0.9129709,0.90254897,0.0988527774810791
112,0.910786,0.90725833,0.1018765926361084
113,0.9138115,0.9032224,0.09768891334533691
114,0.914818,0.90590686,0.09710030555725098
115,0.9121314,0.90792716,0.0913877010345459
116,0.9097787,0.90456915,0.09290561676025391
117,0.91162825,0.9018779,0.09412922859191894
118,0.9117942,0.90791357,0.09448733329772949
119,0.9107854,0.90121347,0.09661550521850586
120,0.9144828,0.8985222,0.09607234001159667
121,0.91179484,0.9059159,0.09272127151489258
122,0.91263515,0.9112851,0.09868311882019043
123,0.91330594,0.905229,0.09436254501342774
124,0.91414773,0.90254897,0.09761109352111816
125,0.91481906,0.900531,0.10227937698364258
126,0.91297036,0.90524036,0.09221119880676269
127,0.90894014,0.90322465,0.0945406436920166
128,0.9158262,0.9032224,0.09289398193359374
129,0.9138109,0.90255576,0.09273753166198731
130,0.91028196,0.8971731,0.0922050952911377
131,0.91498697,0.90322685,0.08989038467407226
132,0.9153231,0.9079226,0.09195609092712402
133,0.9133053,0.90456694,0.09726228713989257
134,0.91263354,0.903889,0.09101552963256836
135,0.91700375,0.9012067,0.09311237335205078
136,0.91649854,0.9032179,0.0909914493560791
137,0.9119624,0.9018756,0.09414701461791992
138,0.91397876,0.90657806,0.09357662200927734
139,0.9116243,0.90456915,0.09359893798828126
140,0.9163321,0.90523803,0.13960084915161133
141,0.9158268,0.9065803,0.09301624298095704
142,0.91649896,0.90255576,0.0936978816986084
143,0.9180109,0.9005424,0.0940941333770752
144,0.9121286,0.90859824,0.09258475303649902
145,0.916667,0.90456694,0.09393234252929687
146,0.9134742,0.9065782,0.09410557746887208
147,0.9159958,0.89851534,0.09687871932983398
148,0.91817963,0.90590924,0.09233546257019043
149,0.9158274,0.9018733,0.09325809478759765
150,0.9170035,0.90524036,0.09662418365478516
151,0.9141461,0.90256023,0.0975834846496582
152,0.9136422,0.8998622,0.09218525886535645
153,0.91515493,0.9045579,0.0924652099609375
154,0.9156585,0.9085938,0.09499959945678711
155,0.9183477,0.90456694,0.09480218887329102
156,0.91431487,0.90590465,0.09341578483581543
