iter,tr-loss,te-loss,time
2,0.3541607,0.38364142,0.0718076229095459
2,0.30491963,0.32957006,0.008975982666015625
2,0.26519567,0.28558505,0.00897669792175293
2,0.23308696,0.24982549,0.009314775466918945
2,0.20696445,0.22062516,0.008967161178588867
2,0.1853575,0.1966058,0.009973287582397461
2,0.16733383,0.1769785,0.008975982666015625
2,0.15267433,0.16087866,0.008975744247436523
2,0.14052606,0.14750433,0.008975982666015625
2,0.13038935,0.1362191,0.007978439331054688
2,0.12192548,0.12681043,0.008976221084594727
2,0.11476733,0.118859775,0.008976459503173828
2,0.10863042,0.11210039,0.00897526741027832
2,0.10338463,0.10635043,0.007979154586791992
2,0.098877326,0.10140628,0.00997304916381836
2,0.094867274,0.097134285,0.008484363555908203
2,0.09136544,0.093431994,0.007978677749633789
2,0.08821578,0.09011375,0.008975982666015625
2,0.085398994,0.08716622,0.008976221084594727
2,0.08284473,0.08450094,0.007978677749633789
2,0.08051205,0.08204871,0.007978200912475586
2,0.07835804,0.0797852,0.008976459503173828
2,0.07635485,0.07769721,0.007978439331054688
2,0.07451201,0.075776,0.007978677749633789
2,0.07278753,0.073974036,0.008975744247436523
2,0.071158044,0.0722808,0.00797891616821289
2,0.069628805,0.070688285,0.009084939956665039
2,0.068183675,0.06918069,0.007967233657836914
2,0.06679237,0.06773426,0.008975505828857422
2,0.06546255,0.06635962,0.007978439331054688
2,0.06419191,0.06505744,0.00797891616821289
2,0.062974654,0.06381682,0.008975982666015625
2,0.061805755,0.06262555,0.007978677749633789
2,0.060687117,0.061489914,0.00797891616821289
2,0.059613045,0.060400236,0.008975505828857422
2,0.058582153,0.05935856,0.00797891616821289
2,0.057592675,0.058361895,0.007978677749633789
2,0.05664046,0.0574029,0.007978439331054688
2,0.055741124,0.056488756,0.007979154586791992
2,0.054869696,0.055607066,0.008105278015136719
2,0.054020103,0.05474736,0.008975744247436523
2,0.05319801,0.05391738,0.00797891616821289
2,0.052392494,0.05311134,0.008975744247436523
2,0.05160958,0.05232561,0.00797891616821289
2,0.050848804,0.051553305,0.007978439331054688
2,0.050111666,0.05080466,0.007978439331054688
2,0.049397748,0.050080486,0.008976459503173828
2,0.048705656,0.04937718,0.007978439331054688
2,0.048034873,0.048695005,0.008976221084594727
2,0.04738433,0.048032444,0.007978439331054688
2,0.04675275,0.047391836,0.007978439331054688
2,0.046136566,0.046768323,0.008174657821655273
2,0.045535583,0.046160083,0.008975028991699219
2,0.04495239,0.045569606,0.00797891616821289
2,0.044384055,0.044994347,0.00797891616821289
2,0.043830935,0.044436235,0.008975982666015625
2,0.04329352,0.043894455,0.007979154586791992
2,0.04277104,0.043368418,0.007977962493896484
2,0.04226287,0.042855352,0.008975982666015625
2,0.041768946,0.042356685,0.008975982666015625
2,0.04128807,0.04187063,0.008976221084594727
2,0.040817086,0.04139497,0.008975744247436523
2,0.04035669,0.040931568,0.009482383728027344
2,0.039905496,0.040481567,0.008975744247436523
2,0.03946638,0.04004162,0.011967897415161133
2,0.03903868,0.039612763,0.008976221084594727
2,0.038621582,0.03919457,0.010970592498779297
2,0.038213726,0.038786646,0.009973287582397461
2,0.037814986,0.038389552,0.009973764419555664
2,0.03742562,0.03800227,0.009972810745239258
2,0.037042234,0.037623458,0.009973526000976562
2,0.036667846,0.03725239,0.010970830917358398
2,0.03630239,0.036889784,0.011476993560791016
2,0.035944328,0.03653374,0.010970592498779297
2,0.035595093,0.036185738,0.011968612670898438
2,0.03525333,0.03584573,0.008975744247436523
2,0.03491883,0.03551264,0.010970115661621094
2,0.034591123,0.035186723,0.009973526000976562
2,0.034269053,0.034867957,0.00944066047668457
2,0.033953086,0.03455527,0.008975982666015625
2,0.03364414,0.034248516,0.008975982666015625
2,0.033341683,0.033949167,0.008975982666015625
2,0.033044882,0.033655178,0.008975982666015625
2,0.032754857,0.033367455,0.008975982666015625
2,0.03247108,0.03308593,0.008975744247436523
2,0.03219362,0.032810356,0.009973526000976562
2,0.031922184,0.032539424,0.008975982666015625
2,0.031655356,0.032272555,0.009973287582397461
2,0.031393223,0.032011166,0.008976459503173828
2,0.031135816,0.03175457,0.010970354080200195
2,0.030883435,0.0315031,0.008484363555908203
2,0.030634858,0.03125544,0.009974002838134766
2,0.030389741,0.031011965,0.00897526741027832
2,0.03014961,0.030772036,0.008976459503173828
2,0.029914442,0.030536817,0.007978200912475586
2,0.0296842,0.030306509,0.009973287582397461
2,0.029458623,0.030080449,0.008975982666015625
2,0.029234169,0.029856546,0.009973764419555664
2,0.029014068,0.029636752,0.011967897415161133
2,0.028798161,0.029420823,0.011968374252319336
2,0.028586596,0.029209642,0.011967897415161133
2,0.028379302,0.02900248,0.012965202331542969
2,0.028175503,0.028798576,0.010970354080200195
2,0.027975725,0.028598405,0.010970830917358398
2,0.02777989,0.028401963,0.010970354080200195
2,0.027587412,0.028208585,0.010970830917358398
2,0.02739783,0.02801836,0.009973287582397461
2,0.027211353,0.027831722,0.010970830917358398
2,0.027024869,0.027645413,0.009973287582397461
2,0.026841855,0.027462455,0.011968374252319336
2,0.02666222,0.027283777,0.010970830917358398
2,0.026485845,0.027108205,0.010970354080200195
2,0.026312632,0.026935665,0.010970354080200195
2,0.026142359,0.026765771,0.014960050582885742
2,0.025973216,0.02659849,0.014960289001464844
2,0.025807045,0.026433758,0.010970592498779297
2,0.025641615,0.026270214,0.010970354080200195
2,0.025478797,0.026108721,0.0109710693359375
2,0.025318911,0.025949996,0.010970354080200195
2,0.025160518,0.025793897,0.011968374252319336
2,0.025004685,0.025640735,0.010970592498779297
2,0.024851643,0.025489675,0.010970354080200195
2,0.024701204,0.025341198,0.012964963912963867
2,0.024553306,0.025194865,0.0109710693359375
2,0.024407543,0.025049305,0.010970592498779297
2,0.024264045,0.024905708,0.011967897415161133
2,0.02412292,0.024764635,0.010970592498779297
2,0.02398411,0.02462633,0.009973287582397461
2,0.023847677,0.02448973,0.009973764419555664
2,0.02371341,0.024355285,0.011968135833740234
2,0.023581283,0.024222497,0.01196742057800293
2,0.023451194,0.024092142,0.01296544075012207
2,0.023323286,0.023963816,0.009973764419555664
2,0.023197398,0.023837166,0.009972572326660156
2,0.023073483,0.023712005,0.010971307754516602
2,0.022951521,0.023588926,0.011967897415161133
2,0.022831433,0.02346761,0.008975744247436523
2,0.022713223,0.023347907,0.011968135833740234
2,0.022596769,0.023230027,0.009973526000976562
2,0.022482092,0.023113322,0.009973287582397461
