drop_column,iter,tr-loss,te-loss
3,240,0.0063491436,0.016021106
4,240,0.009450739,0.016238932
5,240,0.0053761126,0.024590146
6,240,0.011924536,0.023761135
0,241,0.0067028124,0.014777372
1,241,0.005904974,0.014852734
2,241,0.0063965255,0.016033951
3,241,0.006338117,0.016003493
4,241,0.009433197,0.01622306
5,241,0.00537322,0.024560025
6,241,0.011903823,0.023725038
0,242,0.006697548,0.014766009
1,242,0.005901074,0.014842313
2,242,0.0063894736,0.016018465
3,242,0.006327196,0.015985986
4,242,0.009415729,0.016207289
5,242,0.005370333,0.0245304
6,242,0.011883212,0.023689114
0,243,0.006692296,0.014754713
1,243,0.0058971867,0.014831934
2,243,0.0063824803,0.01600309
3,243,0.0063164015,0.015968597
4,243,0.009398352,0.016191628
5,243,0.005367462,0.024500942
6,243,0.011862725,0.023653423
0,244,0.006687084,0.01474349
1,244,0.0058933087,0.01482162
2,244,0.006375517,0.01598782
3,244,0.0063056955,0.015951324
4,244,0.009381032,0.016176071
5,244,0.005364602,0.024471628
6,244,0.011842335,0.023617916
0,245,0.00668189,0.014732327
1,245,0.0058894446,0.014811366
2,245,0.0063686105,0.015972655
3,245,0.006295113,0.01593416
4,245,0.009363802,0.016160619
5,245,0.0053617503,0.024442475
6,245,0.011822071,0.023582635
0,246,0.0066767274,0.014721233
1,246,0.005885591,0.014801137
2,246,0.0063617486,0.015957601
3,246,0.006284622,0.015917115
4,246,0.009346642,0.0161452
5,246,0.005358915,0.024413476
6,246,0.011801916,0.023547564
0,247,0.0066715856,0.014710218
1,247,0.0058817426,0.014790887
2,247,0.006354927,0.015942654
3,247,0.006274222,0.015900182
4,247,0.0093295695,0.016129758
5,247,0.0053560943,0.024384614
6,247,0.011781861,0.023512665
0,248,0.0066664726,0.014699259
1,248,0.0058779027,0.014780702
2,248,0.0063481387,0.015927799
3,248,0.0062639182,0.015883349
4,248,0.009312564,0.016114414
5,248,0.0053532775,0.024355901
6,248,0.011761928,0.023477985
0,249,0.0066613816,0.014688362
1,249,0.0058740806,0.0147705795
2,249,0.0063414164,0.015913049
3,249,0.0062537403,0.015866622
4,249,0.009295644,0.01609917
5,249,0.0053504696,0.024327323
6,249,0.011742085,0.02344349
0,250,0.0066563278,0.014677527
1,250,0.0058702673,0.014760518
2,250,0.0063347155,0.015898392
3,250,0.0062436303,0.015850002
4,250,0.009278785,0.016084034
5,250,0.005347682,0.024298552
6,250,0.011722352,0.023409192
0,251,0.006651284,0.01466676
1,251,0.005866467,0.014750527
2,251,0.0063280677,0.015883839
3,251,0.006233641,0.015833493
4,251,0.009262005,0.016068997
5,251,0.0053448994,0.024269862
6,251,0.011702732,0.023375101
0,252,0.0066462783,0.014656056
1,252,0.0058626765,0.014740599
2,252,0.006321457,0.015869383
3,252,0.00622374,0.015817085
4,252,0.009245316,0.016054051
5,252,0.00534213,0.024241298
6,252,0.011683198,0.023341158
0,253,0.006641278,0.014645416
1,253,0.00585889,0.0147307385
2,253,0.0063148895,0.01585488
3,253,0.0062139193,0.015800785
4,253,0.009228688,0.016039211
5,253,0.005339375,0.0242129
6,253,0.011663789,0.023307458
0,254,0.006636321,0.014634838
1,254,0.00585512,0.01472094
2,254,0.006308365,0.015840365
3,254,0.006204202,0.015784588
4,254,0.0092121195,0.016024474
5,254,0.0053366246,0.02418464
6,254,0.011644471,0.023273924
0,255,0.00663138,0.014624322
1,255,0.0058513614,0.014711202
2,255,0.0063018845,0.015825938
3,255,0.006194579,0.015768498
4,255,0.009195639,0.01600983
5,255,0.0053338925,0.024156552
6,255,0.011625274,0.023240611
0,256,0.0066264714,0.014613869
1,256,0.00584761,0.014701528
2,256,0.0062954416,0.0158116
3,256,0.0061850417,0.015752502
4,256,0.009179218,0.015995279
5,256,0.0053311624,0.024128577
6,256,0.011606159,0.023207456
0,257,0.0066215843,0.014603471
1,257,0.005843873,0.0146919135
2,257,0.006289034,0.015797358
3,257,0.0061755967,0.01573661
4,257,0.009162874,0.015980823
5,257,0.0053284448,0.024100738
6,257,0.011587137,0.023174478
0,258,0.006616713,0.014593132
1,258,0.005840141,0.014682356
2,258,0.006282664,0.015783204
3,258,0.006166239,0.015720809
4,258,0.009146619,0.015966453
5,258,0.0053257397,0.024073025
6,258,0.011568208,0.023141688
0,259,0.006611868,0.014582854
1,259,0.0058364207,0.014672859
2,259,0.0062763356,0.015769143
3,259,0.006156979,0.015705107
4,259,0.009130444,0.015952175
5,259,0.005323046,0.024045464
6,259,0.011549382,0.023109086
0,260,0.006607036,0.0145726325
1,260,0.0058327112,0.014663429
2,260,0.0062700477,0.01575518
3,260,0.0061477995,0.015689505
4,260,0.00911433,0.015937995
5,260,0.0053203674,0.02401805
6,260,0.011530653,0.023076672
0,261,0.0066022426,0.01456246
1,261,0.005829013,0.014654057
2,261,0.0062637925,0.015741307
3,261,0.0061386954,0.015673999
4,261,0.0090982765,0.015923906
5,261,0.005317699,0.023990773
6,261,0.011512031,0.023044445
0,262,0.006597467,0.014552342
1,262,0.005825323,0.014644742
2,262,0.006257577,0.01572752
3,262,0.006129677,0.01565859
4,262,0.009082295,0.015909906
5,262,0.0053150384,0.023963625
6,262,0.011493493,0.02301238
0,263,0.0065927086,0.014542286
1,263,0.005821644,0.0146354865
2,263,0.0062514055,0.015713831
3,263,0.006120749,0.01564328
4,263,0.009066388,0.015896002
5,263,0.005312396,0.023936626
6,263,0.011475043,0.022980504
0,264,0.0065879794,0.014532291
1,264,0.005817977,0.014626293
2,264,0.0062452643,0.015700229
3,264,0.006111908,0.01562806
4,264,0.009050561,0.015882177
5,264,0.005309752,0.02390974
6,264,0.011456681,0.02294878
0,265,0.00658327,0.014522342
1,265,0.0058143204,0.014617147
2,265,0.006239168,0.015686607
3,265,0.006103142,0.015612933
4,265,0.009034765,0.015868448
5,265,0.0053071245,0.023883017
6,265,0.011438439,0.022917274
0,266,0.006578599,0.014512451
1,266,0.0058106775,0.014608066
2,266,0.0062331045,0.015673049
3,266,0.006094446,0.015597902
4,266,0.009019036,0.01585481
5,266,0.0053045065,0.023856428
6,266,0.011420275,0.022885928
0,267,0.0065739425,0.014502622
1,267,0.0058070463,0.014599038
2,267,0.0062270835,0.01565957
3,267,0.006085843,0.015582961
4,267,0.009003387,0.01584125
5,267,0.0053018956,0.023829948
6,267,0.011402193,0.02285473
0,268,0.0065693073,0.014492845
1,268,0.005803426,0.014589714
2,268,0.0062211053,0.015646182
3,268,0.006077325,0.015568109
4,268,0.008987806,0.015827775
5,268,0.005299295,0.023803603
6,268,0.011384199,0.02282372
0,269,0.0065646954,0.014483118
1,269,0.0057998113,0.014580397
2,269,0.006215151,0.015632868
3,269,0.006068877,0.01555334
4,269,0.008972284,0.01581438
5,269,0.005296701,0.023777373
6,269,0.011366283,0.022792833
0,270,0.0065600867,0.014473446
1,270,0.0057962057,0.0145711405
2,270,0.0062092417,0.015619643
3,270,0.0060605095,0.015538661
4,270,0.008956836,0.015801068
5,270,0.005294117,0.02375127
6,270,0.011348477,0.022762135
0,271,0.006555517,0.014463831
1,271,0.0057926117,0.014561943
2,271,0.0062033515,0.0156064965
3,271,0.006052214,0.0155240595
4,271,0.008941447,0.015787829
5,271,0.005291545,0.023725295
6,271,0.011330733,0.022731584
0,272,0.0065509616,0.014454262
1,272,0.005789029,0.014552798
2,272,0.006197502,0.0155934375
3,272,0.006044001,0.015509556
4,272,0.008926132,0.015774678
5,272,0.0052889776,0.023699451
6,272,0.011313083,0.022701202
0,273,0.006546427,0.01444475
1,273,0.0057854564,0.014543709
2,273,0.006191694,0.015580459
3,273,0.006035861,0.015495133
4,273,0.008910874,0.015761605
5,273,0.0052864277,0.023673745
6,273,0.01129553,0.022670988
0,274,0.0065419115,0.01443529
1,274,0.0057818913,0.014534676
2,274,0.006185913,0.015567554
3,274,0.0060277833,0.015480794
4,274,0.008895687,0.015748614
5,274,0.005283886,0.023648145
6,274,0.011278043,0.02264091
0,275,0.006537416,0.014425887
1,275,0.005778334,0.014525702
2,275,0.006180173,0.015554741
3,275,0.0060198,0.015466547
4,275,0.0088805705,0.015735706
5,275,0.0052813524,0.023622684
6,275,0.011260647,0.022611026
0,276,0.006532946,0.014416534
1,276,0.0057747914,0.014516786
2,276,0.006174461,0.015542012
3,276,0.006011879,0.015452385
4,276,0.008865543,0.015722886
5,276,0.0052788854,0.02359736
6,276,0.0112433005,0.022581238
0,277,0.006528476,0.014407251
1,277,0.0057712593,0.014507934
2,277,0.006168794,0.015529372
3,277,0.006004099,0.015438303
4,277,0.008850727,0.015710134
5,277,0.0052765426,0.02357213
6,277,0.011225991,0.022551544
0,278,0.0065240175,0.014398025
1,278,0.0057677375,0.01449914
2,278,0.006163172,0.015516816
3,278,0.0059963935,0.015424311
4,278,0.008835966,0.015697468
5,278,0.0052742055,0.023547012
6,278,0.011208765,0.022521984
0,279,0.006519562,0.014388848
1,279,0.0057642222,0.0144904
2,279,0.0061575775,0.015504345
3,279,0.005988751,0.0154104065
4,279,0.008821282,0.015684886
5,279,0.0052718893,0.023522027
6,279,0.011191618,0.022492588
0,280,0.006515134,0.014379723
1,280,0.005760712,0.014481716
2,280,0.006152018,0.015491955
3,280,0.0059811864,0.015396584
4,280,0.008806657,0.015672382
5,280,0.0052695805,0.023497153
6,280,0.011174566,0.022463363
0,281,0.006510726,0.014370657
1,281,0.0057572117,0.014473094
2,281,0.0061464882,0.01547965
3,281,0.0059736813,0.015382851
4,281,0.008792086,0.015659964
5,281,0.005267284,0.023472402
6,281,0.0111575965,0.022434292
0,282,0.006506337,0.014361634
1,282,0.0057537155,0.01446452
2,282,0.0061410014,0.015467427
3,282,0.0059662526,0.0153692085
4,282,0.008777585,0.015647627
5,282,0.005265001,0.023447797
6,282,0.0111407135,0.022405406
0,283,0.006501978,0.014352668
1,283,0.0057502305,0.0144560095
2,283,0.006135534,0.01545523
3,283,0.0059588635,0.015355647
4,283,0.00876313,0.015635371
5,283,0.005262736,0.023423322
6,283,0.01112392,0.022376671
0,284,0.0064976364,0.014343716
1,284,0.005746749,0.014447557
2,284,0.006130103,0.015443035
3,284,0.005951545,0.015342167
4,284,0.008748735,0.015623193
5,284,0.0052604806,0.023398962
6,284,0.011107196,0.022348082
0,285,0.0064933132,0.014334758
1,285,0.00574328,0.014439158
2,285,0.006124707,0.015430918
3,285,0.005944308,0.015328767
4,285,0.008734403,0.01561109
5,285,0.005258227,0.023374703
6,285,0.011090541,0.022319634
0,286,0.006488999,0.014325844
1,286,0.005739815,0.014430806
2,286,0.0061193444,0.015418882
3,286,0.005937125,0.015315444
4,286,0.008720124,0.015599059
5,286,0.005255987,0.023350429
6,286,0.011073977,0.022291338
0,287,0.0064847083,0.014316982
1,287,0.005736359,0.014422511
2,287,0.0061140144,0.015406923
3,287,0.0059300093,0.0153022045
4,287,0.008705916,0.015587109
5,287,0.005253758,0.02332625
6,287,0.011057476,0.022263177
0,288,0.0064804303,0.014308172
1,288,0.005732908,0.014414266
2,288,0.0061087143,0.01539504
3,288,0.0059229685,0.01528904
4,288,0.008691783,0.015575223
5,288,0.0052515366,0.023302183
6,288,0.011041056,0.022235185
0,289,0.006476173,0.014299412
1,289,0.0057294704,0.014406075
2,289,0.006103453,0.015383234
3,289,0.005915985,0.015275959
4,289,0.008677681,0.015563425
5,289,0.005249328,0.023278251
6,289,0.011024728,0.022207413
0,290,0.0064719412,0.014290704
1,290,0.0057260403,0.014397939
2,290,0.0060982183,0.015371509
3,290,0.00590906,0.015262961
4,290,0.008663658,0.015551698
5,290,0.0052471333,0.023254443
6,290,0.011008462,0.022179771
0,291,0.0064677214,0.014282044
1,291,0.0057226163,0.014389852
2,291,0.006093004,0.015359858
3,291,0.005902182,0.01525004
4,291,0.0086496845,0.015540043
5,291,0.0052449508,0.023230739
6,291,0.010992268,0.022152267
0,292,0.0064635254,0.014273431
1,292,0.0057192007,0.014381816
2,292,0.0060878224,0.015348282
3,292,0.005895365,0.015237195
4,292,0.008635759,0.015528465
5,292,0.0052427817,0.023207169
6,292,0.010976164,0.022124931
0,293,0.006459351,0.014264868
1,293,0.0057157925,0.014373829
2,293,0.0060826717,0.015336776
3,293,0.0058886157,0.01522442
4,293,0.008621898,0.015516952
5,293,0.005240612,0.023183675
6,293,0.010960121,0.022097696
0,294,0.0064551886,0.014256348
1,294,0.0057123965,0.014365892
2,294,0.0060775587,0.015325343
3,294,0.0058819177,0.015211726
4,294,0.008608087,0.015505513
5,294,0.0052384622,0.023160217
6,294,0.010944166,0.022070639
0,295,0.0064510563,0.014247875
1,295,0.005709011,0.014358002
2,295,0.006072471,0.015313972
3,295,0.005875283,0.015199097
4,295,0.008594339,0.015494138
5,295,0.0052363127,0.023136733
6,295,0.010928275,0.022043668
0,296,0.0064469296,0.014239446
1,296,0.005705633,0.014350157
2,296,0.0060674152,0.015302677
3,296,0.005868705,0.015186546
4,296,0.008580653,0.015482828
5,296,0.0052341768,0.023113362
6,296,0.01091245,0.022016801
0,297,0.0064428174,0.014231062
1,297,0.0057022604,0.0143423565
2,297,0.0060623875,0.015291444
3,297,0.0058621876,0.015174057
4,297,0.008567029,0.015471583
5,297,0.0052320473,0.023090089
6,297,0.010896696,0.021990065
0,298,0.0064387233,0.014222717
1,298,0.005698895,0.0143346
2,298,0.0060573854,0.015280275
3,298,0.005855721,0.015161637
4,298,0.008553438,0.015460407
5,298,0.005229931,0.02306694
6,298,0.010881033,0.021963479
0,299,0.006434655,0.014214423
1,299,0.0056955414,0.014326897
2,299,0.006052413,0.015269183
3,299,0.0058493013,0.015149295
4,299,0.008539899,0.015449299
5,299,0.005227831,0.023043912
6,299,0.010865428,0.021937033
0,300,0.0064306045,0.014206168
1,300,0.0056921914,0.014319236
2,300,0.0060474626,0.015258152
3,300,0.005842943,0.0151370205
4,300,0.008526431,0.015438254
5,300,0.0052257325,0.023020975
6,300,0.010849886,0.021910697
0,301,0.0064265616,0.014197962
1,301,0.0056888536,0.014311623
2,301,0.006042548,0.0152472
3,301,0.005836646,0.015124819
4,301,0.008513014,0.015427282
5,301,0.005223643,0.02299816
6,301,0.01083442,0.02188452
0,302,0.006422547,0.014189798
1,302,0.0056855283,0.014304053
2,302,0.0060376604,0.0152363
3,302,0.0058303997,0.015112676
4,302,0.008499663,0.015416361
5,302,0.005221559,0.02297543
6,302,0.01081901,0.021858437
0,303,0.0064185355,0.014181681
1,303,0.0056822076,0.014296529
2,303,0.006032808,0.015225474
3,303,0.005824213,0.015100608
4,303,0.008486357,0.015405513
5,303,0.005219487,0.022952821
6,303,0.010803679,0.021832507
0,304,0.006414545,0.014173604
1,304,0.005678895,0.014289049
2,304,0.006027975,0.015214711
3,304,0.0058180694,0.015088605
4,304,0.008473091,0.0153944325
5,304,0.0052174334,0.022930343
6,304,0.010788416,0.021806723
0,305,0.0064105797,0.014165564
1,305,0.005675585,0.014281613
2,305,0.0060231597,0.015204012
3,305,0.005811972,0.015076666
4,305,0.008459881,0.015383303
5,305,0.005215373,0.022907937
6,305,0.010773216,0.021781048
0,306,0.0064066285,0.014157568
1,306,0.00567229,0.014274217
2,306,0.0060183816,0.015193375
3,306,0.00580593,0.015064795
4,306,0.0084467195,0.015372235
5,306,0.005213329,0.02288564
6,306,0.010758089,0.021755496
0,307,0.006402695,0.014149614
1,307,0.0056689964,0.014266866
2,307,0.0060136123,0.015182795
3,307,0.005799932,0.015052984
4,307,0.008433603,0.015361223
5,307,0.005211296,0.022863444
6,307,0.010743025,0.021730067
0,308,0.006398769,0.014141699
1,308,0.0056657167,0.014259555
2,308,0.0060088905,0.015172282
3,308,0.005794004,0.015041239
4,308,0.008420559,0.015350273
5,308,0.0052092653,0.022841347
6,308,0.010728022,0.02170477
0,309,0.006394864,0.014133811
1,309,0.0056624464,0.014252294
2,309,0.0060041873,0.015161835
3,309,0.0057881107,0.015029566
4,309,0.008407565,0.015339397
5,309,0.0052072494,0.02281937
6,309,0.010713091,0.021679603
0,310,0.0063909804,0.01412596
1,310,0.0056591863,0.014244942
2,310,0.005999517,0.015151453
3,310,0.0057822606,0.015017963
4,310,0.008394595,0.015328586
5,310,0.0052052364,0.022797491
6,310,0.010698233,0.021654578
0,311,0.0063871252,0.014118148
1,311,0.0056559383,0.0142375175
2,311,0.005994872,0.015141113
3,311,0.005776459,0.015006422
4,311,0.008381662,0.015317839
5,311,0.005203234,0.022775736
6,311,0.010683438,0.021629691
0,312,0.0063832896,0.014110365
1,312,0.005652698,0.0142301265
2,312,0.0059902454,0.015130557
3,312,0.005770709,0.014994929
4,312,0.008368797,0.015307137
5,312,0.005201232,0.02275404
6,312,0.010668679,0.02160486
0,313,0.0063794507,0.014102627
1,313,0.0056494754,0.0142227765
2,313,0.0059857205,0.015120067
3,313,0.005765057,0.014983507
4,313,0.008356057,0.015296494
5,313,0.0051992373,0.02273242
6,313,0.010653958,0.021580115
0,314,0.0063756206,0.014094925
1,314,0.0056462595,0.014215464
2,314,0.0059812637,0.015109634
3,314,0.005759454,0.0149721475
4,314,0.008343371,0.015285915
5,314,0.0051972517,0.022710906
6,314,0.010639311,0.0215555
0,315,0.006371803,0.014087278
1,315,0.005643049,0.014208204
2,315,0.005976823,0.015099271
3,315,0.0057539046,0.0149608515
4,315,0.008330743,0.015275395
5,315,0.005195275,0.022689497
6,315,0.010624714,0.021530991
0,316,0.0063679917,0.01407966
1,316,0.0056398455,0.014200972
2,316,0.005972415,0.0150889605
3,316,0.005748404,0.014949614
4,316,0.00831816,0.015264928
5,316,0.0051933075,0.022668174
6,316,0.01061019,0.02150661
0,317,0.006364203,0.014072083
1,317,0.005636651,0.014193786
2,317,0.0059680226,0.015078711
3,317,0.0057429434,0.014938438
4,317,0.008305623,0.015254522
5,317,0.0051913504,0.022646956
6,317,0.01059572,0.021482337
0,318,0.006360421,0.014064545
1,318,0.005633461,0.014186639
2,318,0.0059636594,0.015068514
3,318,0.0057375277,0.014927316
4,318,0.008293153,0.015244169
5,318,0.005189403,0.022625819
6,318,0.010581305,0.021458171
0,319,0.00635665,0.014057049
1,319,0.0056302743,0.014179535
2,319,0.0059593217,0.015058384
3,319,0.005732163,0.0149162635
4,319,0.008280719,0.015233887
5,319,0.0051874556,0.022604778
6,319,0.010566961,0.021434141
0,320,0.006352896,0.0140495915
1,320,0.005627097,0.014172477
2,320,0.005955006,0.015048321
3,320,0.00572683,0.014905283
4,320,0.008268322,0.015223747
5,320,0.0051855235,0.022583868
6,320,0.010552691,0.021410275
0,321,0.006349165,0.014042182
1,321,0.005623927,0.014165467
2,321,0.0059507103,0.015038317
3,321,0.0057215365,0.014894359
4,321,0.008255976,0.015213728
5,321,0.0051836018,0.02256304
6,321,0.010538472,0.021386495
0,322,0.006345438,0.014034806
1,322,0.00562076,0.014158489
2,322,0.005946438,0.015028356
3,322,0.0057162894,0.014883492
4,322,0.008243687,0.01520364
5,322,0.0051816865,0.022542316
6,322,0.010524308,0.02136283
0,323,0.006341721,0.014027467
1,323,0.005617597,0.014151547
2,323,0.005942189,0.015018439
3,323,0.005711095,0.014872672
4,323,0.008231458,0.015193591
5,323,0.0051797763,0.022521656
6,323,0.010510197,0.021339256
0,324,0.0063380124,0.014020167
1,324,0.0056144423,0.014144647
2,324,0.0059379563,0.015008589
3,324,0.005705933,0.014861913
4,324,0.008219269,0.015183603
5,324,0.0051778695,0.022501081
6,324,0.010496146,0.021315787
0,325,0.006334315,0.014012894
1,325,0.0056112953,0.014137782
2,325,0.005933757,0.014998788
3,325,0.005700817,0.014851211
4,325,0.008207118,0.0151736755
5,325,0.005175972,0.022480622
6,325,0.010482159,0.021292478
0,326,0.0063306554,0.014005655
1,326,0.005608161,0.014130955
2,326,0.005929576,0.014989042
3,326,0.005695722,0.014840565
4,326,0.008194993,0.015163798
5,326,0.005174082,0.022460252
6,326,0.010468236,0.021269277
0,327,0.0063270023,0.013998454
1,327,0.0056050303,0.014124166
2,327,0.00592542,0.01497935
3,327,0.005690679,0.0148299765
4,327,0.008182923,0.01515398
5,327,0.0051722005,0.022439972
6,327,0.010454365,0.021246178
0,328,0.006323364,0.013991296
1,328,0.005601914,0.014117351
2,328,0.005921283,0.014969712
3,328,0.0056856824,0.014819444
4,328,0.008170918,0.015144208
5,328,0.005170318,0.022419685
6,328,0.010440541,0.021223173
0,329,0.0063197287,0.013984167
1,329,0.0055988003,0.014110446
2,329,0.0059171766,0.014960121
3,329,0.005680726,0.0148089565
4,329,0.0081589455,0.015134487
5,329,0.0051684445,0.022399493
6,329,0.010426786,0.021200286
0,330,0.006316115,0.013977074
1,330,0.0055956943,0.014103582
2,330,0.005913079,0.014950587
3,330,0.005675792,0.014798541
4,330,0.008147007,0.01512482
5,330,0.005166585,0.022379406
6,330,0.010413088,0.021177525
0,331,0.006312516,0.013970019
1,331,0.0055925967,0.014096758
2,331,0.0059090103,0.01494111
3,331,0.0056709074,0.01478822
4,331,0.008135111,0.015115211
5,331,0.0051647313,0.022359414
6,331,0.010399453,0.021154864
0,332,0.006308922,0.013962999
1,332,0.005589502,0.014089971
2,332,0.0059049586,0.014931687
3,332,0.005666055,0.014777955
4,332,0.008123254,0.015105654
5,332,0.00516288,0.022339484
6,332,0.01038586,0.021132294
0,333,0.006305348,0.01395602
1,333,0.005586417,0.014083258
2,333,0.005900927,0.0149223115
3,333,0.005661239,0.014767737
4,333,0.008111453,0.015096143
5,333,0.005161037,0.022319635
6,333,0.010372326,0.021109825
0,334,0.0063017844,0.013949067
1,334,0.0055833384,0.014076604
2,334,0.0058969217,0.014912985
3,334,0.0056564687,0.014757574
4,334,0.008099699,0.015086679
5,334,0.005159199,0.022299863
6,334,0.010358839,0.021087453
0,335,0.006298233,0.013942148
1,335,0.0055802646,0.014069983
2,335,0.005892927,0.014903706
3,335,0.0056517352,0.014747459
4,335,0.0080879945,0.015077263
5,335,0.005157369,0.022280183
6,335,0.010345407,0.021065189
0,336,0.006294736,0.013935288
1,336,0.005577553,0.014063323
2,336,0.0058876825,0.014894241
3,336,0.0056469264,0.014737269
4,336,0.008075722,0.015067732
5,336,0.0051559177,0.022260465
6,336,0.010330135,0.021041956
0,337,0.006291275,0.0139285475
1,337,0.005575641,0.014056426
2,337,0.005881412,0.014884423
3,337,0.005642368,0.01472689
4,337,0.008063747,0.0150579605
5,337,0.0051544136,0.022240318
6,337,0.010314595,0.021018084
0,338,0.0062875487,0.013921741
1,338,0.0055736313,0.014049467
2,338,0.0058752373,0.014874559
3,338,0.0056380997,0.014716422
4,338,0.008052217,0.015048056
5,338,0.005152849,0.022219954
6,338,0.010298919,0.02099387
0,339,0.006283658,0.013914909
1,339,0.0055715414,0.014042484
2,339,0.0058691357,0.014864707
3,339,0.005634016,0.014705922
4,339,0.008041007,0.015038086
5,339,0.0051512504,0.0221995
6,339,0.010283213,0.020969497
0,340,0.0062796613,0.013908066
1,340,0.0055693835,0.014035493
2,340,0.0058630873,0.014854861
3,340,0.00563005,0.01469541
4,340,0.008030036,0.01502808
5,340,0.005149642,0.022179026
6,340,0.010267524,0.02094507
0,341,0.006275608,0.013901224
1,341,0.005567174,0.014028508
2,341,0.0058570825,0.014845045
3,341,0.0056261625,0.014684917
4,341,0.008019241,0.01501802
5,341,0.0051480373,0.022158615
6,341,0.010251895,0.02092069
0,342,0.0062715122,0.013894399
1,342,0.005564912,0.014021548
2,342,0.0058511263,0.014835275
3,342,0.0056223297,0.014674453
4,342,0.00800857,0.015007958
5,342,0.0051464387,0.02213829
6,342,0.010236349,0.020896398
0,343,0.0062674102,0.013887589
1,343,0.0055626123,0.014014609
2,343,0.005845205,0.01482554
3,343,0.005618537,0.014664024
4,343,0.007998012,0.014997926
5,343,0.0051448485,0.02211805
6,343,0.010220885,0.020872196
0,344,0.0062632947,0.013880799
1,344,0.005560274,0.014007697
2,344,0.0058393287,0.014815861
3,344,0.0056147906,0.014653641
4,344,0.007987563,0.014987934
5,344,0.005143263,0.022097908
6,344,0.010205514,0.020848123
0,345,0.006259188,0.0138740335
1,345,0.0055579045,0.014000824
2,345,0.0058334926,0.014806236
3,345,0.0056110574,0.014643314
4,345,0.007977184,0.014977998
5,345,0.0051416946,0.022077896
6,345,0.0101902485,0.020824203
0,346,0.006255088,0.013867298
1,346,0.0055555035,0.013993984
2,346,0.005827698,0.014796676
3,346,0.005607342,0.014633045
4,346,0.007966878,0.014968125
5,346,0.0051401416,0.022058021
6,346,0.010175083,0.020800442
0,347,0.006250995,0.013860598
1,347,0.005553077,0.013987189
2,347,0.0058219414,0.014787173
3,347,0.0056036445,0.01462283
4,347,0.007956633,0.014958298
5,347,0.005138605,0.02203825
6,347,0.01016002,0.020776805
0,348,0.006246915,0.013853927
1,348,0.0055506225,0.013980424
2,348,0.0058162287,0.014777726
3,348,0.005599973,0.014612666
4,348,0.007946451,0.014948527
5,348,0.005137079,0.022018606
6,348,0.010145064,0.020753343
0,349,0.0062428545,0.013847278
1,349,0.0055481507,0.013973697
2,349,0.005810555,0.014768336
3,349,0.005596319,0.014602563
4,349,0.007936327,0.014938816
5,349,0.0051355693,0.021999106
6,349,0.010130212,0.020730048
0,350,0.0062388093,0.013840666
1,350,0.005545657,0.013967007
2,350,0.0058049234,0.01475901
3,350,0.005592682,0.014592512
4,350,0.007926265,0.0149291605
5,350,0.005134064,0.0219797
6,350,0.010115448,0.020706875
0,351,0.0062347753,0.01383409
1,351,0.005543144,0.013960363
2,351,0.005799332,0.014749743
3,351,0.0055890568,0.014582524
4,351,0.007916242,0.014919568
5,351,0.005132574,0.021960419
6,351,0.010100801,0.02068387
0,352,0.006230756,0.013827538
1,352,0.0055406108,0.013953751
2,352,0.0057937787,0.014740532
3,352,0.0055854516,0.014572588
4,352,0.007906275,0.0149100255
5,352,0.005131092,0.02194125
6,352,0.010086242,0.020661002
0,353,0.00622675,0.013821019
1,353,0.0055380557,0.013947179
2,353,0.0057882676,0.014731383
3,353,0.005581866,0.014562709
4,353,0.007896355,0.014900545
5,353,0.00512962,0.021922193
6,353,0.010071775,0.020638274
0,354,0.0062227584,0.013814531
1,354,0.0055354866,0.01394064
2,354,0.0057827905,0.014722288
3,354,0.005578306,0.014552884
4,354,0.0078864675,0.014891121
5,354,0.0051281615,0.021903256
6,354,0.01005742,0.02061572
0,355,0.006218791,0.0138080735
1,355,0.005532908,0.013934115
2,355,0.0057773627,0.014713193
3,355,0.00557476,0.014543118
4,355,0.007876626,0.014881752
5,355,0.005126706,0.021884434
6,355,0.010043146,0.020593304
0,356,0.00621484,0.013801644
1,356,0.005530315,0.013927504
2,356,0.005771973,0.014704004
3,356,0.0055712336,0.014533454
4,356,0.00786683,0.014872439
5,356,0.0051252563,0.02186572
6,356,0.010028958,0.020571018
0,357,0.006210898,0.013795245
1,357,0.0055277087,0.01392094
2,357,0.005766626,0.01469465
3,357,0.0055677216,0.014523853
4,357,0.007857073,0.014863193
5,357,0.0051238146,0.021847112
6,357,0.010014869,0.02054889
0,358,0.0062069837,0.013788886
1,358,0.005525093,0.013914419
2,358,0.005761318,0.0146852825
3,358,0.005564222,0.014514253
4,358,0.007847353,0.014854002
5,358,0.0051223794,0.021828601
6,358,0.010000857,0.020526877
0,359,0.006203081,0.01378255
1,359,0.005522464,0.013907929
2,359,0.0057560517,0.014675967
3,359,0.00556075,0.014504669
4,359,0.007837679,0.014844858
5,359,0.005120953,0.021810202
6,359,0.00998693,0.02050501
0,360,0.006199196,0.01377625
1,360,0.005519827,0.013901484
2,360,0.00575082,0.014666716
3,360,0.005557299,0.0144951455
4,360,0.007828041,0.014835779
5,360,0.00511953,0.021791888
6,360,0.009973098,0.020483285
0,361,0.006195321,0.013769975
1,361,0.005517178,0.013895068
2,361,0.0057456386,0.014657518
3,361,0.005553869,0.014485678
4,361,0.007818429,0.014826754
5,361,0.0051181107,0.021773674
6,361,0.00995935,0.020461703
