drop_column,iter,tr-loss,te-loss
0,18,0.028045345,0.037723828
1,18,0.025987996,0.039765768
2,18,0.024671989,0.039608154
3,18,0.019441033,0.036485862
4,18,0.02467189,0.03461
5,18,0.031067368,0.030180588
0,19,0.027298357,0.037406623
1,19,0.0252554,0.039443757
2,19,0.023932701,0.03930282
3,19,0.018964192,0.036298454
4,19,0.02425703,0.034467906
5,19,0.030795367,0.030058375
0,20,0.026590828,0.037099484
1,20,0.024561612,0.03913245
2,20,0.023233127,0.039008014
3,20,0.01850979,0.036115777
4,20,0.023849787,0.034328207
5,20,0.030526306,0.029938303
0,21,0.025919423,0.03680203
1,21,0.023903444,0.03883118
2,21,0.02257006,0.03872332
3,21,0.018076327,0.035937864
4,21,0.023450738,0.034190964
5,21,0.030260585,0.029820584
0,22,0.025281243,0.036513925
1,22,0.023278132,0.038539313
2,22,0.021940656,0.03844814
3,22,0.017662423,0.035764754
4,22,0.023060396,0.03405595
5,22,0.029998617,0.029705169
0,23,0.02467366,0.03623485
1,23,0.022683091,0.03825653
2,23,0.021342322,0.03818196
3,23,0.017266866,0.035595667
4,23,0.022679122,0.033923186
5,23,0.029740708,0.029591855
0,24,0.024094405,0.035964455
1,24,0.02211614,0.037982505
2,24,0.02077282,0.037923735
3,24,0.016888512,0.035430778
4,24,0.022307143,0.03379268
5,24,0.029487079,0.029480575
0,25,0.023541424,0.035702486
1,25,0.02157525,0.037716784
2,25,0.020230073,0.037672844
3,25,0.016526358,0.035270408
4,25,0.021944646,0.033664465
5,25,0.029237974,0.02937131
0,26,0.023012888,0.03544856
1,26,0.021058626,0.037459068
2,26,0.019712253,0.037430275
3,26,0.016179437,0.035114963
4,26,0.02159175,0.03353854
5,26,0.028993718,0.029264035
0,27,0.022507504,0.03520262
1,27,0.020564651,0.037209176
2,27,0.019217638,0.0371956
3,27,0.015846826,0.034963753
4,27,0.021248542,0.033414934
5,27,0.02875438,0.02915875
0,28,0.022023395,0.034964465
1,28,0.020091776,0.036966987
2,28,0.018744756,0.036968723
3,28,0.015527889,0.034816798
4,28,0.020915084,0.033293705
5,28,0.028519806,0.02905541
0,29,0.02155909,0.03473348
1,29,0.01963871,0.036732238
2,29,0.018292239,0.036749836
3,29,0.015221864,0.034674805
4,29,0.020591281,0.033174846
5,29,0.028290093,0.028954001
0,30,0.021113452,0.034509458
1,30,0.019204242,0.036504652
2,30,0.01785884,0.036538135
3,30,0.01492807,0.034536727
4,30,0.020277025,0.033058323
5,30,0.028065247,0.028854432
0,31,0.020685352,0.034292266
1,31,0.018787276,0.036283948
2,31,0.01744345,0.036333293
3,31,0.014645857,0.03440203
4,31,0.019972151,0.032944113
5,31,0.027845282,0.028756678
0,32,0.02027379,0.034081656
1,32,0.0183868,0.03606988
2,32,0.017045004,0.036134817
3,32,0.014374642,0.034270618
4,32,0.019676525,0.032832228
5,32,0.02763018,0.028661149
0,33,0.019877855,0.033877406
1,33,0.018001862,0.035862565
2,33,0.016662521,0.03594223
3,33,0.014113861,0.034142748
4,33,0.019389912,0.032722574
5,33,0.027419899,0.028567685
0,34,0.019496713,0.033679176
1,34,0.01763154,0.035661362
2,34,0.016294993,0.035755336
3,34,0.013861658,0.034018267
4,34,0.019111404,0.032615084
5,34,0.027214412,0.028476534
0,35,0.019129543,0.03348671
1,35,0.017274871,0.03546596
2,35,0.015941598,0.035574365
3,35,0.013618419,0.03389728
4,35,0.01884175,0.03250993
5,35,0.027013931,0.028387234
0,36,0.01877625,0.03330034
1,36,0.016932018,0.035276495
2,36,0.0156022515,0.035399303
3,36,0.01338327,0.033780426
4,36,0.018580168,0.032408755
5,36,0.026829045,0.028298896
0,37,0.01843864,0.03311978
1,37,0.01660272,0.035092987
2,37,0.015275616,0.035229947
3,37,0.013156202,0.033666875
4,37,0.018326437,0.03230999
5,37,0.02664831,0.028212817
0,38,0.018110946,0.03294463
1,38,0.01628489,0.0349141
2,38,0.014960632,0.03506587
3,38,0.012937426,0.03355627
4,38,0.018080985,0.03221336
5,38,0.026471358,0.028127851
0,39,0.01779436,0.032774583
1,39,0.015978191,0.034740493
2,39,0.014657266,0.0349069
3,39,0.0127266,0.033448625
4,39,0.01784352,0.032117613
5,39,0.026298124,0.02804434
0,40,0.01748851,0.0326095
1,40,0.015682153,0.034572195
2,40,0.014364979,0.034752727
3,40,0.012523333,0.033343688
4,40,0.017613709,0.03202372
5,40,0.02612862,0.02796063
0,41,0.017192941,0.032449186
1,41,0.015396293,0.034408968
2,41,0.014083245,0.034603104
3,41,0.012327231,0.03324145
4,41,0.017391218,0.031931717
5,41,0.025962746,0.027877882
0,42,0.01690723,0.03229335
1,42,0.015120158,0.034250252
2,42,0.01381158,0.034457825
3,42,0.012137959,0.033141557
4,42,0.017175788,0.031841498
5,42,0.025800439,0.02779644
0,43,0.016630955,0.032141797
1,43,0.014853304,0.03409597
2,43,0.013549492,0.034316663
3,43,0.0119551895,0.033043735
4,43,0.016967114,0.031752124
5,43,0.025641594,0.027716264
0,44,0.016363712,0.031994373
1,44,0.014595315,0.03394627
2,44,0.013296579,0.034179483
3,44,0.011778645,0.03294831
4,44,0.016765002,0.031664424
5,44,0.025486147,0.02763733
0,45,0.01610512,0.031850882
1,45,0.014345753,0.033800475
2,45,0.013052382,0.034046065
3,45,0.011608006,0.03285514
4,45,0.016569052,0.03157829
5,45,0.025334084,0.027559694
0,46,0.01585493,0.031711068
1,46,0.014103853,0.033658355
2,46,0.012816363,0.03391611
3,46,0.011442884,0.032764062
4,46,0.016378915,0.031493638
5,46,0.025185397,0.027483283
0,47,0.015612828,0.03157475
1,47,0.013869844,0.03351972
2,47,0.012588376,0.033789504
3,47,0.011283118,0.032675005
4,47,0.016194552,0.031410355
5,47,0.02503987,0.027407954
0,48,0.015378419,0.03144182
1,48,0.013643366,0.033384334
2,48,0.012368054,0.033666015
3,48,0.011128517,0.032587938
4,48,0.01601581,0.031328496
5,48,0.024897415,0.027333694
0,49,0.015151346,0.031312194
1,49,0.013424104,0.033252377
2,49,0.01215508,0.03354553
3,49,0.010978887,0.03250281
4,49,0.015842533,0.031248001
5,49,0.024757955,0.027260702
0,50,0.01493149,0.031185616
1,50,0.01321167,0.033123307
2,50,0.011947423,0.03342786
3,50,0.010833586,0.032419525
4,50,0.015673088,0.031168802
5,50,0.02462146,0.027189808
0,51,0.014718564,0.031062081
1,51,0.013005718,0.032997303
2,51,0.0117462175,0.03331327
3,51,0.010693044,0.032337684
4,51,0.015509097,0.031091088
5,51,0.024487482,0.027119907
0,52,0.014511888,0.030941766
1,52,0.012806068,0.032874428
2,52,0.011551559,0.03320166
3,52,0.010557089,0.032257035
4,52,0.015350231,0.031014722
5,52,0.024355983,0.027050914
0,53,0.01431128,0.030824421
1,53,0.012612483,0.032754455
2,53,0.011363197,0.03309283
3,53,0.010425493,0.032178048
4,53,0.015196191,0.030939607
5,53,0.024226904,0.02698278
0,54,0.014116539,0.030709885
1,54,0.01242476,0.03263724
2,54,0.0111808665,0.032986637
3,54,0.010298056,0.03210061
4,54,0.01504676,0.030865675
5,54,0.024100197,0.026915465
0,55,0.013927477,0.03059799
1,55,0.012242667,0.032522604
2,55,0.011004353,0.03288295
3,55,0.010174583,0.032024674
4,55,0.0149017265,0.030792864
5,55,0.023975808,0.026848944
0,56,0.013743876,0.030488655
1,56,0.012065999,0.032410484
2,56,0.010833419,0.032782078
3,56,0.010054918,0.031950194
4,56,0.014760926,0.030721141
5,56,0.023853652,0.026783174
0,57,0.013565553,0.03038171
1,57,0.011894544,0.032300703
2,57,0.0106678475,0.03268342
3,57,0.009938887,0.031877022
4,57,0.014624151,0.030650431
5,57,0.023733659,0.026718115
0,58,0.013392317,0.030277053
1,58,0.01172811,0.032193158
2,58,0.010507444,0.032586887
3,58,0.00982636,0.03180509
4,58,0.014491253,0.030580707
5,58,0.023615751,0.026653755
0,59,0.013223955,0.03017461
1,59,0.011566505,0.032087784
2,59,0.010352007,0.032492384
3,59,0.009717196,0.031734336
4,59,0.014362088,0.03051189
5,59,0.023499845,0.026590033
0,60,0.0130603,0.030074269
1,60,0.01140954,0.03198448
2,60,0.01020136,0.032399844
3,60,0.009611268,0.03166473
4,60,0.014236506,0.030444011
5,60,0.023385886,0.026526943
0,61,0.012901177,0.029975932
1,61,0.0112570645,0.031883106
2,61,0.010055313,0.032309115
3,61,0.009508443,0.031596154
4,61,0.01411435,0.030376945
5,61,0.023273781,0.026464406
0,62,0.012746422,0.029879525
1,62,0.01110889,0.031783633
2,62,0.009913706,0.03222016
3,62,0.009408615,0.031528614
4,62,0.0139955,0.030310707
5,62,0.023163496,0.026402472
0,63,0.012595874,0.02978498
1,63,0.010964866,0.03168598
2,63,0.00977638,0.0321329
3,63,0.009311668,0.031462032
4,63,0.013879846,0.030245226
5,63,0.023054946,0.026340421
0,64,0.012449359,0.029692218
1,64,0.010824849,0.03159007
2,64,0.009643174,0.03204726
3,64,0.009217515,0.031396326
4,64,0.013767275,0.030180503
5,64,0.02294803,0.026278693
0,65,0.012306746,0.029601168
1,65,0.010688677,0.031495772
2,65,0.009513946,0.031963155
3,65,0.009126038,0.03133151
4,65,0.013657634,0.030116513
5,65,0.022842743,0.026217386
0,66,0.012167894,0.029511757
1,66,0.010556224,0.031403065
2,66,0.009388556,0.031880368
3,66,0.009037125,0.031267516
4,66,0.013550817,0.030053196
5,66,0.022738991,0.026156565
0,67,0.012032683,0.029423889
1,67,0.010427361,0.031311855
2,67,0.009266862,0.03179897
3,67,0.008950689,0.031204214
4,67,0.013446711,0.029990535
5,67,0.022636738,0.026096214
0,68,0.01190098,0.0293375
1,68,0.0103019625,0.03122209
2,68,0.0091487365,0.03171893
3,68,0.008866653,0.031141652
4,68,0.013345221,0.02992851
5,68,0.022535922,0.026036315
0,69,0.0117726475,0.02925253
1,69,0.010179894,0.031133702
2,69,0.009034062,0.03164015
3,69,0.008784914,0.031079784
4,69,0.013246238,0.02986708
5,69,0.022436488,0.025976844
0,70,0.011647583,0.02916889
1,70,0.010061054,0.031046636
2,70,0.008922706,0.0315626
3,70,0.0087054,0.031018589
4,70,0.013149659,0.029806057
5,70,0.022338407,0.025917653
0,71,0.01152567,0.029086564
1,71,0.0099453395,0.030960836
2,71,0.008814574,0.03148621
3,71,0.008628032,0.030958027
4,71,0.013055393,0.0297455
5,71,0.022241596,0.025858061
0,72,0.011406808,0.029005494
1,72,0.009832624,0.030876251
2,72,0.0087095415,0.03141094
3,72,0.008552738,0.030898059
4,72,0.012963355,0.029685453
5,72,0.022146035,0.025798868
0,73,0.011290879,0.028925605
1,73,0.009722819,0.030792799
2,73,0.008607517,0.03133672
3,73,0.008479442,0.03083865
4,73,0.012873458,0.0296259
5,73,0.022051666,0.025740048
0,74,0.011177793,0.028846871
1,74,0.009615827,0.030710448
2,74,0.008508388,0.031263486
3,74,0.008408074,0.03077976
4,74,0.012785614,0.029566798
5,74,0.021958452,0.025681563
0,75,0.011067461,0.028769182
1,75,0.009511545,0.030629128
2,75,0.008412056,0.031191245
3,75,0.008338557,0.030721342
4,75,0.012699754,0.029508151
5,75,0.02186635,0.025623461
0,76,0.01095977,0.028692601
1,76,0.009409893,0.03054887
2,76,0.008318434,0.031119958
3,76,0.008270864,0.030663438
4,76,0.012615802,0.029449943
5,76,0.021775339,0.025565688
0,77,0.010854651,0.028616967
1,77,0.009310778,0.03046953
2,77,0.008227431,0.031049516
3,77,0.008204896,0.03060595
4,77,0.0125336675,0.029392112
5,77,0.021685353,0.0255082
0,78,0.010752019,0.02854232
1,78,0.009214127,0.03039113
2,78,0.00813897,0.030979898
3,78,0.00814061,0.030548865
4,78,0.0124533195,0.029334672
5,78,0.021596357,0.02545102
0,79,0.010651793,0.028468495
1,79,0.0091198515,0.030313596
2,79,0.008052959,0.030911054
3,79,0.008077962,0.030492175
4,79,0.012374669,0.029277613
5,79,0.021508332,0.025394136
0,80,0.010553886,0.028395554
1,80,0.009027879,0.030236894
2,80,0.007969316,0.030842949
3,80,0.008016889,0.03043584
4,80,0.012297668,0.029220907
5,80,0.021421235,0.025337514
0,81,0.0104582235,0.028323455
1,81,0.008938135,0.03016099
2,81,0.007887975,0.030775543
3,81,0.007957334,0.030379824
4,81,0.012222219,0.0291645
5,81,0.021335043,0.025281135
0,82,0.010364734,0.028252143
1,82,0.008850549,0.030085836
2,82,0.0078088525,0.030708792
3,82,0.007899251,0.030324128
4,82,0.012148293,0.02910841
5,82,0.021249726,0.02522501
0,83,0.010273353,0.028181598
1,83,0.008765051,0.030011429
2,83,0.007731882,0.03064269
3,83,0.007842598,0.030268734
4,83,0.012075844,0.02905263
5,83,0.021165248,0.025169134
0,84,0.010184024,0.028111793
1,84,0.008681585,0.029937724
2,84,0.0076569985,0.030577196
3,84,0.00778732,0.03021363
4,84,0.012004796,0.028997136
5,84,0.021081582,0.0251135
0,85,0.010096662,0.028042693
1,85,0.008600077,0.029864684
2,85,0.0075841313,0.03051207
3,85,0.0077333874,0.0301588
4,85,0.011935105,0.02894191
5,85,0.020998703,0.02505806
0,86,0.010011221,0.02797427
1,86,0.008520474,0.029792288
2,86,0.0075132153,0.030447444
3,86,0.0076807467,0.030104198
4,86,0.011866729,0.02888694
5,86,0.020916589,0.025002845
0,87,0.009927636,0.027906487
1,87,0.008442713,0.029720511
2,87,0.0074441917,0.030383341
3,87,0.0076293554,0.03004983
4,87,0.0117996195,0.028832216
5,87,0.020835215,0.024947813
0,88,0.00984586,0.02783931
1,88,0.00836674,0.029649295
2,88,0.0073770033,0.030319706
3,88,0.007579171,0.029995652
4,88,0.011733712,0.028777706
5,88,0.020754566,0.024892973
0,89,0.009765825,0.02777272
1,89,0.008292503,0.029578634
2,89,0.0073115914,0.030256562
3,89,0.007530168,0.029941691
4,89,0.0116689885,0.028723411
5,89,0.020674592,0.024838312
0,90,0.009687479,0.027706722
1,90,0.008219944,0.029508559
2,90,0.007247902,0.030193899
3,90,0.0074823108,0.029887911
4,90,0.011605412,0.028669355
5,90,0.020595292,0.024783839
0,91,0.009610763,0.027641231
1,91,0.008149019,0.029438922
2,91,0.0071858796,0.030131616
3,91,0.007435565,0.029834298
4,91,0.011542917,0.02861545
5,91,0.020516634,0.024729505
0,92,0.009535655,0.027576255
1,92,0.008079679,0.029369704
2,92,0.007125481,0.030069757
3,92,0.007389891,0.029780846
4,92,0.0114815,0.028561728
5,92,0.020438619,0.024675373
0,93,0.009462091,0.02751181
1,93,0.008011874,0.029301008
2,93,0.007066643,0.030008294
3,93,0.007345265,0.029727556
4,93,0.011421094,0.028508494
5,93,0.020361204,0.024621453
0,94,0.009390024,0.027447818
1,94,0.007945564,0.029232744
2,94,0.007009333,0.029947197
3,94,0.0073016426,0.029674392
4,94,0.011361677,0.028455356
5,94,0.020284414,0.024567718
0,95,0.009319422,0.027384276
1,95,0.007880703,0.029164903
2,95,0.006953488,0.029886426
3,95,0.0072589917,0.029621352
4,95,0.011303213,0.02840236
5,95,0.020208178,0.024514101
0,96,0.00925023,0.027321149
1,96,0.007817244,0.029097462
2,96,0.006899085,0.029825997
3,96,0.0072173025,0.029568432
4,96,0.011245682,0.028349547
5,96,0.020132514,0.02446067
0,97,0.009182412,0.027258512
1,97,0.0077551613,0.029030481
2,97,0.0068460717,0.02976593
3,97,0.0071765427,0.02951565
4,97,0.011189047,0.028296893
5,97,0.020057403,0.024407353
0,98,0.009115926,0.027196245
1,98,0.0076944027,0.028963841
2,98,0.006794395,0.02970608
3,98,0.0071366658,0.029462922
4,98,0.011133257,0.02824434
5,98,0.01998282,0.024354156
0,99,0.009050744,0.027134342
1,99,0.007634934,0.028897567
2,99,0.006744032,0.029646546
3,99,0.0070976582,0.029410316
4,99,0.011078315,0.02819194
5,99,0.019908758,0.024301084
0,100,0.008986824,0.027072825
1,100,0.007576719,0.02883165
2,100,0.0066949343,0.029587273
3,100,0.007059507,0.02935778
4,100,0.011024191,0.028139655
5,100,0.019835196,0.024248129
0,101,0.008924125,0.027011663
1,101,0.0075197276,0.028766083
2,101,0.0066470727,0.029528286
3,101,0.0070221815,0.02930522
4,101,0.01097086,0.028087525
5,101,0.019762138,0.024195304
0,102,0.008862618,0.02695084
1,102,0.0074639246,0.028700829
2,102,0.0066003995,0.029469525
3,102,0.0069856457,0.029252633
4,102,0.0109182885,0.028035494
5,102,0.019689562,0.024142606
0,103,0.008802271,0.026890377
1,103,0.0074092713,0.02863592
2,103,0.0065548895,0.029411027
3,103,0.006949896,0.02920014
4,103,0.010866453,0.027983597
5,103,0.019617459,0.024090016
0,104,0.008743055,0.026830211
1,104,0.007355743,0.028571267
2,104,0.0065105073,0.029352715
3,104,0.0069148922,0.02914767
4,104,0.010815326,0.027931776
5,104,0.019545803,0.024037508
0,105,0.0086849425,0.026770338
1,105,0.007303311,0.02850693
2,105,0.0064672227,0.029294644
3,105,0.006880633,0.029095272
4,105,0.010764908,0.027880069
5,105,0.019474592,0.023985125
0,106,0.008627889,0.026710777
1,106,0.007251938,0.028442867
2,106,0.006424999,0.02923678
3,106,0.0068470854,0.029042946
4,106,0.010715162,0.027828459
5,106,0.01940384,0.023932893
0,107,0.008571877,0.026651513
1,107,0.0072015976,0.028379088
2,107,0.0063838046,0.029179098
3,107,0.0068142265,0.028990643
4,107,0.010666048,0.02777692
5,107,0.01933349,0.023880731
0,108,0.008516881,0.026592653
1,108,0.0071522673,0.028315535
2,108,0.00634361,0.029121583
3,108,0.006782045,0.028938392
4,108,0.010617586,0.027725475
5,108,0.019263573,0.023828674
0,109,0.008462862,0.02653429
1,109,0.0071039125,0.02825226
2,109,0.006304388,0.029064273
3,109,0.0067505203,0.028886192
4,109,0.010569739,0.027674139
5,109,0.019194076,0.02377675
0,110,0.008409817,0.026476186
1,110,0.0070565157,0.028189229
2,110,0.006266119,0.029007154
3,110,0.006719645,0.02883406
4,110,0.0105225025,0.02762292
5,110,0.019124975,0.023724932
0,111,0.0083577,0.026418366
1,111,0.007010052,0.028126486
2,111,0.006228766,0.028950214
3,111,0.0066893864,0.028781964
4,111,0.010475842,0.027571775
5,111,0.01905628,0.023673223
0,112,0.008306494,0.026360735
1,112,0.006964484,0.028063908
2,112,0.0061923023,0.028893385
3,112,0.006659725,0.028729867
4,112,0.010429733,0.027520686
5,112,0.018987961,0.023621567
0,113,0.008256167,0.02630333
1,113,0.0069198012,0.028001552
2,113,0.0061567114,0.02883672
3,113,0.006630659,0.028677806
4,113,0.010384183,0.027469669
5,113,0.01892001,0.02357002
0,114,0.008206722,0.026246142
1,114,0.0068759797,0.027939422
2,114,0.006121966,0.028780198
3,114,0.0066021783,0.02862579
4,114,0.010339182,0.02741877
5,114,0.01885243,0.023518577
0,115,0.008158114,0.026189178
1,115,0.0068329987,0.027877491
2,115,0.006088039,0.0287238
3,115,0.006574246,0.02857378
4,115,0.010294686,0.027367912
5,115,0.01878522,0.023467228
0,116,0.008110333,0.026132412
1,116,0.0067908308,0.027815767
2,116,0.0060549118,0.02866755
3,116,0.006546865,0.02852182
4,116,0.010250717,0.027317155
5,116,0.018718382,0.02341599
0,117,0.008063349,0.026075875
1,117,0.0067494633,0.027754236
2,117,0.006022555,0.028611448
3,117,0.0065200175,0.0284699
4,117,0.010207241,0.027266482
5,117,0.018651875,0.023364853
0,118,0.00801715,0.02601952
1,118,0.006708869,0.027692907
2,118,0.0059909597,0.02855547
3,118,0.0064936886,0.028417993
4,118,0.010164251,0.027215874
5,118,0.018585728,0.0233138
0,119,0.007971716,0.025963357
1,119,0.0066690315,0.027631765
2,119,0.0059600966,0.0284996
3,119,0.0064678555,0.028366104
4,119,0.010121725,0.027165333
5,119,0.018519925,0.023262836
0,120,0.007927035,0.025907379
1,120,0.0066299327,0.027570795
2,120,0.0059299436,0.028443858
3,120,0.0064425245,0.028314246
4,120,0.010079656,0.027114864
5,120,0.01845446,0.023211984
0,121,0.007883076,0.025851578
1,121,0.0065915594,0.027510002
2,121,0.005900482,0.028388225
3,121,0.0064176563,0.02826238
4,121,0.010038035,0.027064398
5,121,0.018389335,0.023161216
0,122,0.007839831,0.025795914
1,122,0.006553881,0.02744937
2,122,0.0058716964,0.028332684
3,122,0.0063932724,0.028210565
4,122,0.009996861,0.027014
5,122,0.01832452,0.023110544
0,123,0.007797268,0.025740437
1,123,0.00651689,0.027388914
2,123,0.0058435695,0.028277254
3,123,0.0063693416,0.028158762
4,123,0.009956116,0.026963662
5,123,0.018260019,0.023059934
0,124,0.0077553885,0.025685102
1,124,0.006480566,0.02732862
2,124,0.0058160806,0.028221928
3,124,0.0063458527,0.028106978
4,124,0.009915785,0.026913393
5,124,0.018195845,0.023009442
0,125,0.0077141747,0.025629973
1,125,0.0064448984,0.027268497
2,125,0.0057892166,0.028166737
3,125,0.006322806,0.028055266
4,125,0.009875864,0.02686324
5,125,0.018131992,0.022959083
0,126,0.007673611,0.02557502
1,126,0.0064098714,0.027208362
2,126,0.005762957,0.028111644
3,126,0.0063001746,0.028003564
4,126,0.009836339,0.026813148
5,126,0.018068451,0.022908809
0,127,0.007633673,0.025520207
1,127,0.0063754637,0.027148375
2,127,0.0057372907,0.028056642
3,127,0.0062779645,0.02795188
4,127,0.009797219,0.026763113
5,127,0.018005203,0.02285863
0,128,0.007594363,0.02546556
1,128,0.006341667,0.02708855
2,128,0.0057121916,0.02800174
3,128,0.006256153,0.027900225
4,128,0.009758465,0.026713148
5,128,0.017942278,0.022808552
0,129,0.0075556487,0.025411047
1,129,0.0063084625,0.02702888
2,129,0.0056876466,0.027946923
3,129,0.006234726,0.027848572
4,129,0.009720078,0.026663238
5,129,0.017879639,0.022758558
0,130,0.0075175227,0.025356727
1,130,0.0062758354,0.026969392
2,130,0.005663651,0.027892245
3,130,0.006213691,0.027796974
4,130,0.009682078,0.02661343
5,130,0.017817304,0.022708712
0,131,0.007479976,0.02530259
1,131,0.0062437803,0.026910111
2,131,0.005640188,0.02783769
3,131,0.006193039,0.027745435
4,131,0.009644426,0.026563711
5,131,0.01775526,0.022658966
0,132,0.007443003,0.025248593
1,132,0.0062122773,0.02685094
2,132,0.005617236,0.027783178
3,132,0.0061727343,0.027693871
4,132,0.009607121,0.026514031
5,132,0.0176935,0.022609308
0,133,0.007406582,0.025194725
1,133,0.0061813174,0.026791913
2,133,0.005594789,0.027728755
3,133,0.006152802,0.027642313
4,133,0.009570155,0.026464423
5,133,0.017632017,0.022559773
0,134,0.0073706936,0.025141018
1,134,0.0061508887,0.026733065
2,134,0.0055728257,0.027674453
3,134,0.006133212,0.027590811
4,134,0.009533528,0.026414905
5,134,0.01757082,0.022510331
0,135,0.0073353406,0.025087435
1,135,0.0061209705,0.026674327
2,135,0.0055513363,0.027620211
3,135,0.0061139613,0.027539331
4,135,0.009497226,0.026365455
5,135,0.01750993,0.02246101
0,136,0.0073004887,0.025034007
1,136,0.0060915574,0.026615709
2,136,0.0055303094,0.027566073
3,136,0.006095048,0.027487917
4,136,0.009461253,0.026316104
5,136,0.017449304,0.02241183
0,137,0.0072661666,0.024980742
1,137,0.0060626413,0.026557127
2,137,0.00550974,0.027512044
3,137,0.0060764607,0.027436499
4,137,0.009425609,0.02626682
5,137,0.017388932,0.022362728
0,138,0.0072323177,0.024927596
1,138,0.006034204,0.026498659
2,138,0.0054896106,0.027458081
3,138,0.0060581914,0.027385063
4,138,0.009390285,0.026217608
5,138,0.01732886,0.022313742
0,139,0.007198965,0.024874572
1,139,0.0060062427,0.026440328
2,139,0.005469908,0.027404185
3,139,0.0060402276,0.027333666
4,139,0.009355251,0.026168453
5,139,0.017269049,0.022264866
0,140,0.007166088,0.024821691
1,140,0.0059787408,0.026382154
2,140,0.0054506175,0.02735037
3,140,0.006022564,0.027282301
4,140,0.009320518,0.026119368
5,140,0.017209504,0.02221609
0,141,0.007133669,0.024768911
1,141,0.0059516924,0.02632409
2,141,0.005431733,0.027296623
3,141,0.006005197,0.027230961
4,141,0.009286076,0.026070353
5,141,0.017150225,0.022167433
0,142,0.007101712,0.024716295
1,142,0.0059250835,0.026266202
2,142,0.005413246,0.027243001
3,142,0.0059881248,0.027179703
4,142,0.0092519205,0.02602145
5,142,0.017091213,0.022118911
0,143,0.0070701996,0.024663791
1,143,0.0058989082,0.026208427
2,143,0.0053951424,0.027189413
3,143,0.00597133,0.027128436
4,143,0.009218052,0.025972582
5,143,0.017032454,0.022070486
