iter,tr-loss,te-loss,time
1,0.7437566,0.7537296,0.043882131576538086
1,0.5248021,0.5294019,0.008976459503173828
1,0.37798116,0.379429,0.008975744247436523
1,0.27800852,0.27761847,0.007979393005371094
1,0.20895705,0.20733058,0.01196742057800293
1,0.1610978,0.15864882,0.010970354080200195
1,0.12790395,0.12493401,0.0109710693359375
1,0.1047045,0.10143031,0.008975744247436523
1,0.08827886,0.08481842,0.01296544075012207
1,0.07660918,0.07306652,0.010970830917358398
1,0.06825686,0.064683996,0.011967897415161133
1,0.062163815,0.05861831,0.011968135833740234
1,0.057702743,0.054229554,0.009973526000976562
1,0.054303307,0.050925232,0.009973526000976562
1,0.05166892,0.048403185,0.009972810745239258
1,0.049561832,0.04642824,0.008975744247436523
1,0.047795948,0.044797815,0.009973526000976562
1,0.046309292,0.04346115,0.008975505828857422
1,0.045010403,0.042318523,0.009973764419555664
1,0.043853853,0.041324522,0.00997304916381836
1,0.04280591,0.040439744,0.009483575820922852
1,0.041836027,0.03963289,0.00997304916381836
1,0.04092894,0.038892403,0.009973287582397461
1,0.040073454,0.038187236,0.008975744247436523
1,0.039255355,0.037525855,0.008975982666015625
1,0.038470604,0.03688281,0.009973287582397461
1,0.037716854,0.03627182,0.009973526000976562
1,0.036994062,0.035684064,0.009973287582397461
1,0.036297295,0.035123497,0.008976221084594727
1,0.03562451,0.03457825,0.010970592498779297
1,0.034975555,0.03405298,0.00997304916381836
1,0.03434615,0.033541635,0.009973526000976562
1,0.03373606,0.03304897,0.009973526000976562
1,0.03314469,0.032568578,0.00997304916381836
1,0.03257131,0.032104515,0.009973287582397461
1,0.0320162,0.031657353,0.009973526000976562
1,0.031479344,0.031222839,0.00997304916381836
1,0.030959567,0.030794518,0.008975982666015625
1,0.030455269,0.030380331,0.009973287582397461
1,0.029965475,0.029978182,0.009482622146606445
1,0.029489903,0.029586911,0.009973287582397461
1,0.029027589,0.029210607,0.008975982666015625
1,0.02857601,0.028842388,0.009973526000976562
1,0.028136333,0.028482083,0.008975982666015625
1,0.027708555,0.028133415,0.009972810745239258
1,0.027292764,0.027790384,0.009973526000976562
1,0.026888393,0.027457457,0.010971307754516602
1,0.026494991,0.027130825,0.008975505828857422
1,0.026111947,0.026813628,0.009973287582397461
1,0.025739169,0.026499635,0.008976221084594727
1,0.025376389,0.02619982,0.012965202331542969
1,0.025024218,0.02590421,0.010970592498779297
1,0.02468179,0.025615415,0.00997304916381836
1,0.02434846,0.025335202,0.009974002838134766
1,0.024024002,0.025062524,0.008975744247436523
1,0.023708003,0.024796488,0.009973764419555664
1,0.02340027,0.024536597,0.009972572326660156
1,0.023100365,0.024278106,0.011476993560791016
1,0.022808136,0.024027145,0.009973764419555664
1,0.022523474,0.023786088,0.008975744247436523
1,0.022246074,0.023542808,0.009973287582397461
1,0.021975517,0.023311099,0.008976221084594727
1,0.021711344,0.02308257,0.00997304916381836
1,0.02145349,0.02285875,0.008975982666015625
1,0.021202013,0.022641703,0.0109710693359375
1,0.020956693,0.02242615,0.008975505828857422
1,0.020717429,0.022217054,0.009973287582397461
1,0.020484008,0.022010123,0.010970830917358398
1,0.020256266,0.0218108,0.008976221084594727
1,0.02003394,0.021615947,0.00997304916381836
1,0.019816848,0.021422202,0.009973764419555664
1,0.019604843,0.02123405,0.009973287582397461
1,0.019398006,0.021051409,0.009972810745239258
1,0.019195955,0.020869786,0.009973526000976562
1,0.018998694,0.02069136,0.008975982666015625
1,0.018805882,0.020515602,0.009481430053710938
1,0.018617477,0.020344825,0.008975744247436523
1,0.018433446,0.020178419,0.009973287582397461
1,0.018253583,0.02001436,0.010970592498779297
1,0.018077882,0.019856742,0.009974241256713867
1,0.017905938,0.01970005,0.007977962493896484
1,0.017737906,0.01954669,0.009973526000976562
1,0.01757371,0.019393938,0.009973287582397461
1,0.01741318,0.019246925,0.00997304916381836
1,0.017256308,0.019101143,0.008976221084594727
1,0.01710279,0.018956287,0.009973287582397461
1,0.016952707,0.01881811,0.00997304916381836
1,0.016805824,0.018680159,0.009973526000976562
1,0.016662017,0.018543247,0.008976459503173828
1,0.016521342,0.018408453,0.008975744247436523
1,0.016383704,0.018279428,0.009973287582397461
1,0.016249051,0.018150335,0.0109710693359375
1,0.016117185,0.018025042,0.00897526741027832
1,0.015988087,0.0179013,0.009481430053710938
1,0.015861718,0.017779514,0.009973764419555664
1,0.015738035,0.017660512,0.008975744247436523
1,0.015616899,0.017540984,0.009973764419555664
1,0.015498266,0.01742601,0.00997304916381836
1,0.015382097,0.017312486,0.008975982666015625
